A;220;20020301 13:37;CDIXON;
B;220;2371945;1;20020301 13:37;;1;5;ACACIA ST;CABRAMATTA;2166;;;20011016;20020213;110000;;R;RESIDENCE;1;;;;8371093;
C;220;2371945;1;20020301 13:37;1//7317;
D;220;2371945;1;20020301 13:37;P;;;;;;
D;220;2371945;1;20020301 13:37;V;;;;;;
B;220;2371974;2;20020301 13:37;;13;11;ACACIA ST;CABRAMATTA;2166;;;20020121;20020208;80000;;R;RESIDENCE;13;;;;8372164;
C;220;2371974;2;20020301 13:37;13//6874;
D;220;2371974;2;20020301 13:37;P;;;;;;
D;220;2371974;2;20020301 13:37;P;;;;;;
D;220;2371974;2;20020301 13:37;V;;;;;;
D;220;2371974;2;20020301 13:37;V;;;;;;
B;220;2372186;3;20020301 13:37;;27;34;AINSWORTH CRES;WETHERILL PARK;2164;;;20011203;20020121;225000;;R;RESIDENCE;27;;;;8345809;
C;220;2372186;3;20020301 13:37;27//17691;
D;220;2372186;3;20020301 13:37;P;;;;;;
D;220;2372186;3;20020301 13:37;P;;;;;;
D;220;2372186;3;20020301 13:37;V;;;;;;
D;220;2372186;3;20020301 13:37;V;;;;;;
B;220;2372494;4;20020301 13:37;;;;ALEXANDER ST;SMITHFIELD;2164;;;20011214;20020116;380000;A;R;RESIDENCE;;GT;;;8330781;
C;220;2372494;4;20020301 13:37;38//7638;
D;220;2372494;4;20020301 13:37;P;;;;;;
D;220;2372494;4;20020301 13:37;P;;;;;;
D;220;2372494;4;20020301 13:37;V;;;;;;
B;220;2372775;5;20020301 13:37;;;37;ALLENBY ST;CANLEY HEIGHTS;2166;556.4;M;20010902;20011015;200000;A;R;RESIDENCE;;GD;;;8386329;
C;220;2372775;5;20020301 13:37;30//216687;
D;220;2372775;5;20020301 13:37;P;;;;;;
D;220;2372775;5;20020301 13:37;P;;;;;;
D;220;2372775;5;20020301 13:37;V;;;;;;
D;220;2372775;5;20020301 13:37;V;;;;;;
B;220;2373153;6;20020301 13:37;;;7;ANGELINA CRES;CABRAMATTA;2166;593.9;M;20020212;20020212;350000;A;R;RESIDENCE;;GW;;;8360578;
C;220;2373153;6;20020301 13:37;4//826588;
D;220;2373153;6;20020301 13:37;P;;;;;;
D;220;2373153;6;20020301 13:37;V;;;;;;
D;220;2373153;6;20020301 13:37;V;;;;;;
B;220;2373447;7;20020301 13:37;;;;APLIN RD;BONNYRIGG;2177;683.9;M;20011116;20020125;420000;A;R;RESIDENCE;;JF;;;8360281;
C;220;2373447;7;20020301 13:37;1//860181;
D;220;2373447;7;20020301 13:37;P;;;;;;
D;220;2373447;7;20020301 13:37;P;;;;;;
D;220;2373447;7;20020301 13:37;V;;;;;;
D;220;2373447;7;20020301 13:37;V;;;;;;
B;220;2374204;8;20020301 13:37;;;12;AVENEL ST;CANLEY VALE;2166;569.1;M;20020125;20020131;100000;A;R;RESIDENCE;;JK;;;8321298;
C;220;2374204;8;20020301 13:37;104, 105//1407;
D;220;2374204;8;20020301 13:37;P;;;;;;
D;220;2374204;8;20020301 13:37;P;;;;;;
D;220;2374204;8;20020301 13:37;V;;;;;;
B;220;2374306;9;20020301 13:37;;;44;AVOCA RD;CANLEY VALE;2166;556.4;M;20011221;20020215;240000;A;R;RESIDENCE;;GD;;;8371012;
C;220;2374306;9;20020301 13:37;A//31064;
D;220;2374306;9;20020301 13:37;P;;;;;;
D;220;2374306;9;20020301 13:37;P;;;;;;
D;220;2374306;9;20020301 13:37;V;;;;;;
D;220;2374306;9;20020301 13:37;V;;;;;;
B;220;2374310;10;20020301 13:37;;;36;AVOCA RD;CANLEY VALE;2166;550.1;M;20011123;20020129;228000;A;R;RESIDENCE;;GD;;;8331943;
C;220;2374310;10;20020301 13:37;4//30349;
D;220;2374310;10;20020301 13:37;P;;;;;;
D;220;2374310;10;20020301 13:37;P;;;;;;
D;220;2374310;10;20020301 13:37;V;;;;;;
D;220;2374310;10;20020301 13:37;V;;;;;;
B;220;2374681;11;20020301 13:37;;;;BANNISTER PL HOUSE NO: COR LOT;MOUNT PRITCHARD;2170;557.3;M;20011213;20020201;270000;A;R;RESIDENCE;;GD;;;8367536;
C;220;2374681;11;20020301 13:37;1//250756;
D;220;2374681;11;20020301 13:37;P;;;;;;
D;220;2374681;11;20020301 13:37;P;;;;;;
D;220;2374681;11;20020301 13:37;V;;;;;;
D;220;2374681;11;20020301 13:37;V;;;;;;
D;220;2374681;11;20020301 13:37;V;;;;;;
D;220;2374681;11;20020301 13:37;V;;;;;;
B;220;2375113;12;20020301 13:37;;9;45;BARTLEY ST;CANLEY VALE;2166;;;20011126;20020123;103000;;R;RESIDENCE;9;;;;8347762;
C;220;2375113;12;20020301 13:37;9//8504;
D;220;2375113;12;20020301 13:37;P;;;;;;
D;220;2375113;12;20020301 13:37;V;;;;;;
B;220;2375487;13;20020301 13:37;;;30;BEAUMONT ST;SMITHFIELD;2164;556.4;M;20011122;20020121;252356;A;R;RESIDENCE;;GT;;;8338166;
C;220;2375487;13;20020301 13:37;26//220083;
D;220;2375487;13;20020301 13:37;P;;;;;;
D;220;2375487;13;20020301 13:37;V;;;;;;
B;220;2375511;14;20020301 13:37;;;9;BEAVORS ST;FAIRFIELD WEST;2165;561;M;20011220;20020125;300000;A;R;RESIDENCE;;GR;;;8349702;
C;220;2375511;14;20020301 13:37;19//251045;
D;220;2375511;14;20020301 13:37;P;;;;;;
D;220;2375511;14;20020301 13:37;P;;;;;;
D;220;2375511;14;20020301 13:37;V;;;;;;
B;220;2375572;15;20020301 13:37;;;58;BECKENHAM ST;CANLEY VALE;2166;;;20011215;20020219;256000;A;R;RESIDENCE;;KA;;;8379192;
C;220;2375572;15;20020301 13:37;A//369876;
D;220;2375572;15;20020301 13:37;P;;;;;;
D;220;2375572;15;20020301 13:37;P;;;;;;
D;220;2375572;15;20020301 13:37;P;;;;;;
D;220;2375572;15;20020301 13:37;P;;;;;;
D;220;2375572;15;20020301 13:37;V;;;;;;
B;220;2375612;16;20020301 13:37;;;35;BEELAR ST;CANLEY VALE;2166;556.4;M;20011108;20020211;220000;A;R;RESIDENCE;;GD;;;8355590;
C;220;2375612;16;20020301 13:37;7//29537;
D;220;2375612;16;20020301 13:37;P;;;;;;
D;220;2375612;16;20020301 13:37;P;;;;;;
D;220;2375612;16;20020301 13:37;V;;;;;;
D;220;2375612;16;20020301 13:37;V;;;;;;
B;220;2375758;17;20020301 13:37;;;83;BEGOVICH CRES;ABBOTSBURY;2176;1000;M;20011107;20020131;810000;A;R;RESIDENCE;;JH;;;8383888;
C;220;2375758;17;20020301 13:37;323//733200;
D;220;2375758;17;20020301 13:37;P;;;;;;
D;220;2375758;17;20020301 13:37;P;;;;;;
D;220;2375758;17;20020301 13:37;V;;;;;;
D;220;2375758;17;20020301 13:37;V;;;;;;
B;220;2376059;18;20020301 13:37;;;;BENGHAZI ST HOUSE NO: LOT 13;BOSSLEY PARK;2176;558.6;M;20011121;20020122;295500;A;R;RESIDENCE;;HA;;;8321624;
C;220;2376059;18;20020301 13:37;13//712621;
D;220;2376059;18;20020301 13:37;P;;;;;;
D;220;2376059;18;20020301 13:37;P;;;;;;
D;220;2376059;18;20020301 13:37;V;;;;;;
D;220;2376059;18;20020301 13:37;V;;;;;;
B;220;2376144;19;20020301 13:37;;;22;BEN LOMOND ST;BOSSLEY PARK;2176;662.8;M;20011121;20011228;390000;A;R;RESIDENCE;;HA;;;8372061;
C;220;2376144;19;20020301 13:37;57//263083;
D;220;2376144;19;20020301 13:37;P;;;;;;
D;220;2376144;19;20020301 13:37;P;;;;;;
D;220;2376144;19;20020301 13:37;V;;;;;;
D;220;2376144;19;20020301 13:37;V;;;;;;
B;220;2377008;20;20020301 13:37;;;21;BOLD ST;CABRAMATTA;2166;;;20000906;20001211;130000;A;R;RESIDENCE;;GD;;;7292120;
C;220;2377008;20;20020301 13:37;158, 159/2/1553 1//250103;
D;220;2377008;20;20020301 13:37;P;;;;;;
D;220;2377008;20;20020301 13:37;P;;;;;;
D;220;2377008;20;20020301 13:37;V;;;;;;
B;220;2377577;21;20020301 13:37;;;9;BOUNDARY LANE;CABRAMATTA;2166;575.4;M;20011213;20020208;335000;A;R;RESIDENCE;;GW;;;8366205;
C;220;2377577;21;20020301 13:37;3//556889;
D;220;2377577;21;20020301 13:37;P;;;;;;
D;220;2377577;21;20020301 13:37;P;;;;;;
D;220;2377577;21;20020301 13:37;V;;;;;;
B;220;2377623;22;20020301 13:37;;;46;BOURKE ST;SMITHFIELD;2164;562.8;M;20011130;20020115;237000;A;R;RESIDENCE;;GT;;;8330394;
C;220;2377623;22;20020301 13:37;4//224971;
D;220;2377623;22;20020301 13:37;P;;;;;;
D;220;2377623;22;20020301 13:37;P;;;;;;
D;220;2377623;22;20020301 13:37;V;;;;;;
D;220;2377623;22;20020301 13:37;V;;;;;;
B;220;2378114;23;20020301 13:37;;;302;BRENAN ST;SMITHFIELD;2164;;;20011114;20020219;272000;A;R;RESIDENCE;;GT;;;8379456;
C;220;2378114;23;20020301 13:37;9/13/939908;
D;220;2378114;23;20020301 13:37;P;;;;;;
D;220;2378114;23;20020301 13:37;P;;;;;;
D;220;2378114;23;20020301 13:37;V;;;;;;
B;220;2378841;24;20020301 13:37;;1;98;BROOMFIELD ST;CABRAMATTA;2166;;;20011119;20011221;122500;;R;RESIDENCE;1;;;;8330021;
C;220;2378841;24;20020301 13:37;1//23064;
D;220;2378841;24;20020301 13:37;P;;;;;;
D;220;2378841;24;20020301 13:37;P;;;;;;
D;220;2378841;24;20020301 13:37;V;;;;;;
D;220;2378841;24;20020301 13:37;V;;;;;;
B;220;2378882;25;20020301 13:37;;8;60;BROOMFIELD ST;CABRAMATTA;2166;;;20011204;20020201;132000;;R;RESIDENCE;8;;;;8350964;
C;220;2378882;25;20020301 13:37;8//SP 5941;
D;220;2378882;25;20020301 13:37;P;;;;;;
D;220;2378882;25;20020301 13:37;V;;;;;;
B;220;2380029;26;20020301 13:37;;11;118;CABRAMATTA RD E;CABRAMATTA;2166;;;20011128;20020130;120000;;R;RESIDENCE;11;;;;8329267;
C;220;2380029;26;20020301 13:37;11//8727;
D;220;2380029;26;20020301 13:37;P;;;;;;
D;220;2380029;26;20020301 13:37;P;;;;;;
D;220;2380029;26;20020301 13:37;V;;;;;;
D;220;2380029;26;20020301 13:37;V;;;;;;
B;220;2380339;27;20020301 13:37;;;362;CABRAMATTA RD W;CABRAMATTA;2166;775.2;M;20011123;20020118;165000;A;R;RESIDENCE;;GW;;;8338967;
