A;247;20020109 10:36;PDANN;
B;247;2653728;1;20020109 10:36;"WOORABINDA";;;WESTPORT RD;NARRABRI;2390;100;H;20010702;20010706;45000;R;3;SPORTING CLUB;;SB;PL;;7759357;
C;247;2653728;1;20020109 10:36;1//843278 PSH BLAKE;
D;247;2653728;1;20020109 10:36;P;;;;;;
D;247;2653728;1;20020109 10:36;P;;;;;;
D;247;2653728;1;20020109 10:36;P;;;;;;
D;247;2653728;1;20020109 10:36;P;;;;;;
D;247;2653728;1;20020109 10:36;V;;;;;;
B;247;2653804;2;20020109 10:36;"YARRAH";;;;BOGGABRI;2382;299.7;H;20010427;20010619;500000;R;3;HOUSE & RURAL;;WB;RM;;7734126;
C;247;2653804;2;20020109 10:36;110, 112//754926 402//858087 WB 031398 Licence 332940 . .;
D;247;2653804;2;20020109 10:36;P;;;;;;
D;247;2653804;2;20020109 10:36;P;;;;;;
B;247;2653815;3;20020109 10:36;;;;PH BOGGABRI;BOGGABRI;2382;237.8;H;20010807;20010928;220000;R;R;RESIDENCE;;SS;RF;;7992107;
C;247;2653815;3;20020109 10:36;179, 46, 47//755475;
D;247;2653815;3;20020109 10:36;P;;;;;;
D;247;2653815;3;20020109 10:36;P;;;;;;
D;247;2653815;3;20020109 10:36;V;;;;;;
B;247;2653840;4;20020109 10:36;;;;PH BOGGABRI;BOGGABRI;2382;1.703;H;20010813;20010824;130000;R;R;RESIDENCE;;RS;RR;;7916347;
C;247;2653840;4;20020109 10:36;2//332064 //755475;
D;247;2653840;4;20020109 10:36;P;;;;;;
D;247;2653840;4;20020109 10:36;P;;;;;;
D;247;2653840;4;20020109 10:36;P;;;;;;
D;247;2653840;4;20020109 10:36;P;;;;;;
D;247;2653840;4;20020109 10:36;V;;;;;;
B;247;2653923;5;20020109 10:36;;;7;CHELMSFORD ST;BOGGABRI;2382;1518;M;20010509;20010615;25000;A;R;RESIDENCE;;BR;AC;;7705528;
C;247;2653923;5;20020109 10:36;PT 5/26/758128;
D;247;2653923;5;20020109 10:36;P;;;;;;
D;247;2653923;5;20020109 10:36;P;;;;;;
D;247;2653923;5;20020109 10:36;V;;;;;;
D;247;2653923;5;20020109 10:36;V;;;;;;
B;247;2654441;6;20020109 10:36;;;;BELAR ST;BELLATA;2397;4047;M;20010307;20010406;76000;Z;R;RESIDENCE;;ZB;AC;;7547724;
C;247;2654441;6;20020109 10:36;7(1), 7(2), 8/10/758081;
D;247;2654441;6;20020109 10:36;P;;;;;;
D;247;2654441;6;20020109 10:36;P;;;;;;
B;247;2654441;7;20020109 10:36;;;;BELAR ST;BELLATA;2397;4047;M;20010307;20010406;76000;Z;R;RESIDENCE;;ZB;AC;;7547724;
C;247;2654441;7;20020109 10:36;7(1), 7(2), 8/10/758081;
D;247;2654441;7;20020109 10:36;P;;;;;;
D;247;2654441;7;20020109 10:36;P;;;;;;
B;247;2654637;8;20020109 10:36;PART "BIMBADEEN";;;WESTPORT RD;NARRABRI;2390;128.7;H;20010328;20010511;35000;R;3;FARM/RURAL;;SB;RG;;7622266;
C;247;2654637;8;20020109 10:36;//757087 3//832007;
D;247;2654637;8;20020109 10:36;P;;;;;;
D;247;2654637;8;20020109 10:36;P;;;;;;
D;247;2654637;8;20020109 10:36;V;;;;;;
B;247;2654821;9;20020109 10:36;;;;PH COOMA;NARRABRI;2390;11.31;H;20010730;20010827;160000;R;3;FARM;;RR;RR;;7905223;
C;247;2654821;9;20020109 10:36;4//248981 //757093;
D;247;2654821;9;20020109 10:36;P;;;;;;
D;247;2654821;9;20020109 10:36;P;;;;;;
D;247;2654821;9;20020109 10:36;P;;;;;;
D;247;2654821;9;20020109 10:36;P;;;;;;
D;247;2654821;9;20020109 10:36;V;;;;;;
B;247;2654836;10;20020109 10:36;;;13;BOUNDARY ST;NARRABRI;2390;10.12;H;20010312;20010423;182000;R;R;RESIDENCE;;RR;RR;;7572334;
C;247;2654836;10;20020109 10:36;13//259988 //757093;
D;247;2654836;10;20020109 10:36;P;;;;;;
D;247;2654836;10;20020109 10:36;P;;;;;;
D;247;2654836;10;20020109 10:36;P;;;;;;
D;247;2654836;10;20020109 10:36;P;;;;;;
