A;181;20010822 13:17;CDIXON;
B;181;1842722;1;20010822 13:17;;;19;Bowen St;Bingara;2404;948.5;M;20010427;20010427;4500;Z;V;;;MR;;;7640194;
C;181;1842722;1;20010822 13:17;6//731477;
D;181;1842722;1;20010822 13:17;P;;;;;;
D;181;1842722;1;20010822 13:17;V;;;;;;
B;181;1843020;2;20010822 13:17;;;13;JUNCTION ST;BINGARA;2404;711;M;20001124;20001208;90000;Z;R;;;MR;;;7592710;
C;181;1843020;2;20010822 13:17;C//156076;
D;181;1843020;2;20010822 13:17;P;;;;;;
D;181;1843020;2;20010822 13:17;P;;;;;;
D;181;1843020;2;20010822 13:17;V;;;;;;
B;181;1843134;3;20010822 13:17;;;32;MAITLAND ST;BINGARA;2404;397.3;M;20010420;20010508;27500;Z;3;SHOP ;;BC;;;7607034;
C;181;1843134;3;20010822 13:17;14//46841;
D;181;1843134;3;20010822 13:17;P;;;;;;
D;181;1843134;3;20010822 13:17;V;;;;;;
B;181;1843185;4;20010822 13:17;;;19;MARTYN ST;BINGARA;2404;1960;M;20001222;20001222;0;Z;R;;;MR;;;7584775;
C;181;1843185;4;20010822 13:17;10/7/758111;
D;181;1843185;4;20010822 13:17;P;;;;;;
D;181;1843185;4;20010822 13:17;V;;;;;;
B;181;1843495;5;20010822 13:17;MOORABEOOL;;;ELCOMBE-CARODA RD;BINGARA;2404;1083;H;20010405;20010420;70000;R;3;FARM ;;GR;;;7582757;
C;181;1843495;5;20010822 13:17;39, 40, 41, 42, 43, 44//754838;
D;181;1843495;5;20010822 13:17;P;;;;;;
D;181;1843495;5;20010822 13:17;V;;;;;;
Z;23;5;5;11;
