A;247;20020102 13:35;PTHIRLWELL;
B;247;2654022;1;20020102 13:35;;;;LAIDLAW ST;BOGGABRI;2382;2021;M;20011008;20011102;95000;A;R;RESIDENCE;;BR;;;8201497;
C;247;2654022;1;20020102 13:35;2/20/758128;
D;247;2654022;1;20020102 13:35;P;;;;;;
D;247;2654022;1;20020102 13:35;V;;;;;;
B;247;2654550;2;20020102 13:35;;;4;YARREN ST;BELLATA;2397;2023;M;20011016;20011114;10000;Z;V;VACANT LAND;;ZB;;;8186570;
C;247;2654550;2;20020102 13:35;4/12/758081;
D;247;2654550;2;20020102 13:35;P;;;;;;
D;247;2654550;2;20020102 13:35;P;;;;;;
D;247;2654550;2;20020102 13:35;V;;;;;;
B;247;2654880;3;20020102 13:35;;;101;YARRIE LAKE RD;NARRABRI;2390;100;H;20010813;20010827;90000;R;3;;;SB;RF;;8011437;
C;247;2654880;3;20020102 13:35;101//839192;
D;247;2654880;3;20020102 13:35;P;;;;;;
D;247;2654880;3;20020102 13:35;P;;;;;;
D;247;2654880;3;20020102 13:35;P;;;;;;
D;247;2654880;3;20020102 13:35;P;;;;;;
D;247;2654880;3;20020102 13:35;V;;;;;;
B;247;2654912;4;20020102 13:35;;;;PH COWIMANGARAH;NARRABRI;2390;651.3;H;20010713;20010817;310000;R;R;RESIDENCE;;BF;;;8209862;
C;247;2654912;4;20020102 13:35;34//753920 137//753943;
D;247;2654912;4;20020102 13:35;P;;;;;;
D;247;2654912;4;20020102 13:35;V;;;;;;
B;247;2655618;5;20020102 13:35;;;;PH NARRABRI;NARRABRI;2390;106.5;H;20010730;20010814;103000;R;3;;;HF;RF;;8025016;
C;247;2655618;5;20020102 13:35;2//719222;
D;247;2655618;5;20020102 13:35;P;;;;;;
D;247;2655618;5;20020102 13:35;P;;;;;;
D;247;2655618;5;20020102 13:35;P;;;;;;
D;247;2655618;5;20020102 13:35;P;;;;;;
B;247;2655618;6;20020102 13:35;;;;PH NARRABRI;NARRABRI;2390;106.5;H;20010730;20010815;155000;R;3;FARM;;HF;RF;;8025015;
C;247;2655618;6;20020102 13:35;2//719222;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
D;247;2655618;6;20020102 13:35;P;;;;;;
B;247;2655642;7;20020102 13:35;;;;"CLEARVIEW";NARRABRI;2390;1.64;H;20010804;20010914;182500;R;3;FARM/RURAL;;RR;RR;;8052203;
C;247;2655642;7;20020102 13:35;22//827057;
D;247;2655642;7;20020102 13:35;P;;;;;;
D;247;2655642;7;20020102 13:35;P;;;;;;
D;247;2655642;7;20020102 13:35;P;;;;;;
D;247;2655642;7;20020102 13:35;P;;;;;;
D;247;2655642;7;20020102 13:35;V;;;;;;
B;247;2656547;8;20020102 13:35;;;;PH WEE WAA;NARRABRI;2390;190;H;20010727;20010817;650000;R;3;FARM;;WB;RW;;8046412;
C;247;2656547;8;20020102 13:35;13//749956 WB 109201 WB 138161 WB 031303 , , ,;
D;247;2656547;8;20020102 13:35;P;;;;;;
D;247;2656547;8;20020102 13:35;P;;;;;;
D;247;2656547;8;20020102 13:35;P;;;;;;
D;247;2656547;8;20020102 13:35;P;;;;;;
D;247;2656547;8;20020102 13:35;V;;;;;;
B;247;2656852;9;20020102 13:35;;;23;CORMIE AVE;WEE WAA;2388;891.6;M;20011101;20011130;120000;A;R;RESIDENCE;;AW;;;8203601;
C;247;2656852;9;20020102 13:35;11//222259;
D;247;2656852;9;20020102 13:35;P;;;;;;
D;247;2656852;9;20020102 13:35;V;;;;;;
B;247;2657016;10;20020102 13:35;;;27;JAMES HIBBENS AVE;WEE WAA;2388;841;M;20011027;20011123;28700;A;R;RESIDENCE;;AW;;;8156280;
C;247;2657016;10;20020102 13:35;8//231251;
D;247;2657016;10;20020102 13:35;P;;;;;;
D;247;2657016;10;20020102 13:35;P;;;;;;
