A;RTSALEDATA;238;20250505 01:20;VALNET;
B;238;2632465;1;20250505 01:20;;;134;ABERFORD ST;COONAMBLE;2829;1537;M;20250324;20250428;190000;R1;R;RESIDENCE;;AAA;;0;AV11240;
C;238;2632465;1;20250505 01:20;8/660169;
D;238;2632465;1;20250505 01:20;P;;;;;;
D;238;2632465;1;20250505 01:20;V;;;;;;
D;238;2632465;1;20250505 01:20;V;;;;;;
D;238;2632465;1;20250505 01:20;V;;;;;;
B;238;4609706;2;20250505 01:20;;;;QUAMBONE RD;COONAMBLE;2829;6.116;H;20240805;20250303;4345;;V;VACANT LAND;;;;0;AU881713;
C;238;4609706;2;20250505 01:20;4/1312961;
D;238;4609706;2;20250505 01:20;P;;;;;;
D;238;4609706;2;20250505 01:20;P;;;;;;
D;238;4609706;2;20250505 01:20;P;;;;;;
D;238;4609706;2;20250505 01:20;V;;;;;;
B;238;2634017;3;20250505 01:20;KENDAL;;26;MUNNELL ST;GULARGAMBONE;2828;4.946;H;20250414;20250429;325000;RU1;R;RESIDENCE;;RRD;;0;AV13273;
C;238;2634017;3;20250505 01:20;31/516316 49, 50, 51/753385;
D;238;2634017;3;20250505 01:20;P;;;;;;
D;238;2634017;3;20250505 01:20;P;;;;;;
D;238;2634017;3;20250505 01:20;V;;;;;;
D;238;2634017;3;20250505 01:20;V;;;;;;
B;238;2634018;4;20250505 01:20;;;22;MUNNELL ST;GULARGAMBONE;2828;2130.9;M;20250414;20250429;325000;RU5;R;RESIDENCE;;ZAH;;0;AV13273;
C;238;2634018;4;20250505 01:20;32/516316;
D;238;2634018;4;20250505 01:20;P;;;;;;
D;238;2634018;4;20250505 01:20;P;;;;;;
D;238;2634018;4;20250505 01:20;V;;;;;;
D;238;2634018;4;20250505 01:20;V;;;;;;
B;238;2634103;5;20250505 01:20;;;27;ARMITREE ST;GULARGAMBONE;2828;2.714;H;20250313;20250429;250000;RU1;R;RESIDENCE;;RRD;;0;AV15838;
C;238;2634103;5;20250505 01:20;13/753385;
D;238;2634103;5;20250505 01:20;P;;;;;;
D;238;2634103;5;20250505 01:20;V;;;;;;
D;238;2634103;5;20250505 01:20;V;;;;;;
B;238;2634462;6;20250505 01:20;NELGOWRIE WEST;;965;NELGOWRIE RD;COONAMBLE;2829;962.393;H;20250304;20250422;4280000;RU1;3;FARM;;RMD;;0;AU998760;
C;238;2634462;6;20250505 01:20;1, 2, 3/132530 2, 9, 18, 19/754238 100/1015935 Enclosure Permit 651226;
D;238;2634462;6;20250505 01:20;P;;;;;;
D;238;2634462;6;20250505 01:20;V;;;;;;
Z;35;6;6;21;
