A;181;20020603 10:43;PTHIRLWELL;
B;181;1842832;1;20020603 10:43;;;15;East St;Bingara;2404;1.866;H;20020314;20020426;178000;Z;R;RESIDENCE;;NH;AC;;8559833;
C;181;1842832;1;20020603 10:43;1//866260;
D;181;1842832;1;20020603 10:43;P;;;;;;
D;181;1842832;1;20020603 10:43;P;;;;;;
D;181;1842832;1;20020603 10:43;V;;;;;;
B;181;2909885;2;20020603 10:43;"KIAORA";;;NARRABRI RD;BINGARA;2404;1529.969;H;20020305;20020419;1200000;;3;FARM;;;;;8541948;
C;181;2909885;2;20020603 10:43;45//135025 53//754828 100, 14, PT 17, PT 3, PT 43, 44, 47, 50, 53, 59/;
C;181;2909885;2;20020603 10:43;/754862;
D;181;2909885;2;20020603 10:43;P;;;;;;
D;181;2909885;2;20020603 10:43;P;;;;;;
D;181;2909885;2;20020603 10:43;V;;;;;;
Z;13;2;3;6;
