A;RTSALEDATA;100;20250203 01:01;VALNET;
B;100;3482682;1;20250203 01:01;;;82;WHITTAKER ST;FLINDERS;2529;288;M;20241213;20250123;880000;R2;R;RESIDENCE;;AAP;;0;AU774890;
C;100;3482682;1;20250203 01:01;12/1143687;
D;100;3482682;1;20250203 01:01;P;;;;;;
D;100;3482682;1;20250203 01:01;P;;;;;;
D;100;3482682;1;20250203 01:01;V;;;;;;
B;100;4147949;2;20250203 01:01;;2;5;STATION RD;ALBION PARK RAIL;2527;161;M;20241212;20250123;695000;;R;RESIDENCE;2;;;0;AU773723;
C;100;4147949;2;20250203 01:01;2/SP95437;
D;100;4147949;2;20250203 01:01;P;;;;;;
D;100;4147949;2;20250203 01:01;V;;;;;;
B;100;3555881;3;20250203 01:01;;;26;FAIRWAYS DR;SHELL COVE;2529;329.9;M;20250115;20250129;1095000;R2;R;RESIDENCE;;AAE;;0;AU787200;
C;100;3555881;3;20250203 01:01;901/1150541;
D;100;3555881;3;20250203 01:01;P;;;;;;
D;100;3555881;3;20250203 01:01;V;;;;;;
B;100;4109933;4;20250203 01:01;;;25;CEDAR ST;ALBION PARK RAIL;2527;370.8;M;20241129;20250128;769000;R2;R;RESIDENCE;;AAA;;0;AU783102;
C;100;4109933;4;20250203 01:01;31/1227191;
D;100;4109933;4;20250203 01:01;P;;;;;;
D;100;4109933;4;20250203 01:01;P;;;;;;
D;100;4109933;4;20250203 01:01;V;;;;;;
B;100;4132628;5;20250203 01:01;;;11;GOWER ST;CALDERWOOD;2527;375;M;20241101;20250123;970000;R1;R;RESIDENCE;;ARC;;0;AU774885;
C;100;4132628;5;20250203 01:01;2028/1214796;
D;100;4132628;5;20250203 01:01;P;;;;;;
D;100;4132628;5;20250203 01:01;P;;;;;;
D;100;4132628;5;20250203 01:01;V;;;;;;
B;100;4572842;6;20250203 01:01;;5;6;DOVERS AVE;ALBION PARK;2527;123;M;20241217;20250128;715000;;R;RESIDENCE;5;;;0;AU783081;
C;100;4572842;6;20250203 01:01;5/SP108025;
D;100;4572842;6;20250203 01:01;P;;;;;;
D;100;4572842;6;20250203 01:01;V;;;;;;
B;100;4592708;7;20250203 01:01;;;8;SPARROW DR;CALDERWOOD;2527;412.4;M;20240528;20250128;485000;R1;V;VACANT LAND;;ARC;;0;AU782302;
C;100;4592708;7;20250203 01:01;5403/1299777;
D;100;4592708;7;20250203 01:01;P;;;;;;
D;100;4592708;7;20250203 01:01;P;;;;;;
D;100;4592708;7;20250203 01:01;V;;;;;;
B;100;4592709;8;20250203 01:01;;;10;SPARROW DR;CALDERWOOD;2527;337.1;M;20240830;20250128;399000;R1;V;VACANT LAND;;ARC;;0;AU780967;
C;100;4592709;8;20250203 01:01;5404/1299777;
D;100;4592709;8;20250203 01:01;P;;;;;;
D;100;4592709;8;20250203 01:01;P;;;;;;
D;100;4592709;8;20250203 01:01;V;;;;;;
B;100;4592710;9;20250203 01:01;;;12;SPARROW DR;CALDERWOOD;2527;340.4;M;20240904;20250128;403000;R1;R;RESIDENCE;;ARC;;0;AU780983;
C;100;4592710;9;20250203 01:01;5405/1299777;
D;100;4592710;9;20250203 01:01;P;;;;;;
D;100;4592710;9;20250203 01:01;P;;;;;;
D;100;4592710;9;20250203 01:01;V;;;;;;
B;100;4592711;10;20250203 01:01;;;14;SPARROW DR;CALDERWOOD;2527;571.1;M;20240705;20250128;538500;R1;V;VACANT LAND;;ARC;;0;AU780970;
C;100;4592711;10;20250203 01:01;5406/1299777;
D;100;4592711;10;20250203 01:01;P;;;;;;
D;100;4592711;10;20250203 01:01;P;;;;;;
D;100;4592711;10;20250203 01:01;V;;;;;;
B;100;4592714;11;20250203 01:01;;;6;QUAIL PL;CALDERWOOD;2527;331.1;M;20240606;20250128;395000;R1;V;VACANT LAND;;ARC;;0;AU783311;
C;100;4592714;11;20250203 01:01;5409/1299777;
D;100;4592714;11;20250203 01:01;P;;;;;;
D;100;4592714;11;20250203 01:01;P;;;;;;
D;100;4592714;11;20250203 01:01;V;;;;;;
B;100;4592716;12;20250203 01:01;;;10;QUAIL PL;CALDERWOOD;2527;333.8;M;20240913;20250128;405000;R1;V;VACANT LAND;;ARC;;0;AU781423;
C;100;4592716;12;20250203 01:01;5411/1299777;
D;100;4592716;12;20250203 01:01;P;;;;;;
D;100;4592716;12;20250203 01:01;P;;;;;;
D;100;4592716;12;20250203 01:01;V;;;;;;
B;100;4592717;13;20250203 01:01;;;12;QUAIL PL;CALDERWOOD;2527;466.5;M;20240525;20250128;482875;R1;R;RESIDENCE;;ARC;;0;AU782177;
C;100;4592717;13;20250203 01:01;5412/1299777;
D;100;4592717;13;20250203 01:01;P;;;;;;
D;100;4592717;13;20250203 01:01;P;;;;;;
D;100;4592717;13;20250203 01:01;V;;;;;;
B;100;4592719;14;20250203 01:01;;;16;QUAIL PL;CALDERWOOD;2527;464.9;M;20240531;20250128;499000;R1;V;VACANT LAND;;ARC;;0;AU782481;
C;100;4592719;14;20250203 01:01;5414/1299777;
D;100;4592719;14;20250203 01:01;P;;;;;;
D;100;4592719;14;20250203 01:01;P;;;;;;
D;100;4592719;14;20250203 01:01;V;;;;;;
