A;230;20020402 12:24;CDIXON;
B;230;2605246;1;20020402 12:24;;;32;MOA ST;BALRANALD;2715;942;M;20010423;20010906;43315;Z;R;RESIDENCE;;ZB;;;8418805;
C;230;2605246;1;20020402 12:24;5//23404;
D;230;2605246;1;20020402 12:24;P;;;;;;
D;230;2605246;1;20020402 12:24;V;;;;;;
B;230;2605329;2;20020402 12:24;;;66;RIVER ST;BALRANALD;2715;1897;M;20011022;20011217;71000;Z;R;RESIDENCE;;ZB;AC;;8397939;
C;230;2605329;2;20020402 12:24;14/41/758048;
D;230;2605329;2;20020402 12:24;P;;;;;;
D;230;2605329;2;20020402 12:24;P;;;;;;
D;230;2605329;2;20020402 12:24;V;;;;;;
B;230;2605381;3;20020402 12:24;;;;YURANIGH ST;BALRANALD;2715;990;M;20020228;20020308;14000;Z;V;VACANT LAND;;ZB;;;8437010;
C;230;2605381;3;20020402 12:24;A//337019;
D;230;2605381;3;20020402 12:24;P;;;;;;
D;230;2605381;3;20020402 12:24;V;;;;;;
B;230;2605540;4;20020402 12:24;;;;STURT HWY;EUSTON;2737;5.008;H;19981224;19990608;40734;R;3;FARM;;RE;RH;;8379269;
C;230;2605540;4;20020402 12:24;1//840594;
D;230;2605540;4;20020402 12:24;P;;;;;;
D;230;2605540;4;20020402 12:24;P;;;;;;
D;230;2605540;4;20020402 12:24;P;;;;;;
D;230;2605540;4;20020402 12:24;P;;;;;;
B;230;2605540;5;20020402 12:24;;;;STURT HWY;EUSTON;2737;5.008;H;19990216;19990609;44500;R;3;FARM;;RE;RH;;8379270;
C;230;2605540;5;20020402 12:24;1//840594;
D;230;2605540;5;20020402 12:24;P;;;;;;
D;230;2605540;5;20020402 12:24;V;;;;;;
D;230;2605540;5;20020402 12:24;V;;;;;;
D;230;2605540;5;20020402 12:24;V;;;;;;
D;230;2605540;5;20020402 12:24;V;;;;;;
B;230;2605540;6;20020402 12:24;;;;STURT HWY;EUSTON;2737;5.008;H;19990601;20010504;90000;R;3;FARM;;RE;RH;;8379271;
C;230;2605540;6;20020402 12:24;1//840594;
D;230;2605540;6;20020402 12:24;P;;;;;;
D;230;2605540;6;20020402 12:24;V;;;;;;
B;230;2605765;7;20020402 12:24;;;;PERRY ST;EUSTON;2737;1781;M;20011218;20020228;60000;Z;R;RESIDENCE;;ZE;;;8417752;
C;230;2605765;7;20020402 12:24;149//598415;
D;230;2605765;7;20020402 12:24;P;;;;;;
D;230;2605765;7;20020402 12:24;V;;;;;;
Z;36;7;7;20;
