A;172;20011109 12:44;CDIXON;
B;172;1837576;1;20011109 12:44;;;;CHARD CL;PILLAR VALLEY;2462;3.935;H;20010813;20010831;93000;R;R;RESIDENCE;;MA;RR;;7913947;
C;172;1837576;1;20011109 12:44;2//633576;
D;172;1837576;1;20011109 12:44;P;;;;;;
D;172;1837576;1;20011109 12:44;V;;;;;;
B;172;1837627;2;20011109 12:44;;;801;COLDSTREAM RD;ULMARRA;2462;11.33;H;20010702;20010823;170000;R;R;RESIDENCE;;KA;RR;;7947796;
C;172;1837627;2;20011109 12:44;222, 223//751365;
D;172;1837627;2;20011109 12:44;P;;;;;;
D;172;1837627;2;20011109 12:44;V;;;;;;
B;172;1837628;3;20011109 12:44;;;;COLDSTREAM RD;ULMARRA;2462;6.779;H;20010702;20010823;170000;R;R;RESIDENCE;;KA;RR;;7947796;
C;172;1837628;3;20011109 12:44;224//751365;
D;172;1837628;3;20011109 12:44;P;;;;;;
D;172;1837628;3;20011109 12:44;V;;;;;;
B;172;1838374;4;20011109 12:44;;;5;PIPECLAY CL;CORINDI BEACH;2456;561;M;20010810;20010911;250000;Z;R;RESIDENCE;;CV;;;7975135;
C;172;1838374;4;20011109 12:44;25//261857;
D;172;1838374;4;20011109 12:44;P;;;;;;
D;172;1838374;4;20011109 12:44;V;;;;;;
B;172;1838848;5;20011109 12:44;;;825;RUSHFORTH RD;SOUTH GRAFTON;2460;5.797;H;20010808;20010919;120000;R;R;RESIDENCE;;EA;;;7971129;
C;172;1838848;5;20011109 12:44;2//601190;
D;172;1838848;5;20011109 12:44;P;;;;;;
D;172;1838848;5;20011109 12:44;V;;;;;;
B;172;1838861;6;20011109 12:44;;;902;RUSHFORTH RD;SOUTH GRAFTON;2460;12.06;H;20010515;20010630;250000;R;3;HOUSE AND LAN;;EB;RR;;7907271;
C;172;1838861;6;20011109 12:44;4//251977;
D;172;1838861;6;20011109 12:44;P;;;;;;
D;172;1838861;6;20011109 12:44;P;;;;;;
D;172;1838861;6;20011109 12:44;V;;;;;;
B;172;1839342;7;20011109 12:44;;;351;FLORDA RED DR;HALFWAY CREEK;2460;40.35;H;20010316;20010403;32500;R;V;VACANT LAND;;RB;RV;;7680518;
C;172;1839342;7;20011109 12:44;5//714406;
D;172;1839342;7;20011109 12:44;P;;;;;;
B;172;1839644;8;20011109 12:44;;;1;HIAWATHA RD;MINNIE WATER;2462;744.3;M;20010727;20010907;195000;Z;R;RESIDENCE;;MW;AC;;7962223;
C;172;1839644;8;20011109 12:44;10/10/243845;
D;172;1839644;8;20011109 12:44;P;;;;;;
D;172;1839644;8;20011109 12:44;V;;;;;;
B;172;1839895;9;20011109 12:44;;;488;TIMBER TOP RD;GLENREAGH;2450;39.49;H;20010626;20010724;59000;R;V;VACANT LAND;;RB;RV;;7978312;
C;172;1839895;9;20011109 12:44;1//702999;
D;172;1839895;9;20011109 12:44;P;;;;;;
D;172;1839895;9;20011109 12:44;V;;;;;;
B;172;1840830;10;20011109 12:44;;;5;LITTLE RIVER CL;WOOLI;2462;727.7;M;20010705;20010824;50000;Z;R;RESIDENCE;;WR;AV;;7900368;
C;172;1840830;10;20011109 12:44;9//856096;
D;172;1840830;10;20011109 12:44;P;;;;;;
D;172;1840830;10;20011109 12:44;V;;;;;;
D;172;1840830;10;20011109 12:44;V;;;;;;
B;172;1841136;11;20011109 12:44;;;6;WILLIAMS CRES;WOOLI;2462;772.6;M;20010620;20010731;165000;Z;R;RESIDENCE;;WW;AC;;7895679;
C;172;1841136;11;20011109 12:44;10//249612;
D;172;1841136;11;20011109 12:44;P;;;;;;
D;172;1841136;11;20011109 12:44;P;;;;;;
D;172;1841136;11;20011109 12:44;V;;;;;;
B;172;2818777;12;20011109 12:44;;;102;DINJERRA RD;GLENUGIE;2460;7.819;H;20010219;20010403;125000;R;3;NULL;;MA;RR;;7538140;
C;172;2818777;12;20011109 12:44;9//1023207;
D;172;2818777;12;20011109 12:44;P;;;;;;
Z;51;12;12;25;
