A;222;20030501 12:50;PBARBER;
D;222;2473484;21;20030501 12:50;V;;;;;;
B;222;2820662;22;20030501 12:50;;;21;PIPERS FLAT RD;WALLERAWANG;2845;1105;M;20030221;20030404;85000;Z;R;RESIDENCE;;WA;;;9530048;
C;222;2820662;22;20030501 12:50;1//1024083;
D;222;2820662;22;20030501 12:50;P;;;;;;
D;222;2820662;22;20030501 12:50;P;;;;;;
D;222;2820662;22;20030501 12:50;V;;;;;;
D;222;2820662;22;20030501 12:50;V;;;;;;
B;222;2966564;23;20030501 12:50;;;11;HENDERSON PL;LITHGOW;2790;850.3;M;20030313;20030417;53500;A;V;VACANT LAND;;AF;;;9546620;
C;222;2966564;23;20030501 12:50;23//1049079;
D;222;2966564;23;20030501 12:50;P;;;;;;
D;222;2966564;23;20030501 12:50;V;;;;;;
B;222;2968663;24;20030501 12:50;;;7;WINDARRA PL;MARRANGAROO;2790;2270;M;20030226;20030404;72000;A;V;VACANT LAND;;AM;;;9532661;
C;222;2968663;24;20030501 12:50;6//1029863;
D;222;2968663;24;20030501 12:50;P;;;;;;
D;222;2968663;24;20030501 12:50;V;;;;;;
D;222;2968663;24;20030501 12:50;V;;;;;;
Z;122;24;24;72;
