A;035;20030501 12:38;PBARBER;
B;035;450884;11;20030501 12:38;;;20161;HUME HWY;WOLLOGORANG;2580;59.87;H;20030227;20030401;315000;R;V;VACANT LAND;;RG;;;9515081;
C;035;450884;11;20030501 12:38;2//264489;
D;035;450884;11;20030501 12:38;P;;;;;;
D;035;450884;11;20030501 12:38;V;;;;;;
D;035;450884;11;20030501 12:38;V;;;;;;
B;035;451139;12;20030501 12:38;;;345;JACQUA RD;WINDELLAMA;2580;42.72;H;20030320;20030410;98500;R;V;VACANT LAND;;RJ;;;9541116;
C;035;451139;12;20030501 12:38;2//790477;
D;035;451139;12;20030501 12:38;P;;;;;;
D;035;451139;12;20030501 12:38;P;;;;;;
D;035;451139;12;20030501 12:38;V;;;;;;
B;035;2773160;13;20030501 12:38;;;6395;TARALGA RD;YALBRAITH;2580;10;H;20030322;20030328;80000;R;V;VACANT LAND;;HA;;;9507060;
C;035;2773160;13;20030501 12:38;1//1018349;
D;035;2773160;13;20030501 12:38;P;;;;;;
D;035;2773160;13;20030501 12:38;P;;;;;;
D;035;2773160;13;20030501 12:38;V;;;;;;
D;035;2773160;13;20030501 12:38;V;;;;;;
B;035;2927058;14;20030501 12:38;;;586;CANYON LEIGH RD;BRAYTON;2580;10.33;H;20030214;20030328;125000;R;3;;;HC;;;9521827;
C;035;2927058;14;20030501 12:38;1//558111;
D;035;2927058;14;20030501 12:38;P;;;;;;
D;035;2927058;14;20030501 12:38;P;;;;;;
D;035;2927058;14;20030501 12:38;V;;;;;;
B;035;2962593;15;20030501 12:38;;;;CAOURA RD;TALLONG;2579;40.26;H;20021218;20030410;235000;;V;VACANT LAND;;;;;9531522;
C;035;2962593;15;20030501 12:38;602//1046012;
D;035;2962593;15;20030501 12:38;P;;;;;;
D;035;2962593;15;20030501 12:38;P;;;;;;
D;035;2962593;15;20030501 12:38;V;;;;;;
Z;81;15;15;49;
