A;RTSALEDATA;098;20250331 01:06;VALNET;
B;098;4020964;1;20250331 01:06;;46;134;SHOALHAVEN ST;KIAMA;2533;133;M;20250226;20250326;938000;;R;RESIDENCE;14;;;0;AU923532;
C;098;4020964;1;20250331 01:06;14/SP91533;
D;098;4020964;1;20250331 01:06;P;;;;;;
D;098;4020964;1;20250331 01:06;V;;;;;;
D;098;4020964;1;20250331 01:06;V;;;;;;
B;098;1023902;2;20250331 01:06;;10;154;CHARLES AVE;MINNAMURRA;2533;468;M;20250305;20250321;2000000;;R;RESIDENCE;10;;;50;AU914338;
C;098;1023902;2;20250331 01:06;10/SP93654;
D;098;1023902;2;20250331 01:06;P;;;;;;
D;098;1023902;2;20250331 01:06;V;;;;;;
D;098;1023902;2;20250331 01:06;V;;;;;;
B;098;1024536;3;20250331 01:06;;1;20;DIDO ST;KIAMA;2533;;;20250225;20250325;1030000;;R;RESIDENCE;1;;;0;AU919128;
C;098;1024536;3;20250331 01:06;1/SP36307;
D;098;1024536;3;20250331 01:06;P;;;;;;
D;098;1024536;3;20250331 01:06;V;;;;;;
B;098;1024696;4;20250331 01:06;;;10;ELOUERA PL;KIAMA;2533;504.1;M;20250221;20250321;1234000;R2;R;RESIDENCE;;KAL;;0;AU911939;
C;098;1024696;4;20250331 01:06;5/850163;
D;098;1024696;4;20250331 01:06;P;;;;;;
D;098;1024696;4;20250331 01:06;P;;;;;;
D;098;1024696;4;20250331 01:06;V;;;;;;
D;098;1024696;4;20250331 01:06;V;;;;;;
B;098;1027573;5;20250331 01:06;;3;3;MEARES PL;KIAMA;2533;;;20250304;20250325;700000;;R;RESIDENCE;3;;;0;AU921265;
C;098;1027573;5;20250331 01:06;3/SP53623;
D;098;1027573;5;20250331 01:06;P;;;;;;
D;098;1027573;5;20250331 01:06;P;;;;;;
D;098;1027573;5;20250331 01:06;V;;;;;;
D;098;1027573;5;20250331 01:06;V;;;;;;
B;098;3144159;6;20250331 01:06;;;14;COOKE PL;GERRINGONG;2534;657.2;M;20241122;20250321;1050000;R2;R;RESIDENCE;;GAL;;0;AU910874;
C;098;3144159;6;20250331 01:06;10/1073383;
D;098;3144159;6;20250331 01:06;P;;;;;;
D;098;3144159;6;20250331 01:06;P;;;;;;
D;098;3144159;6;20250331 01:06;V;;;;;;
Z;33;6;6;19;
