A;188;20020102 13:39;PTHIRLWELL;
B;188;1854619;1;20020102 13:39;"TREVANNA";;;;ASHFORD;2361;485.6;H;20010510;20010707;600000;R;3;FARM;;RN;RG;;7890425;
C;188;1854619;1;20020102 13:39;33, 45, 46, 73//750063;
D;188;1854619;1;20020102 13:39;P;;;;;;
D;188;1854619;1;20020102 13:39;P;;;;;;
D;188;1854619;1;20020102 13:39;P;;;;;;
D;188;1854619;1;20020102 13:39;P;;;;;;
B;188;1854648;2;20020102 13:39;;;;;INVERELL;2360;210.4;H;19970808;19971022;90000;R;R;RESIDENCE;;RN;RGI;;8029112;
C;188;1854648;2;20020102 13:39;26, 27, 35, 62//750065 WS 031195 LEASE OVER PROPERTY;
D;188;1854648;2;20020102 13:39;P;;;;;;
D;188;1854648;2;20020102 13:39;P;;;;;;
D;188;1854648;2;20020102 13:39;P;;;;;;
D;188;1854648;2;20020102 13:39;V;;;;;;
B;188;1854739;3;20020102 13:39;;;11;BUKKULLA ST;ASHFORD;2361;1467;M;20010925;20011024;32000;A;R;RESIDENCE;;VA;;;8177122;
C;188;1854739;3;20020102 13:39;2/24/758036;
D;188;1854739;3;20020102 13:39;P;;;;;;
D;188;1854739;3;20020102 13:39;V;;;;;;
B;188;1854858;4;20020102 13:39;;;20;FRAZER ST;ASHFORD;2361;1069;M;19991203;20000114;27000;A;R;RESIDENCE;;VA;;;8180979;
C;188;1854858;4;20020102 13:39;9//18246;
D;188;1854858;4;20020102 13:39;P;;;;;;
B;188;1854858;5;20020102 13:39;;;20;FRAZER ST;ASHFORD;2361;1069;M;20010928;20011119;35000;A;R;RESIDENCE;;VA;;;8180980;
C;188;1854858;5;20020102 13:39;9//18246;
D;188;1854858;5;20020102 13:39;P;;;;;;
D;188;1854858;5;20020102 13:39;V;;;;;;
B;188;1855226;6;20020102 13:39;;;;YAMBINA;WALLANGRA;2360;516.2;H;20011012;20011119;290000;R;R;RESIDENCE;;RN;;;8182740;
C;188;1855226;6;20020102 13:39;42, 58//751089;
D;188;1855226;6;20020102 13:39;P;;;;;;
D;188;1855226;6;20020102 13:39;P;;;;;;
D;188;1855226;6;20020102 13:39;V;;;;;;
B;188;1855469;7;20020102 13:39;;;2;BURNETT ST;DELUNGRA;2403;1265;M;20011017;20011109;40000;A;R;RESIDENCE;;VD;;;8149837;
C;188;1855469;7;20020102 13:39;1/16/758348;
D;188;1855469;7;20020102 13:39;P;;;;;;
D;188;1855469;7;20020102 13:39;P;;;;;;
D;188;1855469;7;20020102 13:39;V;;;;;;
B;188;1855899;8;20020102 13:39;;;;;INVERELL;2360;4.434;H;20010809;20010907;121000;R;R;RESIDENCE;;RG;RR;;8029162;
C;188;1855899;8;20020102 13:39;313//39748 //753271;
D;188;1855899;8;20020102 13:39;P;;;;;;
D;188;1855899;8;20020102 13:39;P;;;;;;
