A;040;20020603 09:50;PTHIRLWELL;
B;040;467763;1;20020603 09:50;;;;PH ARALUEN;ARALUEN;2622;41.28;H;20020409;20020506;115000;R;V;VACANT LAND;;RN;;;8598064;
C;040;467763;1;20020603 09:50;535//755901;
D;040;467763;1;20020603 09:50;P;;;;;;
D;040;467763;1;20020603 09:50;V;;;;;;
B;040;468336;2;20020603 09:50;;;46;CORONATION AVE;BRAIDWOOD;2622;748.8;M;20020315;20020419;100000;Z;R;RESIDENCE;;VB;;;8555395;
C;040;468336;2;20020603 09:50;8/B/2726;
D;040;468336;2;20020603 09:50;P;;;;;;
D;040;468336;2;20020603 09:50;V;;;;;;
B;040;468679;3;20020603 09:50;;;54;RYRIE ST;BRAIDWOOD;2622;682.9;M;20001023;20001220;110000;Z;R;RESIDENCE;;VB;;;4298123;
C;040;468679;3;20020603 09:50;50//518212;
D;040;468679;3;20020603 09:50;P;;;;;;
D;040;468679;3;20020603 09:50;V;;;;;;
B;040;468841;4;20020603 09:50;;;24;WILSON ST;BRAIDWOOD;2622;1012;M;20020415;20020520;126000;Z;R;RESIDENCE;;VB;;;8636913;
C;040;468841;4;20020603 09:50;2/3/1583;
D;040;468841;4;20020603 09:50;P;;;;;;
D;040;468841;4;20020603 09:50;P;;;;;;
D;040;468841;4;20020603 09:50;V;;;;;;
D;040;468841;4;20020603 09:50;V;;;;;;
B;040;469007;5;20020603 09:50;;;;PH COGHILL;REIDSDALE;2622;48.55;H;20020315;20020501;60000;R;V;VACANT LAND;;RH;;;8574606;
C;040;469007;5;20020603 09:50;94//755922;
D;040;469007;5;20020603 09:50;P;;;;;;
D;040;469007;5;20020603 09:50;P;;;;;;
D;040;469007;5;20020603 09:50;V;;;;;;
B;040;469008;6;20020603 09:50;;;;PH COGHILL;REIDSDALE;2622;59.79;H;20020415;20020513;135000;R;3;;;RG;;;8611807;
C;040;469008;6;20020603 09:50;1//788929;
D;040;469008;6;20020603 09:50;P;;;;;;
D;040;469008;6;20020603 09:50;P;;;;;;
D;040;469008;6;20020603 09:50;V;;;;;;
D;040;469008;6;20020603 09:50;V;;;;;;
B;040;469021;7;20020603 09:50;;;;PH COGHILL;REIDSDALE;2622;16.19;H;20020315;20020501;60000;R;V;VACANT LAND;;RH;;;8574606;
C;040;469021;7;20020603 09:50;79//755922;
D;040;469021;7;20020603 09:50;P;;;;;;
D;040;469021;7;20020603 09:50;P;;;;;;
D;040;469021;7;20020603 09:50;V;;;;;;
B;040;469068;8;20020603 09:50;;;;PH CORANG;NERRIGA;2622;80.94;H;20011029;20011109;80000;R;3;FARM;;RE;;;8102193;
C;040;469068;8;20020603 09:50;57//755925 Enclosure Permit 318905 LEASE OVER PROPERTY;
D;040;469068;8;20020603 09:50;P;;;;;;
D;040;469068;8;20020603 09:50;P;;;;;;
D;040;469068;8;20020603 09:50;V;;;;;;
D;040;469068;8;20020603 09:50;V;;;;;;
B;040;469354;9;20020603 09:50;;;;;;;5.948;H;20020219;20020314;72500;R;R;RESIDENCE;;HC;;;8572009;
C;040;469354;9;20020603 09:50;18//1018500;
D;040;469354;9;20020603 09:50;P;;;;;;
D;040;469354;9;20020603 09:50;V;;;;;;
B;040;469532;10;20020603 09:50;;;;FARRINGDON RD;BRAIDWOOD;2622;10;H;20020320;20020320;35000;R;R;RESIDENCE;;RA;;;8633700;
C;040;469532;10;20020603 09:50;8//1003886;
D;040;469532;10;20020603 09:50;P;;;;;;
D;040;469532;10;20020603 09:50;V;;;;;;
D;040;469532;10;20020603 09:50;V;;;;;;
B;040;469833;11;20020603 09:50;;;;;;;100.6;H;20020225;20020225;300000;R;R;RESIDENCE;;SB;;;8396538;
C;040;469833;11;20020603 09:50;PT 1//855443 Enclosure Permit 104074;
D;040;469833;11;20020603 09:50;P;;;;;;
D;040;469833;11;20020603 09:50;V;;;;;;
B;040;469856;12;20020603 09:50;;;;;;;23.07;H;20020404;20020515;320000;R;R;RESIDENCE;;NB;;;8616718;
C;040;469856;12;20020603 09:50;7//250880;
D;040;469856;12;20020603 09:50;P;;;;;;
D;040;469856;12;20020603 09:50;V;;;;;;
B;040;470337;13;20020603 09:50;;;;PH WOG WOG;CHARLEYONG;2622;60.71;H;20020312;20020312;31500;R;R;RESIDENCE;;SJ;;;8590768;
C;040;470337;13;20020603 09:50;52//755970;
D;040;470337;13;20020603 09:50;P;;;;;;
D;040;470337;13;20020603 09:50;P;;;;;;
D;040;470337;13;20020603 09:50;V;;;;;;
B;040;470356;14;20020603 09:50;;;;PH WOG WOG;CHARLEYONG;2622;48.56;H;20020405;20020419;215000;R;R;RESIDENCE;;RR;;;8598899;
C;040;470356;14;20020603 09:50;47//755970;
D;040;470356;14;20020603 09:50;P;;;;;;
D;040;470356;14;20020603 09:50;P;;;;;;
D;040;470356;14;20020603 09:50;V;;;;;;
B;040;2856429;15;20020603 09:50;PH MERIGAN;;;;BRAIDWOOD;2622;41.97;H;20010321;20010502;110000;R;V;VACANT LAND;;NB;;;7640955;
C;040;2856429;15;20020603 09:50;22//1018440;
D;040;2856429;15;20020603 09:50;P;;;;;;
D;040;2856429;15;20020603 09:50;P;;;;;;
B;040;2899495;16;20020603 09:50;;;;PH JINERO;MAJORS CREEK;2622;16.706;H;20010625;20010903;1200000;;V;VACANT LAND;;;;;4322043;
C;040;2899495;16;20020603 09:50;PT 64//754886;
D;040;2899495;16;20020603 09:50;P;;;;;;
D;040;2899495;16;20020603 09:50;V;;;;;;
Z;77;16;16;43;
