A;186;20020301 13:39;CDIXON;
B;186;1845890;1;20020301 13:39;;;209 A;BOURKE ST;GLEN INNES;2370;713.8;M;20011211;20020123;98000;A;R;RESIDENCE;;AA;AC;;8321755;
C;186;1845890;1;20020301 13:39;2//800349;
D;186;1845890;1;20020301 13:39;P;;;;;;
D;186;1845890;1;20020301 13:39;V;;;;;;
B;186;1845962;2;20020301 13:39;;;141;CHURCH ST;GLEN INNES;2370;2428;M;20010928;20011206;250000;A;R;RESIDENCE;;AA;;;8354226;
C;186;1845962;2;20020301 13:39;15, 16//16643;
D;186;1845962;2;20020301 13:39;P;;;;;;
D;186;1845962;2;20020301 13:39;V;;;;;;
D;186;1845962;2;20020301 13:39;V;;;;;;
B;186;1845963;3;20020301 13:39;;;137;CHURCH ST;GLEN INNES;2370;1214;M;20010928;20011206;84000;A;R;RESIDENCE;;AA;;;8354177;
C;186;1845963;3;20020301 13:39;17//16643;
D;186;1845963;3;20020301 13:39;P;;;;;;
D;186;1845963;3;20020301 13:39;P;;;;;;
D;186;1845963;3;20020301 13:39;V;;;;;;
B;186;1846216;4;20020301 13:39;;;;CORONATION AVE;GLEN INNES;2370;1770;M;20011214;20020130;79000;A;R;RESIDENCE;;AF;;;8362766;
C;186;1846216;4;20020301 13:39;5/48/758447;
D;186;1846216;4;20020301 13:39;P;;;;;;
D;186;1846216;4;20020301 13:39;V;;;;;;
B;186;1846455;5;20020301 13:39;;;;DUMARESQ ST;GLEN INNES;2370;4.978;H;20011220;20020131;150000;R;R;RESIDENCE;;RR;;;8372943;
C;186;1846455;5;20020301 13:39;525, 679//753282;
D;186;1846455;5;20020301 13:39;P;;;;;;
D;186;1846455;5;20020301 13:39;P;;;;;;
D;186;1846455;5;20020301 13:39;V;;;;;;
B;186;1846565;6;20020301 13:39;;;;FURRACABAD RD;GLEN INNES;2370;5.691;H;20011005;20011129;86000;R;R;RESIDENCE;;RR;;;8366063;
C;186;1846565;6;20020301 13:39;536//753282;
D;186;1846565;6;20020301 13:39;P;;;;;;
D;186;1846565;6;20020301 13:39;P;;;;;;
D;186;1846565;6;20020301 13:39;V;;;;;;
