A;220;20020402 13:18;CDIXON;
B;220;2371915;1;20020402 13:19;;5;6;ACACIA ST;CABRAMATTA;2166;;;20011020;20020210;173000;;R;RESIDENCE;5;;;;8402212;
C;220;2371915;1;20020402 13:19;5//37338;
D;220;2371915;1;20020402 13:19;P;;;;;;
D;220;2371915;1;20020402 13:19;V;;;;;;
B;220;2372003;2;20020402 13:19;;2;15;ACACIA ST;CABRAMATTA;2166;;;20020204;20020315;126000;;R;RESIDENCE;2;;;;8446572;
C;220;2372003;2;20020402 13:19;2//6994;
D;220;2372003;2;20020402 13:19;P;;;;;;
D;220;2372003;2;20020402 13:19;P;;;;;;
D;220;2372003;2;20020402 13:19;V;;;;;;
B;220;2372226;3;20020402 13:19;;19;36;AINSWORTH CRES;WETHERILL PARK;2164;;;20011127;20020118;220000;;R;RESIDENCE;19;;;;8404136;
C;220;2372226;3;20020402 13:19;19//18276;
D;220;2372226;3;20020402 13:19;P;;;;;;
D;220;2372226;3;20020402 13:19;P;;;;;;
D;220;2372226;3;20020402 13:19;V;;;;;;
B;220;2372226;4;20020402 13:19;;24;36;AINSWORTH CRES;WETHERILL PARK;2164;;;20011125;20020122;220000;;R;RESIDENCE;24;;;;8398469;
C;220;2372226;4;20020402 13:19;24//18276;
D;220;2372226;4;20020402 13:19;P;;;;;;
D;220;2372226;4;20020402 13:19;P;;;;;;
D;220;2372226;4;20020402 13:19;V;;;;;;
D;220;2372226;4;20020402 13:19;V;;;;;;
B;220;2372437;5;20020402 13:19;;;43;ALBERT ST;CABRAMATTA;2166;480.6;M;20020118;20020222;280000;A;R;RESIDENCE;;GW;;;8397537;
C;220;2372437;5;20020402 13:19;4//220467;
D;220;2372437;5;20020402 13:19;P;;;;;;
D;220;2372437;5;20020402 13:19;P;;;;;;
D;220;2372437;5;20020402 13:19;P;;;;;;
D;220;2372437;5;20020402 13:19;P;;;;;;
D;220;2372437;5;20020402 13:19;V;;;;;;
D;220;2372437;5;20020402 13:19;V;;;;;;
B;220;2372847;6;20020402 13:19;;;6;ALT ST;SMITHFIELD;2164;575.4;M;20020116;20020308;220000;A;R;RESIDENCE;;GT;;;8438181;
C;220;2372847;6;20020402 13:19;36//214975;
D;220;2372847;6;20020402 13:19;P;;;;;;
D;220;2372847;6;20020402 13:19;V;;;;;;
D;220;2372847;6;20020402 13:19;V;;;;;;
B;220;2373034;7;20020402 13:19;;;44;ANDERSON AVE;MOUNT PRITCHARD;2170;701.9;M;20020118;20020211;250000;A;R;RESIDENCE;;GD;;;8436208;
C;220;2373034;7;20020402 13:19;22//530554;
D;220;2373034;7;20020402 13:19;P;;;;;;
D;220;2373034;7;20020402 13:19;P;;;;;;
D;220;2373034;7;20020402 13:19;V;;;;;;
B;220;2373316;8;20020402 13:19;;;6;ANTILL ST;GUILDFORD;2161;505.8;M;20010713;20010824;290000;I;3;FACTORY;;FC;;;7915143;
C;220;2373316;8;20020402 13:19;52/8/1625;
D;220;2373316;8;20020402 13:19;P;;;;;;
D;220;2373316;8;20020402 13:19;V;;;;;;
