A;055;20020603 09:53;PTHIRLWELL;
B;055;514050;1;20020603 09:53;;;;COREEN WEST PH PORS;COREEN;2646;480.8;H;20010620;20010620;764000;R;3;FARMLANDS;;RW;RM;;8429159;
C;055;514050;1;20020603 09:53;1, 2//134642 1//186483 7, 70, 84, 9//752279;
D;055;514050;1;20020603 09:53;P;;;;;;
D;055;514050;1;20020603 09:53;P;;;;;;
D;055;514050;1;20020603 09:53;V;;;;;;
B;055;514055;2;20020603 09:53;;;;COREEN WEST PH PORS;COREEN;2646;321.3;H;20010620;20010620;764000;R;3;FARMLANDS;;RW;RM;;8429159;
C;055;514055;2;20020603 09:53;PT 22, PT 23, 24, 71, 78, 82//752279 Road Permit 31/1 LEASE OVER PROPE;
C;055;514055;2;20020603 09:53;RTY;
D;055;514055;2;20020603 09:53;P;;;;;;
D;055;514055;2;20020603 09:53;P;;;;;;
D;055;514055;2;20020603 09:53;V;;;;;;
B;055;514150;3;20020603 09:53;;;;REDLANDS RD;COROWA;2646;182.89;H;20011026;20020118;361600;R;R;RESIDENCE;;RB;RM;;8369619;
C;055;514150;3;20020603 09:53;1//137029 1, 3//538995 460//753734 103//753759;
D;055;514150;3;20020603 09:53;P;;;;;;
D;055;514150;3;20020603 09:53;P;;;;;;
D;055;514150;3;20020603 09:53;V;;;;;;
B;055;514501;4;20020603 09:53;;;16;BANKSIA DR;COROWA;2646;1713;M;20020301;20020426;260000;A;R;RESIDENCE;;AP;;;8594077;
C;055;514501;4;20020603 09:53;36//706785;
D;055;514501;4;20020603 09:53;P;;;;;;
D;055;514501;4;20020603 09:53;P;;;;;;
D;055;514501;4;20020603 09:53;V;;;;;;
B;055;514570;5;20020603 09:53;;;26;BIRDWOOD ST;COROWA;2646;885.2;M;20020305;20020501;65000;A;R;RESIDENCE;;AA;;;8615807;
C;055;514570;5;20020603 09:53;2/2/7816;
D;055;514570;5;20020603 09:53;P;;;;;;
D;055;514570;5;20020603 09:53;P;;;;;;
D;055;514570;5;20020603 09:53;V;;;;;;
B;055;514655;6;20020603 09:53;;;9;BRISTOL CT;COROWA;2646;950;M;20020408;20020509;24000;A;V;VACANT LAND;;AG;;;8622530;
C;055;514655;6;20020603 09:53;7//807288;
D;055;514655;6;20020603 09:53;P;;;;;;
D;055;514655;6;20020603 09:53;P;;;;;;
D;055;514655;6;20020603 09:53;V;;;;;;
B;055;514751;7;20020603 09:53;;;261;CHURCH STH;COROWA;2646;1012;M;20020227;20020410;120000;A;3;;;AS;;;8551804;
C;055;514751;7;20020603 09:53;32//615995;
D;055;514751;7;20020603 09:53;P;;;;;;
D;055;514751;7;20020603 09:53;V;;;;;;
B;055;514772;8;20020603 09:53;;;213;CHURCH STH;COROWA;2646;1063;M;20020315;20020503;128000;A;R;RESIDENCE;;AS;;;8577723;
C;055;514772;8;20020603 09:53;16//249146;
D;055;514772;8;20020603 09:53;P;;;;;;
D;055;514772;8;20020603 09:53;P;;;;;;
D;055;514772;8;20020603 09:53;V;;;;;;
D;055;514772;8;20020603 09:53;V;;;;;;
B;055;515068;9;20020603 09:53;;;10;FLEMING DR;COROWA;2646;672;M;20010925;20011101;95000;A;R;RESIDENCE;;AM;AC;;8137983;
C;055;515068;9;20020603 09:53;10//251158;
D;055;515068;9;20020603 09:53;P;;;;;;
D;055;515068;9;20020603 09:53;V;;;;;;
B;055;515135;10;20020603 09:53;;;23;GALLIPOLI ST;COROWA;2646;702;M;20011218;20020301;125000;A;R;RESIDENCE;;AT;AC;;8433624;
C;055;515135;10;20020603 09:53;9//251742;
D;055;515135;10;20020603 09:53;P;;;;;;
D;055;515135;10;20020603 09:53;P;;;;;;
D;055;515135;10;20020603 09:53;V;;;;;;
B;055;515200;11;20020603 09:53;;;64;GUY ST;COROWA;2646;809.4;M;20020124;20020308;69000;A;R;RESIDENCE;;AH;AC;;8438681;
C;055;515200;11;20020603 09:53;3//6263;
D;055;515200;11;20020603 09:53;P;;;;;;
D;055;515200;11;20020603 09:53;P;;;;;;
D;055;515200;11;20020603 09:53;V;;;;;;
B;055;515215;12;20020603 09:53;;;108;GUY ST;COROWA;2646;590.2;M;20020314;20020510;75000;A;R;RESIDENCE;;AJ;;;8638670;
C;055;515215;12;20020603 09:53;2//730776;
D;055;515215;12;20020603 09:53;P;;;;;;
