A;RTSALEDATA;098;20250707 01:08;VALNET;
B;098;1026389;1;20250707 01:08;;;15;JACQUES RD;KIAMA DOWNS;2533;471.6;M;20250627;20250703;530000;R2;R;RESIDENCE;;KAG;;;AV210628;
C;098;1026389;1;20250707 01:08;8/825051;
D;098;1026389;1;20250707 01:08;P;;;;;;
D;098;1026389;1;20250707 01:08;V;;;;;;
B;098;1024042;2;20250707 01:08;;;71;CHURCHILL ST;JAMBEROO;2533;852.9;M;20250604;20250630;1350000;R2;R;RESIDENCE;;JAL;;;AV197844;
C;098;1024042;2;20250707 01:08;100/819244;
D;098;1024042;2;20250707 01:08;P;;;;;;
D;098;1024042;2;20250707 01:08;P;;;;;;
D;098;1024042;2;20250707 01:08;V;;;;;;
D;098;1024042;2;20250707 01:08;V;;;;;;
B;098;1024574;3;20250707 01:08;;;4;DOWNES PL;JAMBEROO;2533;805.4;M;20250312;20250702;1270000;R2;R;RESIDENCE;;JAL;;;AV207194;
C;098;1024574;3;20250707 01:08;8/837424;
D;098;1024574;3;20250707 01:08;P;;;;;;
D;098;1024574;3;20250707 01:08;P;;;;;;
D;098;1024574;3;20250707 01:08;V;;;;;;
B;098;1028029;4;20250707 01:08;;;56;NEWING CCT;KIAMA DOWNS;2533;737.5;M;20250528;20250627;1105000;R2;R;RESIDENCE;;KAG;;;AV193419;
C;098;1028029;4;20250707 01:08;532/808034;
D;098;1028029;4;20250707 01:08;P;;;;;;
D;098;1028029;4;20250707 01:08;P;;;;;;
D;098;1028029;4;20250707 01:08;V;;;;;;
B;098;1022868;5;20250707 01:08;;;18;BELVEDERE ST;KIAMA;2533;676.5;M;20250407;20250630;1500000;R2;R;RESIDENCE;;KAL;;;AV198294;
C;098;1022868;5;20250707 01:08;6/238398;
D;098;1022868;5;20250707 01:08;P;;;;;;
D;098;1022868;5;20250707 01:08;V;;;;;;
D;098;1022868;5;20250707 01:08;V;;;;;;
B;098;1023200;6;20250707 01:08;;;17;BOYD ST;MINNAMURRA;2533;556.4;M;20250415;20250701;1800000;R2;R;RESIDENCE;;MAL;;;AV204284;
C;098;1023200;6;20250707 01:08;73/29245;
D;098;1023200;6;20250707 01:08;P;;;;;;
D;098;1023200;6;20250707 01:08;P;;;;;;
D;098;1023200;6;20250707 01:08;V;;;;;;
D;098;1023200;6;20250707 01:08;V;;;;;;
B;098;1023321;7;20250707 01:08;;;9;BROWN ST;KIAMA;2533;1.01;H;20250530;20250630;9842500;R3;R;RESIDENCE;;KAA;;;AV195394;
C;098;1023321;7;20250707 01:08;153/1125153;
D;098;1023321;7;20250707 01:08;P;;;;;;
D;098;1023321;7;20250707 01:08;V;;;;;;
B;098;1026244;8;20250707 01:08;;;11;HYAM PL;JAMBEROO;2533;808;M;20250521;20250702;1350000;R2;R;RESIDENCE;;JAL;;;AV207034;
C;098;1026244;8;20250707 01:08;5/701896;
D;098;1026244;8;20250707 01:08;P;;;;;;
D;098;1026244;8;20250707 01:08;P;;;;;;
D;098;1026244;8;20250707 01:08;V;;;;;;
B;098;4367712;9;20250707 01:08;;;4;SANCTUARY PL;MINNAMURRA;2533;414.6;M;20250211;20250630;1900000;R2;R;RESIDENCE;;MAL;;;AV196025;
C;098;4367712;9;20250707 01:08;4/1246396;
D;098;4367712;9;20250707 01:08;P;;;;;;
D;098;4367712;9;20250707 01:08;P;;;;;;
D;098;4367712;9;20250707 01:08;V;;;;;;
D;098;4367712;9;20250707 01:08;V;;;;;;
Z;48;9;9;28;
