A;082;20030619 08:59;PDANN;
B;082;623988;1;20030619 08:59;;;28;ADAMSON AVE;THORNLEIGH;2120;765.1;M;20030126;20030314;576000;A;R;RESIDENCE;;EC;;0;9475471;
C;082;623988;1;20030619 08:59;4//29348;
D;082;623988;1;20030619 08:59;P;;;;;;
D;082;623988;1;20030619 08:59;P;;;;;;
D;082;623988;1;20030619 08:59;V;;;;;;
D;082;623988;1;20030619 08:59;V;;;;;;
B;082;625029;2;20030619 08:59;;14;53;ALEXANDRIA PDE;WAITARA;2077;;;20021205;20030226;355000;;R;RESIDENCE;14;;;0;9458982;
C;082;625029;2;20030619 08:59;14//SP 60962;
D;082;625029;2;20030619 08:59;P;;;;;;
D;082;625029;2;20030619 08:59;P;;;;;;
D;082;625029;2;20030619 08:59;V;;;;;;
D;082;625029;2;20030619 08:59;V;;;;;;
B;082;625184;3;20030619 08:59;;;19;ALL SAINTS CL;CHERRYBROOK;2126;850.4;M;20020726;20021129;661500;A;R;RESIDENCE;;ER;;0;9266428;
C;082;625184;3;20030619 08:59;527//747329;
D;082;625184;3;20030619 08:59;P;;;;;;
D;082;625184;3;20030619 08:59;P;;;;;;
D;082;625184;3;20030619 08:59;V;;;;;;
B;082;625757;4;20030619 08:59;;;180;ARCADIA RD;ARCADIA;2159;1.781;H;20021012;20021206;1075000;R;R;RESIDENCE;;HC;;0;9266544;
C;082;625757;4;20030619 08:59;B//341789;
D;082;625757;4;20030619 08:59;P;;;;;;
D;082;625757;4;20030619 08:59;P;;;;;;
D;082;625757;4;20030619 08:59;V;;;;;;
D;082;625757;4;20030619 08:59;V;;;;;;
B;082;625789;5;20030619 08:59;;;81;ARCADIA RD;ARCADIA;2159;2.02;H;20030221;20030221;1435000;R;R;RESIDENCE;;HB;;0;9481942;
C;082;625789;5;20030619 08:59;2//509926;
D;082;625789;5;20030619 08:59;P;;;;;;
D;082;625789;5;20030619 08:59;V;;;;;;
B;082;625844;6;20030619 08:59;;;8;ARKENA AVE;EPPING;2121;733.5;M;20030110;20030303;580000;A;R;RESIDENCE;;EK;;0;9458679;
C;082;625844;6;20030619 08:59;21//210615;
D;082;625844;6;20030619 08:59;P;;;;;;
D;082;625844;6;20030619 08:59;P;;;;;;
D;082;625844;6;20030619 08:59;V;;;;;;
B;082;625991;7;20030619 08:59;;;8;ARTHURS CIR;MT COLAH;2079;856.1;M;20020328;20020509;472000;A;R;RESIDENCE;;EP;;0;9461371;
C;082;625991;7;20030619 08:59;39//706069;
D;082;625991;7;20030619 08:59;P;;;;;;
D;082;625991;7;20030619 08:59;P;;;;;;
D;082;625991;7;20030619 08:59;V;;;;;;
B;082;626070;8;20030619 08:59;;;11;ASCOT AVE;WAHROONGA;2076;746.1;M;20021212;20021212;550000;A;R;RESIDENCE;;EM;;0;9469082;
C;082;626070;8;20030619 08:59;24//22987;
D;082;626070;8;20030619 08:59;P;;;;;;
D;082;626070;8;20030619 08:59;P;;;;;;
D;082;626070;8;20030619 08:59;V;;;;;;
B;082;626084;9;20030619 08:59;;;10;ASHFORD RD;CHERRYBROOK;2126;700;M;20030222;20030321;829000;A;R;RESIDENCE;;ER;;0;9477534;
C;082;626084;9;20030619 08:59;509//839571;
D;082;626084;9;20030619 08:59;P;;;;;;
D;082;626084;9;20030619 08:59;P;;;;;;
D;082;626084;9;20030619 08:59;V;;;;;;
B;082;626345;10;20030619 08:59;;;28;AVONLEA DR;CARLINGFORD;2118;701.9;M;20030110;20030220;770000;A;R;RESIDENCE;;EK;;0;9466797;
C;082;626345;10;20030619 08:59;1//233668;
D;082;626345;10;20030619 08:59;P;;;;;;
D;082;626345;10;20030619 08:59;P;;;;;;
D;082;626345;10;20030619 08:59;V;;;;;;
D;082;626345;10;20030619 08:59;V;;;;;;
B;082;626703;11;20030619 08:59;;;19;BAMBARA CRES;BEECROFT;2119;929.5;M;20030206;20030320;595000;A;R;RESIDENCE;;EK;;0;9474493;
C;082;626703;11;20030619 08:59;73//203054;
D;082;626703;11;20030619 08:59;P;;;;;;
D;082;626703;11;20030619 08:59;P;;;;;;
D;082;626703;11;20030619 08:59;V;;;;;;
B;082;626988;12;20030619 08:59;;;33;BARDIA RD;CARLINGFORD;2118;739.8;M;20030124;20030307;555000;A;R;RESIDENCE;;EK;;0;9453690;
C;082;626988;12;20030619 08:59;74//27839;
D;082;626988;12;20030619 08:59;P;;;;;;
D;082;626988;12;20030619 08:59;P;;;;;;
D;082;626988;12;20030619 08:59;V;;;;;;
D;082;626988;12;20030619 08:59;V;;;;;;
B;082;627649;13;20030619 08:59;;;38 A;BEECROFT RD;BEECROFT;2119;4376;M;20021116;20030314;1950000;A;R;RESIDENCE;;EN;;0;9470621;
C;082;627649;13;20030619 08:59;F//406424;
D;082;627649;13;20030619 08:59;P;;;;;;
D;082;627649;13;20030619 08:59;V;;;;;;
B;082;628437;14;20030619 08:59;;;9;BERENBEL PL;WESTLEIGH;2120;695.6;M;20030205;20030324;532500;A;R;RESIDENCE;;EA;;0;9480639;
C;082;628437;14;20030619 08:59;262//240440;
D;082;628437;14;20030619 08:59;P;;;;;;
D;082;628437;14;20030619 08:59;P;;;;;;
D;082;628437;14;20030619 08:59;V;;;;;;
D;082;628437;14;20030619 08:59;V;;;;;;
B;082;628702;15;20030619 08:59;;;118 A;BEROWRA WATERS RD;BEROWRA HEIGHTS;2082;855.6;M;20030109;20030304;600000;A;R;RESIDENCE;;EP;;0;9484530;
C;082;628702;15;20030619 08:59;32//836766;
D;082;628702;15;20030619 08:59;P;;;;;;
D;082;628702;15;20030619 08:59;P;;;;;;
D;082;628702;15;20030619 08:59;V;;;;;;
D;082;628702;15;20030619 08:59;V;;;;;;
B;082;629127;16;20030619 08:59;;;61;BINGARA RD;BEECROFT;2119;752.5;M;20021214;20030221;765000;A;R;RESIDENCE;;EK;;0;9471031;
C;082;629127;16;20030619 08:59;58//205869;
D;082;629127;16;20030619 08:59;P;;;;;;
D;082;629127;16;20030619 08:59;P;;;;;;
D;082;629127;16;20030619 08:59;V;;;;;;
D;082;629127;16;20030619 08:59;V;;;;;;
B;082;629412;17;20030619 08:59;;;6;BLACKWATTLE PL;CHERRYBROOK;2126;757.6;M;20030128;20030318;620000;A;R;RESIDENCE;;ER;;0;9481536;
C;082;629412;17;20030619 08:59;4554//702635;
D;082;629412;17;20030619 08:59;P;;;;;;
D;082;629412;17;20030619 08:59;V;;;;;;
B;082;629638;18;20030619 08:59;;;2;BLOODWOOD RD;ARCADIA;2159;3.569;H;20020927;20030110;875000;R;R;RESIDENCE;;HC;;0;9302731;
