A;RTSALEDATA;902;20250210 01:05;VALNET;
B;902;3756568;1;20250210 01:05;;;WILANGEE, ;WILANGEE RD;BROUGHAMS GATE;2880;61326;H;20241002;20250113;12030000;;3;FARM;;;;0;AU742305;
C;902;3756568;1;20250210 01:05;605/761627 4598/767762 Licence 583732 Western Land Lease 3034;
D;902;3756568;1;20250210 01:05;P;;;;;;
D;902;3756568;1;20250210 01:05;V;;;;;;
Z;6;1;1;2;
