A;082;20020603 10:01;PTHIRLWELL;
B;082;623976;1;20020603 10:01;;;4;ADAMSON AVE;THORNLEIGH;2120;709.1;M;20020301;20020412;380000;A;R;RESIDENCE;;EC;;;8586189;
C;082;623976;1;20020603 10:01;44//13726;
D;082;623976;1;20020603 10:01;P;;;;;;
D;082;623976;1;20020603 10:01;P;;;;;;
D;082;623976;1;20020603 10:01;V;;;;;;
D;082;623976;1;20020603 10:01;V;;;;;;
B;082;624201;2;20020603 10:01;;;21;ALAN RD;BEROWRA HEIGHTS;2082;802.7;M;20020313;20020412;410000;A;R;RESIDENCE;;EP;;;8559824;
C;082;624201;2;20020603 10:01;13//18844;
D;082;624201;2;20020603 10:01;P;;;;;;
D;082;624201;2;20020603 10:01;P;;;;;;
D;082;624201;2;20020603 10:01;V;;;;;;
B;082;624254;3;20020603 10:01;;;11;ALBERT RD;BEECROFT;2119;5855;M;20011103;20020318;2450000;A;R;RESIDENCE;;EN;;;8546578;
C;082;624254;3;20020603 10:01;2//403642;
D;082;624254;3;20020603 10:01;P;;;;;;
D;082;624254;3;20020603 10:01;V;;;;;;
B;082;624255;4;20020603 10:01;;;11 A;ALBERT RD;BEECROFT;2119;5109;M;20011103;20020318;2450000;A;R;RESIDENCE;;EN;;;8546633;
C;082;624255;4;20020603 10:01;17//538015;
D;082;624255;4;20020603 10:01;P;;;;;;
D;082;624255;4;20020603 10:01;V;;;;;;
B;082;624302;5;20020603 10:01;;4;33;ALBERT ST;HORNSBY;2077;;;20020408;20020520;317000;;R;RESIDENCE;4;;;;8623707;
C;082;624302;5;20020603 10:01;4//22085;
D;082;624302;5;20020603 10:01;P;;;;;;
D;082;624302;5;20020603 10:01;V;;;;;;
D;082;624302;5;20020603 10:01;V;;;;;;
B;082;624499;6;20020603 10:01;;14;83;ALBERT ST;HORNSBY;2077;;;20020327;20020508;287500;;3;HOME UNIT;14;;;;8627870;
C;082;624499;6;20020603 10:01;14//7126;
D;082;624499;6;20020603 10:01;P;;;;;;
D;082;624499;6;20020603 10:01;P;;;;;;
D;082;624499;6;20020603 10:01;V;;;;;;
D;082;624499;6;20020603 10:01;V;;;;;;
B;082;624703;7;20020603 10:01;;8;32;ALBERT ST;HORNSBY;2077;;;20020403;20020515;282000;;R;RESIDENCE;8;;;;8624817;
C;082;624703;7;20020603 10:01;8//6124;
D;082;624703;7;20020603 10:01;P;;;;;;
D;082;624703;7;20020603 10:01;P;;;;;;
D;082;624703;7;20020603 10:01;V;;;;;;
B;082;624758;8;20020603 10:01;;3;14;ALBERT ST;HORNSBY;2077;;;20020412;20020524;320000;;R;RESIDENCE;3;;;;8635980;
C;082;624758;8;20020603 10:01;3//14083;
D;082;624758;8;20020603 10:01;P;;;;;;
D;082;624758;8;20020603 10:01;V;;;;;;
