A;256;20030501 13:04;PBARBER;
B;256;2688671;1;20030501 13:04;;;39;RAILWAY PDE;GRAVESEND;2401;2251;M;20030212;20030402;150000;Z;R;RESIDENCE;;GN;;;9521895;
C;256;2688671;1;20030501 13:04;1//500545 1//1050906;
D;256;2688671;1;20030501 13:04;P;;;;;;
D;256;2688671;1;20030501 13:04;P;;;;;;
D;256;2688671;1;20030501 13:04;V;;;;;;
B;256;2688672;2;20030501 13:04;;;43;RAILWAY PDE;GRAVESEND;2401;847.3;M;20030212;20030402;150000;Z;R;RESIDENCE;;GN;;;9521895;
C;256;2688672;2;20030501 13:04;C//315993;
D;256;2688672;2;20030501 13:04;P;;;;;;
D;256;2688672;2;20030501 13:04;P;;;;;;
D;256;2688672;2;20030501 13:04;V;;;;;;
B;256;2689292;3;20030501 13:04;;;50;GEDDES ST;WARIALDA;2402;1900.5;M;20021218;20030115;87000;Z;R;RESIDENCE;;FH;;;9541540;
C;256;2689292;3;20030501 13:04;2//708487;
D;256;2689292;3;20030501 13:04;P;;;;;;
D;256;2689292;3;20030501 13:04;P;;;;;;
D;256;2689292;3;20030501 13:04;V;;;;;;
D;256;2689292;3;20030501 13:04;V;;;;;;
B;256;2689431;4;20030501 13:04;;;103;HIGH ST;WARIALDA;2402;1492;M;20030313;20030414;10000;Z;3;LAND/SEA;;MC;;;9546330;
C;256;2689431;4;20030501 13:04;14/27/759052;
D;256;2689431;4;20030501 13:04;P;;;;;;
D;256;2689431;4;20030501 13:04;P;;;;;;
D;256;2689431;4;20030501 13:04;V;;;;;;
Z;23;4;4;13;
