A;251;20030619 09:38;PDANN;
B;251;2672674;1;20030619 09:38;;;;'CURRAWONG';NARROMINE;2821;518;H;20021216;20030205;605000;R;3;FARM;;RJ;RMI;50;9356172;
C;251;2672674;1;20030619 09:38;38//755089 . WB PT970823 WA GL3;
D;251;2672674;1;20030619 09:38;P;;;;;;
D;251;2672674;1;20030619 09:38;P;;;;;;
D;251;2672674;1;20030619 09:38;V;;;;;;
D;251;2672674;1;20030619 09:38;V;;;;;;
B;251;2673202;2;20030619 09:38;;;LOTS3,5,11;NEWELL HWY;TOMINGLEY;2869;3396;M;20021030;20021211;44000;Z;3;SHOP;;AT;BS;0;9219383;
C;251;2673202;2;20030619 09:38;11//46115 3, 5/13/758983;
D;251;2673202;2;20030619 09:38;P;;;;;;
D;251;2673202;2;20030619 09:38;P;;;;;;
D;251;2673202;2;20030619 09:38;V;;;;;;
B;251;2673340;3;20030619 09:38;;;;'WAVERLEIGH';NARROMINE;2821;1411;H;20021216;20030205;3070000;R;3;FARM;;RJ;RW;0;9371566;
C;251;2673340;3;20030619 09:38;;
D;251;2673340;3;20030619 09:38;P;;;;;;
D;251;2673340;3;20030619 09:38;V;;;;;;
B;251;2673343;4;20030619 09:38;;;;'WEONA';NARROMINE;2821;381.6;H;20021216;20030205;190000;R;3;FARM;;RA;RMI;50;9371568;
C;251;2673343;4;20030619 09:38;13//755120;
D;251;2673343;4;20030619 09:38;P;;;;;;
D;251;2673343;4;20030619 09:38;V;;;;;;
D;251;2673343;4;20030619 09:38;V;;;;;;
B;251;2673679;5;20030619 09:38;;;30;CAMPBELL ST;TRANGIE;2823;853.6;M;20030120;20030221;20000;Z;R;RESIDENCE;;AF;AC;0;9454657;
C;251;2673679;5;20030619 09:38;A//370044;
D;251;2673679;5;20030619 09:38;P;;;;;;
D;251;2673679;5;20030619 09:38;P;;;;;;
D;251;2673679;5;20030619 09:38;V;;;;;;
B;251;2674074;6;20030619 09:38;;;;'WEWONA';TRANGIE;2823;739;H;20030123;20030307;566093;R;3;FARM;;RA;RM;0;9445031;
C;251;2674074;6;20030619 09:38;23//755128;
D;251;2674074;6;20030619 09:38;P;;;;;;
D;251;2674074;6;20030619 09:38;P;;;;;;
D;251;2674074;6;20030619 09:38;P;;;;;;
D;251;2674074;6;20030619 09:38;P;;;;;;
D;251;2674074;6;20030619 09:38;V;;;;;;
B;251;2674257;7;20030619 09:38;;;3650;MITCHELL HIGHWAY;NARROMINE;2821;105.1;H;20021008;20030116;325000;R;V;VACANT LAND;;RF;RF;0;9346406;
C;251;2674257;7;20030619 09:38;52//710059 . WS 095614;
D;251;2674257;7;20030619 09:38;P;;;;;;
D;251;2674257;7;20030619 09:38;P;;;;;;
D;251;2674257;7;20030619 09:38;V;;;;;;
B;251;2849132;8;20030619 09:38;;;19;CROSSLEY DR;NARROMINE;2821;1.04;H;20020620;20030321;61250;Z;V;VACANT LAND;;AE;AV;0;9481125;
C;251;2849132;8;20030619 09:38;16//1023333;
D;251;2849132;8;20030619 09:38;P;;;;;;
D;251;2849132;8;20030619 09:38;V;;;;;;
B;251;2964983;9;20030619 09:38;;;;'OAKWOOD';NARROMINE;2821;27.99;H;20030227;20030227;14168;R;3;FARM;;RR;RV;0;9439851;
C;251;2964983;9;20030619 09:38;1, 2, 3, 4, 5, 6, 8, 9//1036797;
D;251;2964983;9;20030619 09:38;P;;;;;;
D;251;2964983;9;20030619 09:38;P;;;;;;
D;251;2964983;9;20030619 09:38;V;;;;;;
B;251;2976975;10;20030619 09:38;;;;;TRANGIE;2823;48.56;H;20021031;20021212;60000;R;V;VACANT LAND;;RD;RV;0;9273755;
C;251;2976975;10;20030619 09:38;82//755126;
D;251;2976975;10;20030619 09:38;P;;;;;;
D;251;2976975;10;20030619 09:38;P;;;;;;
D;251;2976975;10;20030619 09:38;V;;;;;;
B;251;2976991;11;20030619 09:38;;;;PEAK HILL RAILWAY RD 'BEGANA';NARROMINE;2821;477.4;H;20021009;20021218;240000;R;3;FARM;;RA;RM;0;9325020;
C;251;2976991;11;20030619 09:38;63//755123;
D;251;2976991;11;20030619 09:38;P;;;;;;
D;251;2976991;11;20030619 09:38;P;;;;;;
D;251;2976991;11;20030619 09:38;P;;;;;;
D;251;2976991;11;20030619 09:38;V;;;;;;
B;251;2977017;12;20030619 09:38;;;;'WAVERLEIGH';NARROMINE;2821;9.673;H;20021216;20030205;3070000;R;3;FARM;;RK;RW;0;9371566;
C;251;2977017;12;20030619 09:38;;
D;251;2977017;12;20030619 09:38;P;;;;;;
D;251;2977017;12;20030619 09:38;V;;;;;;
Z;63;12;12;37;
