A;RTSALEDATA;123;20250505 01:16;VALNET;
B;123;1264470;1;20250505 01:16;;;3;DUCKMALOI RD;OBERON;2787;6233;M;20250408;20250430;4250000;R1;3;COMMERCIAL;;AOB;;0;AV21175;
C;123;1264470;1;20250505 01:16;3/787183;
D;123;1264470;1;20250505 01:16;P;;;;;;
D;123;1264470;1;20250505 01:16;V;;;;;;
D;123;1264470;1;20250505 01:16;V;;;;;;
B;123;1265209;2;20250505 01:16;;;9;TARANA CRES;OBERON;2787;841.1;M;20250404;20250424;550000;R1;R;RESIDENCE;;AOB;;0;AV7810;
C;123;1265209;2;20250505 01:16;1/846134;
D;123;1265209;2;20250505 01:16;P;;;;;;
D;123;1265209;2;20250505 01:16;P;;;;;;
D;123;1265209;2;20250505 01:16;V;;;;;;
B;123;1263169;3;20250505 01:16;;;72;MILLERS LANE;CHATHAM VALLEY;2787;38.71;H;20250221;20250501;613000;RU1;R;RESIDENCE;;RNB;;0;AV23491;
C;123;1263169;3;20250505 01:16;1/802968;
D;123;1263169;3;20250505 01:16;P;;;;;;
D;123;1263169;3;20250505 01:16;V;;;;;;
Z;16;3;3;8;
