A;905;20030818 10:22;PDANN;
B;905;1916482;1;20030818 10:22;;19;213;BRIDGE RD;GLEBE;2037;;;20030703;20030808;470000;;R;RESIDENCE;19;;;0;9871844;
C;905;1916482;1;20030818 10:22;19//SP 19054;
D;905;1916482;1;20030818 10:22;P;;;;;;
D;905;1916482;1;20030818 10:22;P;;;;;;
D;905;1916482;1;20030818 10:22;V;;;;;;
D;905;1916482;1;20030818 10:22;V;;;;;;
B;905;1919698;2;20030818 10:22;;;1;CREEK ST;FOREST LODGE;2037;126.5;M;20030626;20030722;545000;A;R;RESIDENCE;;EJ;;0;9837356;
C;905;1919698;2;20030818 10:22;B//310820 1//929456;
D;905;1919698;2;20030818 10:22;P;;;;;;
D;905;1919698;2;20030818 10:22;P;;;;;;
D;905;1919698;2;20030818 10:22;V;;;;;;
D;905;1919698;2;20030818 10:22;V;;;;;;
B;905;1924677;3;20030818 10:22;;12;131;GLEBE POINT RD;GLEBE;2037;;;20020908;20021022;385000;;3;SHOP;22;;;0;9855468;
C;905;1924677;3;20030818 10:22;22//SP 46510;
D;905;1924677;3;20030818 10:22;P;;;;;;
D;905;1924677;3;20030818 10:22;V;;;;;;
D;905;1924677;3;20030818 10:22;V;;;;;;
B;905;1926330;4;20030818 10:22;;72;57;HEREFORD ST;GLEBE;2037;;;20030614;20030728;442000;;R;RESIDENCE;72;;;0;9865231;
C;905;1926330;4;20030818 10:22;72//SP 54560;
D;905;1926330;4;20030818 10:22;P;;;;;;
D;905;1926330;4;20030818 10:22;V;;;;;;
B;905;1926461;5;20030818 10:22;;35;77;HEREFORD ST;GLEBE;2037;;;20030630;20030630;195000;;R;RESIDENCE;35;;;0;9837603;
C;905;1926461;5;20030818 10:22;35//SP 10643;
D;905;1926461;5;20030818 10:22;P;;;;;;
D;905;1926461;5;20030818 10:22;V;;;;;;
D;905;1926461;5;20030818 10:22;V;;;;;;
D;905;1926461;5;20030818 10:22;V;;;;;;
B;905;1929232;6;20030818 10:22;;;17;LODGE ST;FOREST LODGE;2037;;;20030621;20030808;830000;A;R;RESIDENCE;;EJ;;0;9870893;
C;905;1929232;6;20030818 10:22;49//900051;
D;905;1929232;6;20030818 10:22;P;;;;;;
D;905;1929232;6;20030818 10:22;P;;;;;;
D;905;1929232;6;20030818 10:22;V;;;;;;
D;905;1929232;6;20030818 10:22;V;;;;;;
B;905;1929324;7;20030818 10:22;;22;42;LOMBARD ST;GLEBE;2037;;;20030605;20030717;795000;;R;RESIDENCE;22;;;0;9865266;
C;905;1929324;7;20030818 10:22;22//SP 46840;
D;905;1929324;7;20030818 10:22;P;;;;;;
D;905;1929324;7;20030818 10:22;V;;;;;;
B;905;1930500;8;20030818 10:22;;;2;MARLBOROUGH ST;GLEBE;2037;79.79;M;20030409;20030703;530000;A;R;RESIDENCE;;EJ;;0;9763820;
C;905;1930500;8;20030818 10:22;1//580704;
D;905;1930500;8;20030818 10:22;P;;;;;;
D;905;1930500;8;20030818 10:22;P;;;;;;
D;905;1930500;8;20030818 10:22;V;;;;;;
B;905;1939379;9;20030818 10:22;;603;34;WENTWORTH ST;GLEBE;2037;;;20030610;20030722;255000;;R;RESIDENCE;52;;;0;9860343;
C;905;1939379;9;20030818 10:22;52//SP 11775;
D;905;1939379;9;20030818 10:22;P;;;;;;
D;905;1939379;9;20030818 10:22;V;;;;;;
B;905;1939379;10;20030818 10:22;;702;34;WENTWORTH ST;GLEBE;2037;;;20030528;20030711;275000;;R;RESIDENCE;63;;;0;9850132;
C;905;1939379;10;20030818 10:22;63//SP 11775;
D;905;1939379;10;20030818 10:22;P;;;;;;
D;905;1939379;10;20030818 10:22;P;;;;;;
D;905;1939379;10;20030818 10:22;P;;;;;;
D;905;1939379;10;20030818 10:22;P;;;;;;
D;905;1939379;10;20030818 10:22;V;;;;;;
B;905;1939379;11;20030818 10:22;;603;34;WENTWORTH ST;GLEBE;2037;;;20030610;20030722;255000;;R;RESIDENCE;152;;;0;9860343;
C;905;1939379;11;20030818 10:22;152//SP 11775;
D;905;1939379;11;20030818 10:22;P;;;;;;
D;905;1939379;11;20030818 10:22;V;;;;;;
B;905;1940174;12;20030818 10:22;;;137;WIGRAM RD;FOREST LODGE;2037;;;20030402;20030603;405000;A;R;RESIDENCE;;EB;;0;4392756;
C;905;1940174;12;20030818 10:22;1//1056536;
D;905;1940174;12;20030818 10:22;P;;;;;;
D;905;1940174;12;20030818 10:22;P;;;;;;
D;905;1940174;12;20030818 10:22;V;;;;;;
B;905;1940468;13;20030818 10:22;"THE WOODS";7;12;WOOD ST;FOREST LODGE;2037;;;20030613;20030728;545000;;R;RESIDENCE;7;;;0;9868539;
C;905;1940468;13;20030818 10:22;7//SP 61990;
D;905;1940468;13;20030818 10:22;P;;;;;;
D;905;1940468;13;20030818 10:22;P;;;;;;
D;905;1940468;13;20030818 10:22;V;;;;;;
B;905;2845230;14;20030818 10:22;;3;75 A;HEREFORD ST;FOREST LODGE;2037;;;20030531;20030702;892000;;R;RESIDENCE;3;;;0;9858477;
C;905;2845230;14;20030818 10:22;3//SP 64951;
D;905;2845230;14;20030818 10:22;P;;;;;;
D;905;2845230;14;20030818 10:22;V;;;;;;
Z;73;14;14;43;
