A;065;20030619 08:58;PDANN;
B;065;537112;1;20030619 08:58;;;43;BELLA VISTA DR;LEETON;2705;1463;M;20030211;20030314;304000;A;R;RESIDENCE;;AA;AC;0;9463391;
C;065;537112;1;20030619 08:58;42//1011450;
D;065;537112;1;20030619 08:58;P;;;;;;
D;065;537112;1;20030619 08:58;V;;;;;;
B;065;537190;2;20030619 08:58;;3;3;BOREE ST;LEETON;2705;;;20030211;20030313;45000;;3;HOME UNIT;3;;XA;0;9460334;
C;065;537190;2;20030619 08:58;3//SP 31086;
D;065;537190;2;20030619 08:58;P;;;;;;
D;065;537190;2;20030619 08:58;V;;;;;;
D;065;537190;2;20030619 08:58;V;;;;;;
D;065;537190;2;20030619 08:58;V;;;;;;
B;065;538637;3;20030619 08:58;;;163;PALM AVE;LEETON;2705;803;M;20030131;20030221;135000;A;R;RESIDENCE;;AA;AC;0;9454188;
C;065;538637;3;20030619 08:58;22/41/758606;
D;065;538637;3;20030619 08:58;P;;;;;;
D;065;538637;3;20030619 08:58;V;;;;;;
D;065;538637;3;20030619 08:58;V;;;;;;
B;065;539083;4;20030619 08:58;;;6;TEAK ST;LEETON;2705;834.7;M;20021216;20030113;82500;A;R;RESIDENCE;;AA;AC;0;9296385;
C;065;539083;4;20030619 08:58;5/76/758606;
D;065;539083;4;20030619 08:58;P;;;;;;
D;065;539083;4;20030619 08:58;P;;;;;;
D;065;539083;4;20030619 08:58;V;;;;;;
B;065;539493;5;20030619 08:58;;;19;WARATAH ST;LEETON;2705;1227;M;20021106;20021206;82000;A;R;RESIDENCE;;AA;AC;0;9236598;
C;065;539493;5;20030619 08:58;34/46/758606 Incomplete Purchase 177157;
D;065;539493;5;20030619 08:58;P;;;;;;
D;065;539493;5;20030619 08:58;P;;;;;;
D;065;539493;5;20030619 08:58;V;;;;;;
D;065;539493;5;20030619 08:58;V;;;;;;
B;065;539596;6;20030619 08:58;;;34;WILLOW ST;LEETON;2705;878.9;M;20030211;20030311;235000;A;R;RESIDENCE;;AA;AC;0;9453290;
C;065;539596;6;20030619 08:58;9/45/758606;
D;065;539596;6;20030619 08:58;P;;;;;;
D;065;539596;6;20030619 08:58;V;;;;;;
B;065;539795;7;20030619 08:58;;;122;LILLYPILLY RD;LEETON;2705;2.02;H;20021107;20021209;170000;R;R;RESIDENCE;;RE;RR;0;9217891;
C;065;539795;7;20030619 08:58;1//864714 - WATER ALLOCATION 10 ML . Farm Number 1840;
D;065;539795;7;20030619 08:58;P;;;;;;
