A;143;20020603 10:22;PTHIRLWELL;
B;143;1548454;1;20020603 10:22;;;1 C;ABBOTSFORD RD;HOMEBUSH;2140;1018;M;20011207;20020407;850000;A;R;RESIDENCE;;EC;;;8598949;
C;143;1548454;1;20020603 10:22;1//31394;
D;143;1548454;1;20020603 10:22;P;;;;;;
D;143;1548454;1;20020603 10:22;V;;;;;;
D;143;1548454;1;20020603 10:22;V;;;;;;
B;143;1548949;2;20020603 10:22;;19;20;ALBERT RD;STRATHFIELD;2135;;;20020328;20020509;296000;;R;RESIDENCE;19;;;;8604037;
C;143;1548949;2;20020603 10:22;19//SP 60199;
D;143;1548949;2;20020603 10:22;P;;;;;;
D;143;1548949;2;20020603 10:22;V;;;;;;
B;143;1548949;3;20020603 10:22;;49;20;ALBERT RD;STRATHFIELD;2135;;;20020323;20020506;378000;;R;RESIDENCE;49;;;;8592175;
C;143;1548949;3;20020603 10:22;49//SP 60199;
D;143;1548949;3;20020603 10:22;P;;;;;;
D;143;1548949;3;20020603 10:22;P;;;;;;
D;143;1548949;3;20020603 10:22;V;;;;;;
D;143;1548949;3;20020603 10:22;V;;;;;;
B;143;1548949;4;20020603 10:22;;244;20;ALBERT RD;STRATHFIELD;2135;;;20020213;20020214;319000;;R;RESIDENCE;244;;;;8556853;
C;143;1548949;4;20020603 10:22;244//60813;
D;143;1548949;4;20020603 10:22;P;;;;;;
D;143;1548949;4;20020603 10:22;V;;;;;;
D;143;1548949;4;20020603 10:22;V;;;;;;
B;143;1549309;5;20020603 10:22;;2;88;ALBERT RD;STRATHFIELD;2135;;;20020422;20020422;135000;;R;RESIDENCE;2;;;;8543255;
C;143;1549309;5;20020603 10:22;2//6099;
D;143;1549309;5;20020603 10:22;P;;;;;;
D;143;1549309;5;20020603 10:22;V;;;;;;
D;143;1549309;5;20020603 10:22;V;;;;;;
B;143;1549309;6;20020603 10:22;;34;88;ALBERT RD;STRATHFIELD;2135;;;20020522;20020522;285000;;R;RESIDENCE;34;;;;8634095;
C;143;1549309;6;20020603 10:22;34//6099;
D;143;1549309;6;20020603 10:22;P;;;;;;
D;143;1549309;6;20020603 10:22;V;;;;;;
D;143;1549309;6;20020603 10:22;V;;;;;;
B;143;1549581;7;20020603 10:22;;;9;ANSELM ST;ENFIELD;2136;543.8;M;20020213;20020424;350000;A;R;RESIDENCE;;ER;;;8538871;
C;143;1549581;7;20020603 10:22;11//18100;
D;143;1549581;7;20020603 10:22;P;;;;;;
D;143;1549581;7;20020603 10:22;V;;;;;;
B;143;1549637;8;20020603 10:22;;;115;ARTHUR ST;STRATHFIELD;2135;;;20020226;20020501;575000;A;R;RESIDENCE;;EF;;;8573251;
C;143;1549637;8;20020603 10:22;2//21436;
D;143;1549637;8;20020603 10:22;P;;;;;;
D;143;1549637;8;20020603 10:22;V;;;;;;
D;143;1549637;8;20020603 10:22;V;;;;;;
B;143;1549638;9;20020603 10:22;;;113;ARTHUR ST;STRATHFIELD;2135;588.1;M;20010413;20020509;565000;A;R;RESIDENCE;;EF;;;8633656;
C;143;1549638;9;20020603 10:22;1//21436;
D;143;1549638;9;20020603 10:22;P;;;;;;
D;143;1549638;9;20020603 10:22;V;;;;;;
B;143;1549641;10;20020603 10:22;;;105;ARTHUR ST;STRATHFIELD;2135;708.2;M;20020106;20020417;800000;A;R;RESIDENCE;;EF;;;8572154;
C;143;1549641;10;20020603 10:22;3//232402;
D;143;1549641;10;20020603 10:22;P;;;;;;
D;143;1549641;10;20020603 10:22;P;;;;;;
D;143;1549641;10;20020603 10:22;V;;;;;;
B;143;1549862;11;20020603 10:22;;;48;BADGERY AVE;HOMEBUSH;2140;;;20020318;20020513;805000;A;R;RESIDENCE;;EA;;;8598751;
C;143;1549862;11;20020603 10:22;40/2/12467;
D;143;1549862;11;20020603 10:22;P;;;;;;
D;143;1549862;11;20020603 10:22;P;;;;;;
D;143;1549862;11;20020603 10:22;V;;;;;;
B;143;1550397;12;20020603 10:22;;1;30;BERESFORD RD;STRATHFIELD;2135;;;20020413;20020524;318500;;3;UNIT/GARAGE;1;;;;8627831;
C;143;1550397;12;20020603 10:22;1//4589;
D;143;1550397;12;20020603 10:22;P;;;;;;
D;143;1550397;12;20020603 10:22;V;;;;;;
B;143;1550397;13;20020603 10:22;;17;30;BERESFORD RD;STRATHFIELD;2135;;;20020413;20020524;318500;;3;UNIT/GARAGE;17;;;;8627831;
C;143;1550397;13;20020603 10:22;17//4589;
D;143;1550397;13;20020603 10:22;P;;;;;;
D;143;1550397;13;20020603 10:22;V;;;;;;
B;143;1550812;14;20020603 10:22;;1;41;BURLINGTON RD;HOMEBUSH;2140;;;20020423;20020515;225000;;3;HOME UNIT;1;;;;8624930;
C;143;1550812;14;20020603 10:22;1//10774;
D;143;1550812;14;20020603 10:22;P;;;;;;
D;143;1550812;14;20020603 10:22;P;;;;;;
B;143;1550908;15;20020603 10:22;;;4;BURLINGTON RD;HOMEBUSH;2140;;;20020326;20020507;1225000;A;R;RESIDENCE;;EC;;;8596104;
C;143;1550908;15;20020603 10:22;30/3/400;
D;143;1550908;15;20020603 10:22;P;;;;;;
D;143;1550908;15;20020603 10:22;P;;;;;;
D;143;1550908;15;20020603 10:22;P;;;;;;
D;143;1550908;15;20020603 10:22;P;;;;;;
D;143;1550908;15;20020603 10:22;P;;;;;;
