A;222;20011109 09:04;CDIXON;
B;222;2463662;1;20011109 09:04;;;26;ALBERT ST;LITHGOW;2790;594.4;M;20010523;20010721;86000;A;R;RESIDENCE;;AF;;;7793482;
C;222;2463662;1;20011109 09:04;4//19256;
D;222;2463662;1;20011109 09:04;P;;;;;;
D;222;2463662;1;20011109 09:04;V;;;;;;
D;222;2463662;1;20011109 09:04;V;;;;;;
B;222;2463664;2;20011109 09:04;;;30;ALBERT ST;LITHGOW;2790;569.1;M;20010320;20010619;12000;A;R;RESIDENCE;;AF;;;7778817;
C;222;2463664;2;20011109 09:04;6//19256;
D;222;2463664;2;20011109 09:04;P;;;;;;
D;222;2463664;2;20011109 09:04;V;;;;;;
B;222;2464176;3;20011109 09:04;;;22;BRIDGE ST;LITHGOW;2790;467.9;M;20010521;20010702;165000;A;R;RESIDENCE;;AD;;;7777612;
C;222;2464176;3;20011109 09:04;10/13/2308;
D;222;2464176;3;20011109 09:04;P;;;;;;
D;222;2464176;3;20011109 09:04;V;;;;;;
B;222;2464244;4;20011109 09:04;;;9;BUTTRESS PL;LITHGOW;2790;531.1;M;20010504;20010608;38000;A;R;RESIDENCE;;AC;;;7747653;
C;222;2464244;4;20011109 09:04;17//26218;
D;222;2464244;4;20011109 09:04;P;;;;;;
D;222;2464244;4;20011109 09:04;P;;;;;;
D;222;2464244;4;20011109 09:04;V;;;;;;
D;222;2464244;4;20011109 09:04;V;;;;;;
B;222;2464374;5;20011109 09:04;;;20;CASUARINA ST;LITHGOW;2790;854;M;20010530;20010627;213000;A;R;RESIDENCE;;AS;;;7732285;
C;222;2464374;5;20011109 09:04;7//812149;
D;222;2464374;5;20011109 09:04;P;;;;;;
D;222;2464374;5;20011109 09:04;P;;;;;;
D;222;2464374;5;20011109 09:04;V;;;;;;
D;222;2464374;5;20011109 09:04;V;;;;;;
B;222;2464593;6;20011109 09:04;;;50;CLWYDD ST;LITHGOW;2790;;;20010615;20010720;67000;A;R;RESIDENCE;;AF;;;7798719;
C;222;2464593;6;20011109 09:04;17/18/2308;
D;222;2464593;6;20011109 09:04;P;;;;;;
D;222;2464593;6;20011109 09:04;V;;;;;;
B;222;2464671;7;20011109 09:04;;;32;COALBROOK ST;LITHGOW;2790;484.4;M;20010528;20010702;42000;A;R;RESIDENCE;;FP;;;7776338;
C;222;2464671;7;20011109 09:04;101//880664;
D;222;2464671;7;20011109 09:04;P;;;;;;
D;222;2464671;7;20011109 09:04;V;;;;;;
D;222;2464671;7;20011109 09:04;V;;;;;;
B;222;2464886;8;20011109 09:04;;;10;DAVY ST;LITHGOW;2790;;;20010608;20010705;50000;A;R;RESIDENCE;;FP;;;7753101;
C;222;2464886;8;20011109 09:04;150//3227;
D;222;2464886;8;20011109 09:04;P;;;;;;
D;222;2464886;8;20011109 09:04;P;;;;;;
D;222;2464886;8;20011109 09:04;V;;;;;;
B;222;2465871;9;20011109 09:04;;;4;HUTCHINSON ST;LITHGOW;2790;1692;M;20001124;20001124;14000;A;R;RESIDENCE;;AF;;;7733554;
C;222;2465871;9;20011109 09:04;102//1000785;
D;222;2465871;9;20011109 09:04;P;;;;;;
D;222;2465871;9;20011109 09:04;P;;;;;;
B;222;2465884;10;20011109 09:04;;;;INCH ST;LITHGOW;2790;825.9;M;20001212;20010122;43000;A;V;VACANT LAND;;AF;;;7399837;
C;222;2465884;10;20011109 09:04;14//1018854;
D;222;2465884;10;20011109 09:04;P;;;;;;
D;222;2465884;10;20011109 09:04;P;;;;;;
D;222;2465884;10;20011109 09:04;V;;;;;;
B;222;2465887;11;20011109 09:04;;;;INCH ST;LITHGOW;2790;774;M;20000620;20010628;43000;A;V;VACANT LAND;;AF;;;7744982;
C;222;2465887;11;20011109 09:04;12//1018854;
D;222;2465887;11;20011109 09:04;P;;;;;;
D;222;2465887;11;20011109 09:04;V;;;;;;
B;222;2465887;12;20011109 09:04;;;;INCH ST;LITHGOW;2790;774;M;20010510;20010628;225770;A;R;RESIDENCE;;AF;;;7744983;
C;222;2465887;12;20011109 09:04;12//1018854;
D;222;2465887;12;20011109 09:04;P;;;;;;
D;222;2465887;12;20011109 09:04;V;;;;;;
B;222;2466478;13;20011109 09:04;;;5;LILAC PL;LITHGOW;2790;932.3;M;20010608;20010713;53000;A;V;VACANT LAND;;AS;;;7798383;
C;222;2466478;13;20011109 09:04;73//883634;
D;222;2466478;13;20011109 09:04;P;;;;;;
D;222;2466478;13;20011109 09:04;P;;;;;;
D;222;2466478;13;20011109 09:04;V;;;;;;
B;222;2466802;14;20011109 09:04;;;;MAIN ST;LITHGOW;2790;170.8;M;20010601;20010712;180000;B;3;COMMERCIAL ;;BB;;;7781845;
C;222;2466802;14;20011109 09:04;2//558266;
D;222;2466802;14;20011109 09:04;P;;;;;;
D;222;2466802;14;20011109 09:04;P;;;;;;
D;222;2466802;14;20011109 09:04;V;;;;;;
B;222;2467734;15;20011109 09:04;;;;RAILWAY PDE;LITHGOW;2790;1692.15;M;19990527;20000823;70000;B;3;SHOP,23/40/3466 ONLY;;BB;BS;;7470490;
C;222;2467734;15;20011109 09:04;22, 23/40/3466 1//947428 1//947429;
D;222;2467734;15;20011109 09:04;P;;;;;;
B;222;2467734;16;20011109 09:04;;;;RAILWAY PDE;LITHGOW;2790;1692.15;M;19990527;20000823;30000;B;3;22/40/3466 ONLY;;BB;;;7470488;
C;222;2467734;16;20011109 09:04;22, 23/40/3466 1//947428 1//947429;
D;222;2467734;16;20011109 09:04;P;;;;;;
B;222;2467734;17;20011109 09:04;;;;RAILWAY PDE;LITHGOW;2790;1692.15;M;19990527;20000823;60000;B;3;SHOP, 1/947428 ONLY;;BB;BS;;7470491;
C;222;2467734;17;20011109 09:04;22, 23/40/3466 1//947428 1//947429;
D;222;2467734;17;20011109 09:04;P;;;;;;
B;222;2467734;18;20011109 09:04;;;;RAILWAY PDE;LITHGOW;2790;1692.15;M;19990527;20000823;60000;B;3;SHOP, 1/947429 ONLY;;BB;BS;;7470492;
C;222;2467734;18;20011109 09:04;22, 23/40/3466 1//947428 1//947429;
D;222;2467734;18;20011109 09:04;P;;;;;;
B;222;2468060;19;20011109 09:04;;;3;SAYWELL ST;LITHGOW;2790;;;20010622;20010713;76000;A;R;RESIDENCE;;FP;;;7787391;
C;222;2468060;19;20011109 09:04;7//17462;
D;222;2468060;19;20011109 09:04;P;;;;;;
D;222;2468060;19;20011109 09:04;P;;;;;;
D;222;2468060;19;20011109 09:04;V;;;;;;
B;222;2468278;20;20011109 09:04;;;5;SUVLA ST;LITHGOW;2790;;;20010629;20010720;115000;A;R;RESIDENCE;;AC;;;7794941;
C;222;2468278;20;20011109 09:04;104//14381;
D;222;2468278;20;20011109 09:04;P;;;;;;
D;222;2468278;20;20011109 09:04;V;;;;;;
D;222;2468278;20;20011109 09:04;V;;;;;;
B;222;2468993;21;20011109 09:04;;;;;CAPERTEE;2846;2.372;H;20000828;20010629;95000;R;V;VACANT LAND;;NA;;;7745649;
C;222;2468993;21;20011109 09:04;15//270169;
D;222;2468993;21;20011109 09:04;P;;;;;;
D;222;2468993;21;20011109 09:04;V;;;;;;
B;222;2469050;22;20011109 09:04;;;;MUDGEE RD;CAPERTEE;2846;790.1;M;20010504;20010528;85000;Z;R;RESIDENCE;;CZ;;;7749719;
C;222;2469050;22;20011109 09:04;102//610704;
D;222;2469050;22;20011109 09:04;P;;;;;;
D;222;2469050;22;20011109 09:04;P;;;;;;
D;222;2469050;22;20011109 09:04;V;;;;;;
B;222;2470425;23;20011109 09:04;;;40;WALLERAWANG RD;PORTLAND;2847;1460;M;20010130;20010313;170000;Z;R;RESIDENCE;;PA;AC;;7478509;
C;222;2470425;23;20011109 09:04;15, 16, 17/5/5806;
D;222;2470425;23;20011109 09:04;P;;;;;;
D;222;2470425;23;20011109 09:04;P;;;;;;
B;222;2470490;24;20011109 09:04;;;107;WILLIWA ST;PORTLAND;2847;758.8;M;20010622;20010713;45000;Z;R;RESIDENCE;;PA;;;7803203;
C;222;2470490;24;20011109 09:04;1/26/758855;
D;222;2470490;24;20011109 09:04;P;;;;;;
D;222;2470490;24;20011109 09:04;P;;;;;;
D;222;2470490;24;20011109 09:04;V;;;;;;
B;222;2470501;25;20011109 09:04;;;133;WILLIWA ST;PORTLAND;2847;1012;M;20010521;20010622;80000;Z;R;RESIDENCE;;PA;;;7733595;
C;222;2470501;25;20011109 09:04;2/22/758855;
D;222;2470501;25;20011109 09:04;P;;;;;;
D;222;2470501;25;20011109 09:04;V;;;;;;
B;222;2470927;26;20011109 09:04;;;;CULLENBEN BULLENBONG RD;KANIMBLA VALLEY;2790;43.77;H;20010302;20010629;193000;R;V;VACANT LAND;;SD;;;7786313;
C;222;2470927;26;20011109 09:04;9//827820;
D;222;2470927;26;20011109 09:04;P;;;;;;
D;222;2470927;26;20011109 09:04;V;;;;;;
D;222;2470927;26;20011109 09:04;V;;;;;;
B;222;2470994;27;20011109 09:04;;;431;GULLIES RD;GLEN DAVIS;2846;57.68;H;20010516;20010627;80000;R;R;RESIDENCE;;ND;;;7742977;
C;222;2470994;27;20011109 09:04;9//249567;
D;222;2470994;27;20011109 09:04;P;;;;;;
D;222;2470994;27;20011109 09:04;V;;;;;;
D;222;2470994;27;20011109 09:04;V;;;;;;
B;222;2471069;28;20011109 09:04;;;;COCO ST;GLEN DAVIS;2846;562.8;M;20010710;20010710;2000;R;V;VACANT LAND;;GD;;;7766447;
C;222;2471069;28;20011109 09:04;2/22/758446;
D;222;2471069;28;20011109 09:04;P;;;;;;
D;222;2471069;28;20011109 09:04;V;;;;;;
B;222;2471358;29;20011109 09:04;;;99;AMBERMERE DR;LITTLE HARTLEY;2790;1.196;H;20010523;20010718;90000;R;V;VACANT LAND;;SH;;;7801022;
C;222;2471358;29;20011109 09:04;23//861888;
D;222;2471358;29;20011109 09:04;P;;;;;;
D;222;2471358;29;20011109 09:04;P;;;;;;
D;222;2471358;29;20011109 09:04;V;;;;;;
D;222;2471358;29;20011109 09:04;V;;;;;;
B;222;2471403;30;20011109 09:04;;;81;COXS RIVER RD;LITTLE HARTLEY;2790;1.965;H;20010204;20010316;260000;R;R;RESIDENCE;;SH;RR;;7500050;
C;222;2471403;30;20011109 09:04;7//264645;
D;222;2471403;30;20011109 09:05;P;;;;;;
D;222;2471403;30;20011109 09:05;P;;;;;;
D;222;2471403;30;20011109 09:05;V;;;;;;
B;222;2471504;31;20011109 09:05;;;15;BAANERS LANE;LITTLE HARTLEY;2790;1.892;H;20010618;20010629;125000;R;V;VACANT LAND;;SH;;;7768917;
C;222;2471504;31;20011109 09:05;21//840956;
D;222;2471504;31;20011109 09:05;P;;;;;;
D;222;2471504;31;20011109 09:05;P;;;;;;
