A;911;20031216 12:14;PDANN;
B;911;2107163;1;20031216 12:14;;;23 B;BARCOM AVE;DARLINGHURST;2010;;;20030901;20031013;274500;;R;RESIDENCE;3;;;0;AA197804;
C;911;2107163;1;20031216 12:14;3//SP 13176;
D;911;2107163;1;20031216 12:14;P;;;;;;
D;911;2107163;1;20031216 12:14;P;;;;;;
D;911;2107163;1;20031216 12:14;P;;;;;;
D;911;2107163;1;20031216 12:14;V;;;;;;
B;911;2107360;2;20031216 12:14;;46;10;BARNCLEUTH SQ;KINGS CROSS;2011;;;20031022;20031126;61000;;3;CARSPACE;46;;;0;AA197947;
C;911;2107360;2;20031216 12:14;46//SP 890;
D;911;2107360;2;20031216 12:14;P;;;;;;
D;911;2107360;2;20031216 12:14;V;;;;;;
B;911;2107431;3;20031216 12:14;FOUNTAIN HOUSE;7;1 A;BARNCLEUTH SQ;ELIZABETH BAY;2011;;;20030808;20031117;350000;;R;RESIDENCE;7;;;0;AA239022;
C;911;2107431;3;20031216 12:14;7//SP 10070;
D;911;2107431;3;20031216 12:14;P;;;;;;
D;911;2107431;3;20031216 12:14;V;;;;;;
D;911;2107431;3;20031216 12:14;V;;;;;;
B;911;2107431;4;20031216 12:14;FOUNTAIN HOUSE;12;1 A;BARNCLEUTH SQ;ELIZABETH BAY;2011;;;20030919;20031127;270000;;R;RESIDENCE;12;;;0;AA243030;
C;911;2107431;4;20031216 12:14;12//SP 10070;
D;911;2107431;4;20031216 12:14;P;;;;;;
D;911;2107431;4;20031216 12:14;V;;;;;;
B;911;2107592;5;20031216 12:14;PALM COURT;12;42;BAYSWATER AVE;KINGS CROSS;2011;;;20031031;20031205;160000;;R;RESIDENCE;12;;;0;AA234205;
C;911;2107592;5;20031216 12:14;12//SP 14711;
D;911;2107592;5;20031216 12:14;P;;;;;;
D;911;2107592;5;20031216 12:14;P;;;;;;
D;911;2107592;5;20031216 12:14;V;;;;;;
B;911;2107792;6;20031216 12:14;;11;153;BAYSWATER RD;DARLINGHURST;2010;;;20031013;20031121;440000;;R;RESIDENCE;11;;;0;AA203893;
C;911;2107792;6;20031216 12:14;11//SP 22283;
D;911;2107792;6;20031216 12:15;P;;;;;;
D;911;2107792;6;20031216 12:15;V;;;;;;
B;911;2107792;7;20031216 12:15;;25;153;BAYSWATER RD;DARLINGHURST;2010;;;20031029;20031205;445000;;R;RESIDENCE;25;;;0;AA241673;
C;911;2107792;7;20031216 12:15;25//SP 22283;
D;911;2107792;7;20031216 12:15;P;;;;;;
D;911;2107792;7;20031216 12:15;V;;;;;;
B;911;2110282;8;20031216 12:15;;706;389;BOURKE ST;DARLINGHURST;2010;;;20030922;20031202;320000;;R;RESIDENCE;63;;;0;AA218311;
