A;180;20020816 14:33;PDANN;
B;180;1841880;1;20020816 14:33;;;59;QUEEN ST;BARRABA;2347;2024;M;20020228;20020801;28000;Z;R;RESIDENCE;;ZR;;;8845989;
C;180;1841880;1;20020816 14:33;7/12/758059;
D;180;1841880;1;20020816 14:33;P;;;;;;
D;180;1841880;1;20020816 14:33;P;;;;;;
D;180;1841880;1;20020816 14:33;V;;;;;;
B;180;1842127;2;20020816 14:33;;;;PH CAPEL;BARRABA;2347;824.5;H;20020510;20020621;599220;R;3;FARM;;RG;;;8835766;
C;180;1842127;2;20020816 14:33;11, 17, 18, 45, 46, 50, 58//754821;
D;180;1842127;2;20020816 14:33;P;;;;;;
D;180;1842127;2;20020816 14:33;V;;;;;;
B;180;1842344;3;20020816 14:33;;;;PH IRONBARK;BARRABA;2347;1389;H;20020506;20020628;460000;R;3;FARR;;RG;RG;;8819028;
C;180;1842344;3;20020816 14:33;50, 73, 74//752188 36, 37, 38, 39, 75//752205;
D;180;1842344;3;20020816 14:33;P;;;;;;
D;180;1842344;3;20020816 14:33;P;;;;;;
D;180;1842344;3;20020816 14:33;V;;;;;;
Z;16;3;3;8;
