A;091;20110801 02:07;VALNET;
D;091;898750;12;20110801 02:07;P;;;;;;
D;091;898750;12;20110801 02:07;P;;;;;;
D;091;898750;12;20110801 02:07;V;;;;;;
D;091;898750;12;20110801 02:07;V;;;;;;
B;091;901469;13;20110801 02:07;;;15;BIRDWOOD AVE;COLLAROY;2097;490.4;M;20110315;20110607;3100000;A;R;RESIDENCE;;FM;;0;AG356292;
C;091;901469;13;20110801 02:07;8/9667;
D;091;901469;13;20110801 02:07;P;;;;;;
D;091;901469;13;20110801 02:07;P;;;;;;
D;091;901469;13;20110801 02:07;V;;;;;;
D;091;901469;13;20110801 02:07;V;;;;;;
B;091;912276;14;20110801 02:07;;1;67;EVANS ST;FRESHWATER;2096;;;20110606;20110715;775000;;R;RESIDENCE;1;;;0;AG383277;
C;091;912276;14;20110801 02:07;1/SP1158;
D;091;912276;14;20110801 02:07;P;;;;;;
D;091;912276;14;20110801 02:07;P;;;;;;
D;091;912276;14;20110801 02:07;V;;;;;;
D;091;912276;14;20110801 02:07;V;;;;;;
B;091;912516;15;20110801 02:07;;15;7;FAIRWAY CL;MANLY VALE;2093;;;20110606;20110718;385000;;R;RESIDENCE;15;;;0;AG381759;
C;091;912516;15;20110801 02:07;15/SP9277;
D;091;912516;15;20110801 02:07;P;;;;;;
D;091;912516;15;20110801 02:07;P;;;;;;
D;091;912516;15;20110801 02:07;V;;;;;;
B;091;920558;16;20110801 02:07;;7;4;KEMPSEY CL;DEE WHY;2099;;;20110601;20110713;429000;;R;RESIDENCE;7;;;0;AG376653;
C;091;920558;16;20110801 02:07;7/SP1654;
D;091;920558;16;20110801 02:07;P;;;;;;
D;091;920558;16;20110801 02:07;V;;;;;;
B;091;920599;17;20110801 02:07;;;19;KENDAL CRES;WHEELER HEIGHTS;2097;670.3;M;20110412;20110713;950000;A;3;;;EG;;0;AG376095;
C;091;920599;17;20110801 02:07;4/227414;
D;091;920599;17;20110801 02:07;P;;;;;;
D;091;920599;17;20110801 02:07;P;;;;;;
D;091;920599;17;20110801 02:07;V;;;;;;
D;091;920599;17;20110801 02:07;V;;;;;;
B;091;926033;18;20110801 02:07;;;23;MAYBROOK AVE;CROMER;2099;701.9;M;20110401;20110513;880000;A;R;RESIDENCE;;EJ;;0;AG381576;
C;091;926033;18;20110801 02:07;6/238987;
D;091;926033;18;20110801 02:07;P;;;;;;
D;091;926033;18;20110801 02:07;V;;;;;;
B;091;931429;19;20110801 02:07;;5;120;PACIFIC PDE;DEE WHY;2099;;;20110609;20110721;485000;;R;RESIDENCE;5;;;0;AG390223;
C;091;931429;19;20110801 02:07;5/SP7719;
D;091;931429;19;20110801 02:07;P;;;;;;
D;091;931429;19;20110801 02:07;V;;;;;;
B;091;912728;20;20110801 02:07;;;30;FERGUSON ST;FORESTVILLE;2087;695.6;M;20110530;20110715;920100;A;3;HOUSE;;EX;;0;AG382232;
C;091;912728;20;20110801 02:07;29/228263;
D;091;912728;20;20110801 02:07;P;;;;;;
D;091;912728;20;20110801 02:07;V;;;;;;
B;091;936856;21;20110801 02:07;;;91;RALSTON AVE;BELROSE;2085;695.5;M;20110606;20110706;820000;A;R;RESIDENCE;;EV;;0;AG386287;
C;091;936856;21;20110801 02:07;102/244157;
D;091;936856;21;20110801 02:07;P;;;;;;
D;091;936856;21;20110801 02:07;P;;;;;;
D;091;936856;21;20110801 02:07;V;;;;;;
B;091;918541;22;20110801 02:07;;;23;HUNTER ST;NORTH BALGOWLAH;2093;392.7;M;20110503;20110705;880000;A;R;RESIDENCE;;ES;;0;AG378580;
C;091;918541;22;20110801 02:07;4/841545;
D;091;918541;22;20110801 02:07;P;;;;;;
D;091;918541;22;20110801 02:07;P;;;;;;
D;091;918541;22;20110801 02:07;V;;;;;;
B;091;931989;23;20110801 02:07;;19;33;PALOMAR PDE;FRESHWATER;2096;;;20110603;20110707;520000;;R;RESIDENCE;19;;;0;AG364041;
C;091;931989;23;20110801 02:07;19/SP6597;
D;091;931989;23;20110801 02:07;P;;;;;;
D;091;931989;23;20110801 02:07;P;;;;;;
D;091;931989;23;20110801 02:08;V;;;;;;
D;091;931989;23;20110801 02:08;V;;;;;;
B;091;934774;24;20110801 02:08;;4;765;PITTWATER RD;DEE WHY;2099;;;20110614;20110725;329000;;R;RESIDENCE;4;;;0;AG389289;
C;091;934774;24;20110801 02:08;4/SP3952;
D;091;934774;24;20110801 02:08;P;;;;;;
D;091;934774;24;20110801 02:08;V;;;;;;
B;091;902621;25;20110801 02:08;;5;27;BRIDGE RD;QUEENSCLIFF;2096;;;20110610;20110722;1350000;;R;RESIDENCE;5;;;0;AG393005;
C;091;902621;25;20110801 02:08;5/SP6504;
D;091;902621;25;20110801 02:08;P;;;;;;
D;091;902621;25;20110801 02:08;V;;;;;;
B;091;932501;26;20110801 02:08;;;20;PARNI PL;FRENCHS FOREST;2086;733.5;M;20110519;20110707;953000;A;R;RESIDENCE;;EY;;0;AG371053;
C;091;932501;26;20110801 02:08;31/29462;
D;091;932501;26;20110801 02:08;P;;;;;;
D;091;932501;26;20110801 02:08;P;;;;;;
D;091;932501;26;20110801 02:08;V;;;;;;
D;091;932501;26;20110801 02:08;V;;;;;;
B;091;932622;27;20110801 02:08;;;42;PARR PDE;NARRAWEENA;2099;609.38;M;20110602;20110714;820000;A;R;RESIDENCE;;EL;;0;AG373429;
C;091;932622;27;20110801 02:08;90/12228;
D;091;932622;27;20110801 02:08;P;;;;;;
D;091;932622;27;20110801 02:08;P;;;;;;
D;091;932622;27;20110801 02:08;V;;;;;;
B;091;916629;28;20110801 02:08;;;45;HARBORD RD;FRESHWATER;2096;442.6;M;20110603;20110714;1100000;A;R;RESIDENCE;;WH;;0;AG377547;
C;091;916629;28;20110801 02:08;20, 21/1/2366 2024/752038;
D;091;916629;28;20110801 02:08;P;;;;;;
D;091;916629;28;20110801 02:08;P;;;;;;
D;091;916629;28;20110801 02:08;V;;;;;;
D;091;916629;28;20110801 02:08;V;;;;;;
B;091;897789;29;20110801 02:08;;;24;ALAMEIN AVE;NARRAWEENA;2099;626;M;20110531;20110712;760000;A;R;RESIDENCE;;EL;;0;AG377065;
C;091;897789;29;20110801 02:08;82/35105;
D;091;897789;29;20110801 02:08;P;;;;;;
D;091;897789;29;20110801 02:08;P;;;;;;
D;091;897789;29;20110801 02:08;P;;;;;;
D;091;897789;29;20110801 02:08;V;;;;;;
D;091;897789;29;20110801 02:08;V;;;;;;
B;091;908611;30;20110801 02:08;;;11;DAKARA DR;FRENCHS FOREST;2086;714.5;M;20110525;20110713;915000;A;R;RESIDENCE;;EW;;0;AG377407;
C;091;908611;30;20110801 02:08;13/230246;
D;091;908611;30;20110801 02:08;P;;;;;;
D;091;908611;30;20110801 02:08;P;;;;;;
D;091;908611;30;20110801 02:08;V;;;;;;
B;091;897949;31;20110801 02:08;;;27;ALBERT ST;FRESHWATER;2096;367.7;M;20110616;20110715;1730000;A;R;RESIDENCE;;EQ;;0;AG382205;
C;091;897949;31;20110801 02:08;5/977309;
D;091;897949;31;20110801 02:08;P;;;;;;
D;091;897949;31;20110801 02:08;V;;;;;;
D;091;897949;31;20110801 02:08;V;;;;;;
B;091;906047;32;20110801 02:08;;;132;CLONTARF ST;NORTH BALGOWLAH;2093;4617;M;20110318;20110616;1850000;A;V;VACANT LAND;;ES;;0;AG326628;
C;091;906047;32;20110801 02:08;1/811230;
D;091;906047;32;20110801 02:08;P;;;;;;
D;091;906047;32;20110801 02:08;V;;;;;;
B;091;936499;33;20110801 02:08;;2;21;QUIRK RD;MANLY VALE;2093;;;20110328;20110701;630000;;R;RESIDENCE;2;;;0;AG382213;
C;091;936499;33;20110801 02:08;2/SP63493;
D;091;936499;33;20110801 02:08;P;;;;;;
D;091;936499;33;20110801 02:08;P;;;;;;
D;091;936499;33;20110801 02:08;V;;;;;;
B;091;910101;34;20110801 02:08;;1085;1;DEE WHY PDE;DEE WHY;2099;;;20110601;20110714;372000;;3;HOME UNIT;32;;;0;AG381461;
C;091;910101;34;20110801 02:08;32/SP69055;
D;091;910101;34;20110801 02:08;P;;;;;;
D;091;910101;34;20110801 02:08;V;;;;;;
B;091;3022392;35;20110801 02:08;;11;6;WATERLOO ST;NARRABEEN;2101;;;20110606;20110718;660000;;R;RESIDENCE;11;;;0;AG390516;
C;091;3022392;35;20110801 02:08;11/SP71025;
D;091;3022392;35;20110801 02:08;P;;;;;;
D;091;3022392;35;20110801 02:08;P;;;;;;
D;091;3022392;35;20110801 02:08;V;;;;;;
D;091;3022392;35;20110801 02:08;V;;;;;;
B;091;3047744;36;20110801 02:08;;;32;SUFFOLK AVE;COLLAROY;2097;979.2;M;20110604;20110718;2500000;A;R;RESIDENCE;;FJ;;0;AG387493;
C;091;3047744;36;20110801 02:08;2/1058501;
D;091;3047744;36;20110801 02:08;P;;;;;;
D;091;3047744;36;20110801 02:08;V;;;;;;
D;091;3047744;36;20110801 02:08;V;;;;;;
B;091;3536100;37;20110801 02:08;;2703;10;STURDEE PDE;DEE WHY;2099;;;20110607;20110719;670000;;R;RESIDENCE;65;;;0;AG390531;
C;091;3536100;37;20110801 02:08;65/SP83746;
D;091;3536100;37;20110801 02:08;P;;;;;;
D;091;3536100;37;20110801 02:08;P;;;;;;
D;091;3536100;37;20110801 02:08;V;;;;;;
B;091;3554511;38;20110801 02:08;;13;42;SOUTH CREEK RD;DEE WHY;2099;;;20110413;20110506;730000;;R;RESIDENCE;13;;;0;AG239821;
C;091;3554511;38;20110801 02:08;13/SP84342;
D;091;3554511;38;20110801 02:08;P;;;;;;
D;091;3554511;38;20110801 02:08;V;;;;;;
B;091;3574631;39;20110801 02:08;;12;69;OAKS AVE;DEE WHY;2099;;;20090619;20110504;660000;;R;RESIDENCE;12;;;0;AG372703;
C;091;3574631;39;20110801 02:08;12/SP85259;
D;091;3574631;39;20110801 02:08;P;;;;;;
D;091;3574631;39;20110801 02:08;P;;;;;;
D;091;3574631;39;20110801 02:08;V;;;;;;
B;091;3566228;40;20110801 02:08;;80;4;KINGSWAY;DEE WHY;2099;;;20110714;20110715;495000;;R;RESIDENCE;80;;;0;AG372035;
C;091;3566228;40;20110801 02:08;80/SP83379;
D;091;3566228;40;20110801 02:08;P;;;;;;
D;091;3566228;40;20110801 02:08;P;;;;;;
D;091;3566228;40;20110801 02:08;V;;;;;;
B;091;3587212;41;20110801 02:08;;2;7;BROOKVALE AVE;BROOKVALE;2100;;;20101229;20110707;420000;;R;RESIDENCE;2;;;0;AG365542;
C;091;3587212;41;20110801 02:08;2/SP85451;
D;091;3587212;41;20110801 02:08;P;;;;;;
D;091;3587212;41;20110801 02:08;V;;;;;;
B;091;3587212;42;20110801 02:08;;3;7;BROOKVALE AVE;BROOKVALE;2100;;;20100727;20110708;409500;;R;RESIDENCE;3;;;0;AG364008;
C;091;3587212;42;20110801 02:08;3/SP85451;
D;091;3587212;42;20110801 02:08;P;;;;;;
D;091;3587212;42;20110801 02:08;P;;;;;;
D;091;3587212;42;20110801 02:08;V;;;;;;
B;091;3587212;43;20110801 02:08;;4;7;BROOKVALE AVE;BROOKVALE;2100;;;20100719;20110708;590000;;R;RESIDENCE;4;;;0;AG368332;
C;091;3587212;43;20110801 02:08;4/SP85451;
D;091;3587212;43;20110801 02:08;P;;;;;;
D;091;3587212;43;20110801 02:08;P;;;;;;
D;091;3587212;43;20110801 02:08;V;;;;;;
B;091;3587212;44;20110801 02:08;;6;7;BROOKVALE AVE;BROOKVALE;2100;;;20101112;20110708;600000;;R;RESIDENCE;6;;;0;AG368789;
C;091;3587212;44;20110801 02:08;6/SP85451;
D;091;3587212;44;20110801 02:08;P;;;;;;
D;091;3587212;44;20110801 02:08;P;;;;;;
D;091;3587212;44;20110801 02:08;V;;;;;;
B;091;3587212;45;20110801 02:08;;9;7;BROOKVALE AVE;BROOKVALE;2100;;;20100812;20110708;560000;;R;RESIDENCE;9;;;0;AG381754;
C;091;3587212;45;20110801 02:08;9/SP85451;
D;091;3587212;45;20110801 02:08;P;;;;;;
D;091;3587212;45;20110801 02:08;V;;;;;;
B;091;3587212;46;20110801 02:08;;12;7;BROOKVALE AVE;BROOKVALE;2100;;;20100902;20110715;415000;;R;RESIDENCE;12;;;0;AG375240;
C;091;3587212;46;20110801 02:08;12/SP85451;
D;091;3587212;46;20110801 02:08;P;;;;;;
D;091;3587212;46;20110801 02:08;V;;;;;;
B;091;3587212;47;20110801 02:08;;;7;BROOKVALE AVE;BROOKVALE;2100;;;20110208;20110715;600000;;R;RESIDENCE;13;;;0;AG382317;
C;091;3587212;47;20110801 02:08;13/SP85451;
D;091;3587212;47;20110801 02:08;P;;;;;;
D;091;3587212;47;20110801 02:08;V;;;;;;
B;091;3587212;48;20110801 02:08;;18;7;BROOKVALE AVE;BROOKVALE;2100;;;20101025;20110715;525000;;R;RESIDENCE;18;;;0;AG378549;
C;091;3587212;48;20110801 02:08;18/SP85451;
D;091;3587212;48;20110801 02:08;P;;;;;;
D;091;3587212;48;20110801 02:08;P;;;;;;
D;091;3587212;48;20110801 02:08;V;;;;;;
B;091;3587212;49;20110801 02:08;;;7;BROOKVALE AVE;BROOKVALE;2100;;;20101026;20110715;525000;;R;RESIDENCE;22;;;0;AG390097;
C;091;3587212;49;20110801 02:08;22/SP85451;
D;091;3587212;49;20110801 02:08;P;;;;;;
D;091;3587212;49;20110801 02:08;V;;;;;;
B;091;3587212;50;20110801 02:08;;24;7;BROOKVALE AVE;BROOKVALE;2100;;;20100805;20110708;410000;;R;RESIDENCE;24;;;0;AG366484;
C;091;3587212;50;20110801 02:08;24/SP85451;
D;091;3587212;50;20110801 02:08;P;;;;;;
D;091;3587212;50;20110801 02:08;V;;;;;;
B;091;3587212;51;20110801 02:08;;30;7;BROOKVALE AVE;BROOKVALE;2100;;;20101025;20110708;555000;;R;RESIDENCE;30;;;0;AG363570;
C;091;3587212;51;20110801 02:08;30/SP85451;
D;091;3587212;51;20110801 02:08;P;;;;;;
D;091;3587212;51;20110801 02:08;V;;;;;;
B;091;3587212;52;20110801 02:08;;33;7;BROOKVALE AVE;BROOKVALE;2100;;;20100824;20110708;515000;;R;RESIDENCE;33;;;0;AG368892;
C;091;3587212;52;20110801 02:08;33/SP85451;
D;091;3587212;52;20110801 02:08;P;;;;;;
D;091;3587212;52;20110801 02:08;V;;;;;;
B;091;939611;53;20110801 02:08;;;4;SIR THOMAS MITCHELL DR;DAVIDSON;2085;878.9;M;20110513;20110718;835000;A;R;RESIDENCE;;EW;;0;AG380347;
C;091;939611;53;20110801 02:08;2/162/242266;
D;091;939611;53;20110801 02:08;P;;;;;;
D;091;939611;53;20110801 02:08;V;;;;;;
D;091;939611;53;20110801 02:08;V;;;;;;
B;091;940711;54;20110801 02:08;;;72;STARKEY ST;FORESTVILLE;2087;695.6;M;20110614;20110718;855123;A;3;HOUSE;;EY;;0;AG385893;
C;091;940711;54;20110801 02:08;3/220075;
D;091;940711;54;20110801 02:08;P;;;;;;
D;091;940711;54;20110801 02:08;P;;;;;;
D;091;940711;54;20110801 02:08;V;;;;;;
B;091;943350;55;20110801 02:08;;;39;TIPPERARY AVE;KILLARNEY HEIGHTS;2087;752.5;M;20110617;20110715;1015000;A;R;RESIDENCE;;EZ;;0;AG381878;
C;091;943350;55;20110801 02:08;487/218045;
D;091;943350;55;20110801 02:08;P;;;;;;
D;091;943350;55;20110801 02:08;P;;;;;;
D;091;943350;55;20110801 02:08;V;;;;;;
B;091;940907;56;20110801 02:08;;5;21;STEWART AVE;CURL CURL;2096;;;20110606;20110718;470000;;R;RESIDENCE;5;;;0;AG384103;
C;091;940907;56;20110801 02:08;5/SP2261;
D;091;940907;56;20110801 02:08;P;;;;;;
D;091;940907;56;20110801 02:08;V;;;;;;
D;091;940907;56;20110801 02:08;V;;;;;;
B;091;943755;57;20110801 02:08;;;9;TOWARRI PL;BELROSE;2085;1100;M;20110513;20110718;1170000;A;R;RESIDENCE;;EU;;0;AG387426;
C;091;943755;57;20110801 02:08;6/528415;
D;091;943755;57;20110801 02:08;P;;;;;;
D;091;943755;57;20110801 02:08;P;;;;;;
D;091;943755;57;20110801 02:08;P;;;;;;
D;091;943755;57;20110801 02:08;V;;;;;;
D;091;943755;57;20110801 02:08;V;;;;;;
B;091;3113886;58;20110801 02:08;;17;1155;PITTWATER RD;COLLAROY;2097;;;20110602;20110713;1130000;;3;HOME UNIT;17;;;0;AG376734;
C;091;3113886;58;20110801 02:08;17/SP72696;
D;091;3113886;58;20110801 02:08;P;;;;;;
D;091;3113886;58;20110801 02:08;P;;;;;;
D;091;3113886;58;20110801 02:08;V;;;;;;
D;091;3113886;58;20110801 02:08;V;;;;;;
B;091;3181966;59;20110801 02:08;;9 A;15;NARABANG WAY;BELROSE;2085;176.5;M;20110617;20110720;420000;;3;INDUSTRIALUNIT;25;;;0;AG381936;
C;091;3181966;59;20110801 02:08;25/SP75054;
D;091;3181966;59;20110801 02:08;P;;;;;;
D;091;3181966;59;20110801 02:08;P;;;;;;
D;091;3181966;59;20110801 02:08;V;;;;;;
B;091;3172585;60;20110801 02:08;;9;2 A;CAMPBELL PDE;MANLY VALE;2093;;;20110606;20110718;700000;;R;RESIDENCE;9;;;0;AG387442;
C;091;3172585;60;20110801 02:08;9/SP74905;
D;091;3172585;60;20110801 02:08;P;;;;;;
D;091;3172585;60;20110801 02:08;V;;;;;;
D;091;3172585;60;20110801 02:08;V;;;;;;
D;091;3172585;60;20110801 02:08;V;;;;;;
D;091;3172585;60;20110801 02:08;V;;;;;;
B;091;3186416;61;20110801 02:08;;7;1191;PITTWATER RD;COLLAROY;2097;135;M;20110602;20110715;705000;;3;HOME UNIT;7;;;0;AG382239;
C;091;3186416;61;20110801 02:08;7/SP75139;
D;091;3186416;61;20110801 02:08;P;;;;;;
D;091;3186416;61;20110801 02:08;V;;;;;;
B;091;3188946;62;20110801 02:08;;3;36;CLARENCE AVE;DEE WHY;2099;;;20110624;20110707;412000;;R;RESIDENCE;3;;;0;AG380754;
C;091;3188946;62;20110801 02:08;3/SP75272;
D;091;3188946;62;20110801 02:08;P;;;;;;
D;091;3188946;62;20110801 02:08;V;;;;;;
B;091;934943;63;20110801 02:08;;226;7;MOORAMBA RD;DEE WHY;2099;;;20110602;20110714;386000;;R;RESIDENCE;61;;;0;AG385547;
C;091;934943;63;20110801 02:08;61/SP64946;
D;091;934943;63;20110801 02:08;P;;;;;;
D;091;934943;63;20110801 02:08;V;;;;;;
B;091;2863057;64;20110801 02:08;;;140;OLIVER ST;CURL CURL;2096;556.4;M;20110414;20110624;1080000;A;R;RESIDENCE;;EQ;;0;AG390416;
C;091;2863057;64;20110801 02:08;1/533584;
D;091;2863057;64;20110801 02:08;P;;;;;;
D;091;2863057;64;20110801 02:08;V;;;;;;
D;091;2863057;64;20110801 02:08;V;;;;;;
B;091;924849;65;20110801 02:08;;2;15;MCDONALD ST;FRESHWATER;2096;;;20110420;20110713;870000;;R;RESIDENCE;4;;;0;AG376919;
C;091;924849;65;20110801 02:08;4/SP78886;
D;091;924849;65;20110801 02:08;P;;;;;;
D;091;924849;65;20110801 02:08;V;;;;;;
D;091;924849;65;20110801 02:08;V;;;;;;
B;091;3359786;66;20110801 02:08;;115;117;OLD PITTWATER RD;BROOKVALE;2100;;;20110624;20110624;308750;;3;COMMERCIAL;70;;;0;AG337739;
C;091;3359786;66;20110801 02:08;70/SP79892;
D;091;3359786;66;20110801 02:08;P;;;;;;
D;091;3359786;66;20110801 02:08;V;;;;;;
B;091;3366699;67;20110801 02:08;;8;49;MITCHELL RD;BROOKVALE;2100;;;20110610;20110718;165000;;3;INDUSTRIALUNIT;8;;;0;AG388180;
C;091;3366699;67;20110801 02:08;8/SP80145;
D;091;3366699;67;20110801 02:08;P;;;;;;
D;091;3366699;67;20110801 02:08;P;;;;;;
D;091;3366699;67;20110801 02:08;V;;;;;;
D;091;3366699;67;20110801 02:08;V;;;;;;
B;091;3384001;68;20110801 02:08;;;10;HAWKESBURY AVE;DEE WHY;2099;;;20110607;20110719;525350;;R;RESIDENCE;17;;;0;AG391651;
C;091;3384001;68;20110801 02:08;17/SP80594;
D;091;3384001;68;20110801 02:08;P;;;;;;
D;091;3384001;68;20110801 02:08;P;;;;;;
D;091;3384001;68;20110801 02:08;V;;;;;;
B;091;3384879;69;20110801 02:08;;;10;TILLEY LANE;FRENCHS FOREST;2086;;;20110405;20110503;305000;;3;COMMERCIAL;19;;;0;AG380783;
C;091;3384879;69;20110801 02:08;19/SP80553;
D;091;3384879;69;20110801 02:08;P;;;;;;
D;091;3384879;69;20110801 02:08;V;;;;;;
Z;340;69;69;200;
