A;123;20020102 12:33;PTHIRLWELL;
B;123;1263160;1;20020102 12:33;;;;;OBERON;2787;12.48;H;20010823;20011005;90000;R;V;VACANT LAND;;CB;RV;;8027979;
C;123;1263160;1;20020102 12:33;803//860220;
D;123;1263160;1;20020102 12:33;P;;;;;;
D;123;1263160;1;20020102 12:33;P;;;;;;
D;123;1263160;1;20020102 12:33;V;;;;;;
B;123;1263617;2;20020102 12:33;;;410;BLOOM HILL RD;O'CONNELL;2795;6070;M;20010907;20011011;76000;R;3;;;NA;RVD;;8039422;
C;123;1263617;2;20020102 12:33;113, 114//757061;
D;123;1263617;2;20020102 12:33;P;;;;;;
D;123;1263617;2;20020102 12:33;V;;;;;;
B;123;1263619;3;20020102 12:33;;;;PH LANGDALE;OBERON;2787;2.428;H;20010907;20011011;76000;R;3;;;NA;RVD;;8039422;
C;123;1263619;3;20020102 12:33;140//757061;
D;123;1263619;3;20020102 12:33;P;;;;;;
D;123;1263619;3;20020102 12:33;V;;;;;;
B;123;1263711;4;20020102 12:33;;;;;OBERON;2787;9.026;H;20010904;20011016;110000;R;3;CATTLE YARD;;CB;RV;;8045203;
C;123;1263711;4;20020102 12:33;9//864596;
D;123;1263711;4;20020102 12:33;P;;;;;;
D;123;1263711;4;20020102 12:33;P;;;;;;
D;123;1263711;4;20020102 12:33;V;;;;;;
B;123;1263934;5;20020102 12:33;;;100;RUTTERS RIDGE RD;OBERON;2787;3.354;H;20010905;20011019;215000;R;R;RESIDENCE;;CA;RR;;8089245;
C;123;1263934;5;20020102 12:33;14//263034;
D;123;1263934;5;20020102 12:33;P;;;;;;
D;123;1263934;5;20020102 12:33;P;;;;;;
D;123;1263934;5;20020102 12:33;V;;;;;;
D;123;1263934;5;20020102 12:33;V;;;;;;
B;123;1263935;6;20020102 12:33;;;108;RUTTERS RIDGE RD;OBERON;2787;5.43;H;20010918;20011010;68000;R;3;FARM SHED;;CB;RV;;8026204;
C;123;1263935;6;20020102 12:33;15//263034;
D;123;1263935;6;20020102 12:33;P;;;;;;
D;123;1263935;6;20020102 12:33;V;;;;;;
B;123;1264075;7;20020102 12:33;;;5;BELL ST;OBERON;2787;822;M;20010919;20011112;100000;Z;R;RESIDENCE;;ZA;;;8175500;
C;123;1264075;7;20020102 12:33;50//219824;
D;123;1264075;7;20020102 12:33;P;;;;;;
D;123;1264075;7;20020102 12:33;V;;;;;;
B;123;1264167;8;20020102 12:33;;;13;BRENNAN CRES;OBERON;2787;778.5;M;20011122;20011217;33500;Z;V;VACANT LAND;;ZA;;;8214039;
C;123;1264167;8;20020102 12:33;33//848153;
D;123;1264167;8;20020102 12:33;P;;;;;;
D;123;1264167;8;20020102 12:33;P;;;;;;
D;123;1264167;8;20020102 12:33;V;;;;;;
D;123;1264167;8;20020102 12:33;V;;;;;;
B;123;1264367;9;20020102 12:33;;;12;DART ST;OBERON;2787;1290;M;20010703;20010807;60000;Z;R;RESIDENCE;;ZA;AC;;8012828;
C;123;1264367;9;20020102 12:33;5/13/758805;
D;123;1264367;9;20020102 12:33;P;;;;;;
D;123;1264367;9;20020102 12:33;P;;;;;;
D;123;1264367;9;20020102 12:33;V;;;;;;
B;123;1264585;10;20020102 12:33;;;43;THE REEF RD;OBERON;2787;2.056;H;20010918;20011120;85000;R;V;VACANT LAND;;CA;RV;;8150432;
C;123;1264585;10;20020102 12:33;226//757068;
D;123;1264585;10;20020102 12:33;P;;;;;;
D;123;1264585;10;20020102 12:33;V;;;;;;
D;123;1264585;10;20020102 12:33;V;;;;;;
B;123;1264597;11;20020102 12:33;;;21;MUIRES RD;OBERON;2787;2.107;H;20011015;20011015;40000;R;V;VACANT LAND;;CA;RVI;;8062161;
C;123;1264597;11;20020102 12:33;211//757068 Suburban Holding 36/6;
D;123;1264597;11;20020102 12:33;P;;;;;;
D;123;1264597;11;20020102 12:33;V;;;;;;
B;123;1264646;12;20020102 12:33;;;7;HORACE ST;OBERON;2787;1981;M;20011011;20011023;55000;Z;V;VACANT LAND;;ZF;IV;;8147503;
C;123;1264646;12;20020102 12:33;111//863253;
D;123;1264646;12;20020102 12:33;P;;;;;;
D;123;1264646;12;20020102 12:33;P;;;;;;
D;123;1264646;12;20020102 12:33;V;;;;;;
B;123;1264847;13;20020102 12:33;;;7;OBERON ST;OBERON;2787;856.1;M;20011023;20011113;125000;Z;R;RESIDENCE;;ZA;AC;;8171441;
C;123;1264847;13;20020102 12:33;4//249130;
D;123;1264847;13;20020102 12:33;P;;;;;;
D;123;1264847;13;20020102 12:33;P;;;;;;
D;123;1264847;13;20020102 12:33;V;;;;;;
B;123;1264875;14;20020102 12:33;;;93;OBERON ST;OBERON;2787;518.5;M;20011002;20011113;105000;Z;3;COMMERCIAL;;ZB;BS;;8162993;
C;123;1264875;14;20020102 12:33;2//186259;
D;123;1264875;14;20020102 12:33;P;;;;;;
D;123;1264875;14;20020102 12:33;V;;;;;;
B;123;1264969;15;20020102 12:33;;;74;QUEEN ST;OBERON;2787;1024;M;20010920;20011025;65000;Z;R;RESIDENCE;;ZA;AC;;8077238;
C;123;1264969;15;20020102 12:33;2//217360;
D;123;1264969;15;20020102 12:33;P;;;;;;
D;123;1264969;15;20020102 12:33;V;;;;;;
B;123;2838537;16;20020102 12:33;;;;LUNEY RD;EDITH;2787;4059;M;20010906;20011116;142000;R;R;RESIDENCE;;CA;;;8192459;
C;123;2838537;16;20020102 12:33;1, 2//504597;
D;123;2838537;16;20020102 12:33;P;;;;;;
D;123;2838537;16;20020102 12:33;P;;;;;;
D;123;2838537;16;20020102 12:33;V;;;;;;
B;123;2871929;17;20020102 12:33;;;;JUNCTION RD;DUCKMALOI;2787;8.355;H;20010510;20010921;95000;;V;VACANT LAND;;;RV;;8028572;
C;123;2871929;17;20020102 12:33;21//1031503;
D;123;2871929;17;20020102 12:33;P;;;;;;
Z;80;17;17;44;
