A;222;20030619 09:36;PDANN;
B;222;2463773;1;20030619 09:36;;;37;ATKINSON ST;LITHGOW;2790;4056;M;20030212;20030313;320000;A;R;RESIDENCE;;AF;AC;0;9468156;
C;222;2463773;1;20030619 09:36;1//787040;
D;222;2463773;1;20030619 09:36;P;;;;;;
D;222;2463773;1;20030619 09:36;P;;;;;;
D;222;2463773;1;20030619 09:36;V;;;;;;
D;222;2463773;1;20030619 09:36;V;;;;;;
B;222;2464312;2;20030619 09:36;;;52;CALERO ST;LITHGOW;2790;;;20030304;20030321;157000;A;R;RESIDENCE;;AA;AC;0;9471425;
C;222;2464312;2;20030619 09:36;267//5255;
D;222;2464312;2;20030619 09:36;P;;;;;;
D;222;2464312;2;20030619 09:36;P;;;;;;
D;222;2464312;2;20030619 09:36;V;;;;;;
B;222;2464476;3;20030619 09:36;;;5;CHIFLEY RD;LITHGOW;2790;;;20030224;20030321;119000;A;R;RESIDENCE;;AF;;0;9479304;
C;222;2464476;3;20030619 09:36;17/8/2308;
D;222;2464476;3;20030619 09:36;P;;;;;;
D;222;2464476;3;20030619 09:36;P;;;;;;
D;222;2464476;3;20030619 09:36;V;;;;;;
B;222;2464525;4;20030619 09:36;;;21;CLARICE ST;LITHGOW;2790;;;20011126;20020116;79500;A;R;RESIDENCE;;AD;AC;0;9471461;
C;222;2464525;4;20030619 09:36;B//439232;
D;222;2464525;4;20030619 09:36;P;;;;;;
D;222;2464525;4;20030619 09:36;V;;;;;;
B;222;2464752;5;20030619 09:36;;;48;COOK ST;LITHGOW;2790;;;20030220;20030320;154000;A;R;RESIDENCE;;AD;AC;0;9488021;
C;222;2464752;5;20030619 09:36;4//24400;
D;222;2464752;5;20030619 09:36;P;;;;;;
D;222;2464752;5;20030619 09:36;P;;;;;;
D;222;2464752;5;20030619 09:36;V;;;;;;
B;222;2464973;6;20030619 09:36;;;8;ENFIELD AVE;LITHGOW;2790;816.5;M;20030207;20030319;270000;A;R;RESIDENCE;;AA;AC;0;9472254;
C;222;2464973;6;20030619 09:36;46//247845;
D;222;2464973;6;20030619 09:36;P;;;;;;
D;222;2464973;6;20030619 09:36;V;;;;;;
D;222;2464973;6;20030619 09:36;V;;;;;;
B;222;2465033;7;20030619 09:36;;;32;ESKBANK ST;LITHGOW;2790;399.64;M;20021224;20030214;245000;A;R;RESIDENCE;;AD;AC;0;9388097;
C;222;2465033;7;20030619 09:36;3//3649;
D;222;2465033;7;20030619 09:36;P;;;;;;
D;222;2465033;7;20030619 09:36;P;;;;;;
D;222;2465033;7;20030619 09:36;V;;;;;;
B;222;2465103;8;20030619 09:36;;;20;FERRO ST;LITHGOW;2790;;;20030303;20030320;125000;A;R;RESIDENCE;;AA;AC;0;9476836;
C;222;2465103;8;20030619 09:36;172, 173//5255;
