A;157;20030501 12:46;PBARBER;
B;157;1731676;17;20030501 12:46;;;5;PHILLIP DR;SOUTH WEST ROCKS;2431;822;M;20030205;20030318;320000;A;R;RESIDENCE;;AQ;AC;;9552986;
C;157;1731676;17;20030501 12:46;6//222120;
D;157;1731676;17;20030501 12:46;P;;;;;;
D;157;1731676;17;20030501 12:46;V;;;;;;
B;157;1732057;18;20030501 12:46;;;5;COOPER ST;SOUTH WEST ROCKS;2431;1805;M;20030221;20030407;200000;A;R;RESIDENCE;;ZR;AC;;9528165;
C;157;1732057;18;20030501 12:46;212//863200;
D;157;1732057;18;20030501 12:46;P;;;;;;
D;157;1732057;18;20030501 12:46;P;;;;;;
D;157;1732057;18;20030501 12:46;V;;;;;;
B;157;1732329;19;20030501 12:46;;;269;COOKS LANE;BARRAGANYATTI;2441;6.777;H;20030312;20030328;186500;R;R;RESIDENCE;;TA;RR;;9545878;
C;157;1732329;19;20030501 12:46;1//325209;
D;157;1732329;19;20030501 12:46;P;;;;;;
D;157;1732329;19;20030501 12:46;V;;;;;;
D;157;1732329;19;20030501 12:46;V;;;;;;
B;157;1732871;20;20030501 12:46;;;88;LAWRENCES RD;TEMAGOG;2440;12.47;H;20030204;20030318;160000;R;3;;;RB;RR;;9514980;
C;157;1732871;20;20030501 12:46;472//601388;
D;157;1732871;20;20030501 12:46;P;;;;;;
D;157;1732871;20;20030501 12:46;P;;;;;;
D;157;1732871;20;20030501 12:46;V;;;;;;
B;157;1732924;21;20030501 12:46;;;;MINES RD;DEEP CREEK;2440;9.703;H;20030211;20030325;54000;R;V;VACANT LAND;;RD;RV;;9524380;
C;157;1732924;21;20030501 12:46;6//259236;
D;157;1732924;21;20030501 12:46;P;;;;;;
D;157;1732924;21;20030501 12:46;V;;;;;;
B;157;1733523;22;20030501 12:46;;;7;FITZGERALD AVE;SMITHTOWN;2440;417.3;M;20030214;20030317;150000;Z;R;RESIDENCE;;ZC;AC;;9516539;
C;157;1733523;22;20030501 12:46;3/3/1639;
D;157;1733523;22;20030501 12:46;P;;;;;;
D;157;1733523;22;20030501 12:46;V;;;;;;
B;157;1733832;23;20030501 12:46;;;;LE BROCQS LANE;DONDINGALONG;2440;2;H;20030203;20030325;169000;R;R;RESIDENCE;;BD;RR;;9545819;
C;157;1733832;23;20030501 12:46;3//803337;
D;157;1733832;23;20030501 12:46;P;;;;;;
D;157;1733832;23;20030501 12:46;P;;;;;;
D;157;1733832;23;20030501 12:46;V;;;;;;
D;157;1733832;23;20030501 12:46;V;;;;;;
B;157;1733974;24;20030501 12:46;;;100;BOTTLE TREE LANE;DONDINGALONG;2440;15.57;H;20030310;20030417;92000;R;R;RESIDENCE;;RN;RR;;9552438;
C;157;1733974;24;20030501 12:46;993//777471;
D;157;1733974;24;20030501 12:46;P;;;;;;
D;157;1733974;24;20030501 12:46;V;;;;;;
B;157;1734123;25;20030501 12:46;;;145;OLD STATION RD;VERGES CREEK;2440;46.55;H;20030312;20030416;480000;R;R;RESIDENCE;;RP;RG;;9552310;
C;157;1734123;25;20030501 12:46;7//255922;
D;157;1734123;25;20030501 12:46;P;;;;;;
D;157;1734123;25;20030501 12:46;P;;;;;;
D;157;1734123;25;20030501 12:46;V;;;;;;
B;157;1735725;26;20030501 12:46;;;13;BELMORE ST;CRESCENT HEAD;2440;1201;M;20030122;20030410;437500;A;3;;;AW;AC;;9546505;
C;157;1735725;26;20030501 12:46;262//754441;
D;157;1735725;26;20030501 12:46;P;;;;;;
D;157;1735725;26;20030501 12:46;P;;;;;;
D;157;1735725;26;20030501 12:46;P;;;;;;
D;157;1735725;26;20030501 12:46;V;;;;;;
B;157;1736379;27;20030501 12:46;;;482;TEMAGOG RD;TEMAGOG;2440;26.24;H;20030225;20030409;272000;R;R;RESIDENCE;;RB;RF;;9536643;
C;157;1736379;27;20030501 12:46;16//822614;
D;157;1736379;27;20030501 12:46;P;;;;;;
D;157;1736379;27;20030501 12:46;P;;;;;;
D;157;1736379;27;20030501 12:46;V;;;;;;
D;157;1736379;27;20030501 12:46;V;;;;;;
B;157;1736547;28;20030501 12:46;;;;WHARF RD;KUNDABUNG;2441;60.71;H;20030226;20030331;759000;R;R;RESIDENCE;;RZ;RR;;9522657;
C;157;1736547;28;20030501 12:46;1//787286;
D;157;1736547;28;20030501 12:46;P;;;;;;
D;157;1736547;28;20030501 12:46;P;;;;;;
D;157;1736547;28;20030501 12:46;V;;;;;;
B;157;1737125;29;20030501 12:46;;;509 A;SPOONERS AVE;COLLOMBATTI;2440;8;H;20030321;20030414;220000;R;R;RESIDENCE;;TE;RR;;9547126;
C;157;1737125;29;20030501 12:46;151//831118;
D;157;1737125;29;20030501 12:46;P;;;;;;
D;157;1737125;29;20030501 12:46;V;;;;;;
D;157;1737125;29;20030501 12:46;V;;;;;;
B;157;1738189;30;20030501 12:46;;;2;THIRTEENTH AVE;STUARTS POINT;2441;712;M;20030217;20030328;229000;Z;R;RESIDENCE;;AZ;AC;;9532351;
C;157;1738189;30;20030501 12:46;7/5/255838;
D;157;1738189;30;20030501 12:46;P;;;;;;
D;157;1738189;30;20030501 12:46;P;;;;;;
D;157;1738189;30;20030501 12:46;V;;;;;;
B;157;1738193;31;20030501 12:46;;;7;THIRTEENTH AVE;STUARTS POINT;2441;620;M;20030224;20030407;159250;Z;R;RESIDENCE;;AZ;AC;;9546304;
C;157;1738193;31;20030501 12:46;5/6/255838;
D;157;1738193;31;20030501 12:46;P;;;;;;
D;157;1738193;31;20030501 12:46;V;;;;;;
B;157;1730306;32;20030501 12:46;;10;10;BRUCE FIELD ST;SOUTH WEST ROCKS;2431;;;20030221;20030328;139500;;3;VILLA;10;;;;9520712;
C;157;1730306;32;20030501 12:46;10//SP 65807;
D;157;1730306;32;20030501 12:46;P;;;;;;
D;157;1730306;32;20030501 12:46;P;;;;;;
D;157;1730306;32;20030501 12:46;V;;;;;;
B;157;2881702;33;20030501 12:46;;;;BOHEMIA CT;STUARTS POINT;2441;968.7;M;20021218;20030124;75000;Z;R;RESIDENCE;;AZ;AC;;9526805;
C;157;2881702;33;20030501 12:46;14//1036354;
D;157;2881702;33;20030501 12:46;P;;;;;;
D;157;2881702;33;20030501 12:46;P;;;;;;
D;157;2881702;33;20030501 12:46;V;;;;;;
D;157;2881702;33;20030501 12:46;V;;;;;;
B;157;2909025;34;20030501 12:46;;;;MARLIN DR;SOUTH WEST ROCKS;2431;700;M;20020715;20030328;385750;A;R;RESIDENCE;;AP;AC;;9543870;
C;157;2909025;34;20030501 12:46;43//1037721;
D;157;2909025;34;20030501 12:46;P;;;;;;
D;157;2909025;34;20030501 12:46;P;;;;;;
D;157;2909025;34;20030501 12:46;V;;;;;;
B;157;2909805;35;20030501 12:46;;;266;MIGHELL RD;YARRAHAPINNI;2441;8.061;H;20030128;20030311;375000;R;3;FARM;;RW;RF;;9522474;
C;157;2909805;35;20030501 12:46;211//1040982;
D;157;2909805;35;20030501 12:46;P;;;;;;
D;157;2909805;35;20030501 12:46;P;;;;;;
D;157;2909805;35;20030501 12:46;V;;;;;;
B;157;2938109;36;20030501 12:46;;;;WEBSTER ST;WEST KEMPSEY;2440;723.6;M;20030218;20030401;65000;A;V;VACANT LAND;;AA;AV;;9534656;
C;157;2938109;36;20030501 12:46;15//1045302;
D;157;2938109;36;20030501 12:46;P;;;;;;
D;157;2938109;36;20030501 12:46;V;;;;;;
D;157;2938109;36;20030501 12:46;V;;;;;;
B;157;2941724;37;20030501 12:46;;;2;WILFRED PARTRIDGE ST;SOUTH WEST ROCKS;2431;367.6;M;20020917;20021031;185000;A;R;RESIDENCE;;ZR;AC;;9523199;
C;157;2941724;37;20030501 12:46;72//1045656;
D;157;2941724;37;20030501 12:46;P;;;;;;
B;157;2964344;38;20030501 12:46;;;;YULGILBAR PL;SOUTH WEST ROCKS;2431;585.6;M;20030228;20030411;130000;A;R;RESIDENCE;;ZR;AC;;9541371;
C;157;2964344;38;20030501 12:46;2//1048675;
D;157;2964344;38;20030501 12:46;P;;;;;;
D;157;2964344;38;20030501 12:46;V;;;;;;
D;157;2964344;38;20030501 12:46;V;;;;;;
D;157;2964344;38;20030501 12:46;V;;;;;;
D;157;2964344;38;20030501 12:46;V;;;;;;
B;157;2964345;39;20030501 12:46;;;;YULGILBAR PL;SOUTH WEST ROCKS;2431;586.5;M;20030130;20030331;13000;A;V;VACANT LAND;;ZR;AV;;9527900;
C;157;2964345;39;20030501 12:46;3//1048675;
D;157;2964345;39;20030501 12:46;P;;;;;;
D;157;2964345;39;20030501 12:46;P;;;;;;
D;157;2964345;39;20030501 12:46;V;;;;;;
D;157;2964345;39;20030501 12:46;V;;;;;;
D;157;2964345;39;20030501 12:46;V;;;;;;
D;157;2964345;39;20030501 12:46;V;;;;;;
Z;199;39;39;119;
