A;022;20030619 08:57;PDANN;
B;022;412063;1;20030619 08:57;;;104;CAMPBELLS RD;MAIMURU;2594;13.72;H;20030123;20030221;190000;R;R;RESIDENCE;;HG;RR;0;9422728;
C;022;412063;1;20030619 08:57;2//825396;
D;022;412063;1;20030619 08:57;P;;;;;;
D;022;412063;1;20030619 08:57;P;;;;;;
D;022;412063;1;20030619 08:57;V;;;;;;
D;022;412063;1;20030619 08:57;V;;;;;;
B;022;412229;2;20030619 08:57;FORESTVALE;;;PIPE CLAY RD;KOORAWATHA;2807;189.2;H;20021223;20030131;125000;R;3;FARMLAND;;GF;RG;0;9450975;
C;022;412229;2;20030619 08:57;11//748053;
D;022;412229;2;20030619 08:57;P;;;;;;
D;022;412229;2;20030619 08:57;P;;;;;;
D;022;412229;2;20030619 08:57;V;;;;;;
B;022;412260;3;20030619 08:57;;;221;KAROOPA LANE;CROWTHER;2803;1.933;H;20030305;20030305;15000;P;R;RESIDENCE;;PF;RR;0;9412388;
C;022;412260;3;20030619 08:57;;
D;022;412260;3;20030619 08:57;P;;;;;;
D;022;412260;3;20030619 08:57;V;;;;;;
D;022;412260;3;20030619 08:57;V;;;;;;
B;022;412488;4;20030619 08:57;;;33;CASS RD;KOORAWATHA;2807;1.194;H;20030124;20030224;85000;Z;R;RESIDENCE;;ZA;AC;0;9459955;
C;022;412488;4;20030619 08:57;190//754593;
D;022;412488;4;20030619 08:57;P;;;;;;
D;022;412488;4;20030619 08:57;V;;;;;;
B;022;413383;5;20030619 08:57;;;10;REDHILL RD;YOUNG;2594;2;H;20030110;20030203;195000;R;3;FUNCTION CENTRE;;DY;RR;0;9423483;
C;022;413383;5;20030619 08:57;3//247484;
D;022;413383;5;20030619 08:57;P;;;;;;
D;022;413383;5;20030619 08:57;P;;;;;;
D;022;413383;5;20030619 08:57;P;;;;;;
D;022;413383;5;20030619 08:57;P;;;;;;
D;022;413383;5;20030619 08:57;P;;;;;;
D;022;413383;5;20030619 08:57;V;;;;;;
B;022;413723;6;20030619 08:57;;;;PH YOUNG;YOUNG;2594;5.913;H;20030217;20030324;40000;R;V;VACANT LAND;;DY;RV;0;9483166;
C;022;413723;6;20030619 08:57;4//858663;
D;022;413723;6;20030619 08:57;P;;;;;;
D;022;413723;6;20030619 08:57;P;;;;;;
D;022;413723;6;20030619 08:57;V;;;;;;
D;022;413723;6;20030619 08:57;V;;;;;;
B;022;414148;7;20030619 08:57;;;160;MILVALE RD;YOUNG;2594;5741;M;20030110;20030228;172500;I;3;INDUSTRIAL;;CY;IF;0;9449371;
C;022;414148;7;20030619 08:57;1//726132;
D;022;414148;7;20030619 08:57;P;;;;;;
D;022;414148;7;20030619 08:57;P;;;;;;
D;022;414148;7;20030619 08:57;V;;;;;;
B;022;414274;8;20030619 08:57;;;91;THORNELL RD;YOUNG;2594;2;H;20030218;20030307;59000;R;V;VACANT LAND;;LY;RV;0;9442252;
C;022;414274;8;20030619 08:57;6//775294;
D;022;414274;8;20030619 08:57;P;;;;;;
D;022;414274;8;20030619 08:57;V;;;;;;
B;022;414340;9;20030619 08:57;;;67;ALLANAN ST;YOUNG;2594;607;M;20030131;20030227;95000;A;R;RESIDENCE;;AC;AC;0;9467562;
C;022;414340;9;20030619 08:57;6//35314;
D;022;414340;9;20030619 08:57;P;;;;;;
D;022;414340;9;20030619 08:57;P;;;;;;
D;022;414340;9;20030619 08:57;V;;;;;;
D;022;414340;9;20030619 08:57;V;;;;;;
B;022;414376;10;20030619 08:57;;;32;ANDERSON AVE;YOUNG;2594;793.3;M;20030214;20030314;171000;A;R;RESIDENCE;;AA;AC;0;9468636;
C;022;414376;10;20030619 08:57;49//778084;
D;022;414376;10;20030619 08:57;P;;;;;;
D;022;414376;10;20030619 08:57;P;;;;;;
D;022;414376;10;20030619 08:57;V;;;;;;
D;022;414376;10;20030619 08:57;V;;;;;;
B;022;415744;11;20030619 08:57;;;11;HARDY AVE;YOUNG;2594;927.9;M;20030218;20030318;240000;A;R;RESIDENCE;;AC;AC;0;9470237;
C;022;415744;11;20030619 08:57;17//258032;
D;022;415744;11;20030619 08:57;P;;;;;;
D;022;415744;11;20030619 08:57;P;;;;;;
D;022;415744;11;20030619 08:57;V;;;;;;
B;022;415907;12;20030619 08:57;;;14;KARABAH AVE;YOUNG;2594;1012;M;20030207;20030314;115000;A;R;RESIDENCE;;AB;AC;0;9467417;
C;022;415907;12;20030619 08:57;45//24258;
D;022;415907;12;20030619 08:57;P;;;;;;
D;022;415907;12;20030619 08:57;P;;;;;;
D;022;415907;12;20030619 08:57;V;;;;;;
D;022;415907;12;20030619 08:57;V;;;;;;
B;022;416565;13;20030619 08:57;;;35;NASMYTH ST;YOUNG;2594;701.9;M;20030205;20030307;80000;A;V;VACANT LAND;;AB;AC;0;9476662;
C;022;416565;13;20030619 08:57;2//510402;
D;022;416565;13;20030619 08:57;P;;;;;;
D;022;416565;13;20030619 08:57;V;;;;;;
B;022;416647;14;20030619 08:57;;;5;NEA ST;YOUNG;2594;1176;M;20030116;20030213;128000;A;R;RESIDENCE;;AA;AC;0;9482435;
C;022;416647;14;20030619 08:57;2//525318;
D;022;416647;14;20030619 08:57;P;;;;;;
D;022;416647;14;20030619 08:57;V;;;;;;
B;022;416663;15;20030619 08:57;;;6;NORMOYLE CRES;YOUNG;2594;1014;M;20030204;20030304;200000;A;R;RESIDENCE;;AF;AC;0;9450579;
C;022;416663;15;20030619 08:57;6//246972;
D;022;416663;15;20030619 08:57;P;;;;;;
D;022;416663;15;20030619 08:57;V;;;;;;
B;022;416724;16;20030619 08:57;;;24;ORCHARD ST;YOUNG;2594;699.7;M;20030213;20030318;10500;A;V;VACANT LAND;;AD;AV;0;9475940;
C;022;416724;16;20030619 08:57;7//817978;
D;022;416724;16;20030619 08:57;P;;;;;;
D;022;416724;16;20030619 08:57;P;;;;;;
D;022;416724;16;20030619 08:57;P;;;;;;
D;022;416724;16;20030619 08:57;P;;;;;;
D;022;416724;16;20030619 08:57;V;;;;;;
B;022;416768;17;20030619 08:57;;;5;PETTICOAT LANE;YOUNG;2594;828.7;M;20030115;20030221;165000;A;R;RESIDENCE;;AF;AC;0;9455362;
C;022;416768;17;20030619 08:57;3//802956;
D;022;416768;17;20030619 08:57;P;;;;;;
