A;RTSALEDATA;300;20250203 01:05;VALNET;
B;300;4596079;1;20250203 01:05;;;;SINGAPORE RD;GRAVESEND;2401;10.837;H;20241203;20250116;310000;;3;FARM;;;;0;AU754236;
C;300;4596079;1;20250203 01:05;217/39461 187/751108;
D;300;4596079;1;20250203 01:05;P;;;;;;
D;300;4596079;1;20250203 01:05;P;;;;;;
D;300;4596079;1;20250203 01:05;V;;;;;;
D;300;4596079;1;20250203 01:05;V;;;;;;
B;300;4596081;2;20250203 01:05;;;58 A;KEERA ST;BINGARA;2404;670.2;M;20241219;20250116;73500;;R;RESIDENCE;;;;0;AU751933;
C;300;4596081;2;20250203 01:05;B/361403;
D;300;4596081;2;20250203 01:05;P;;;;;;
D;300;4596081;2;20250203 01:05;V;;;;;;
B;300;2689439;3;20250203 01:05;;;123;HIGH ST;WARIALDA;2402;2030;M;20241218;20250129;370000;RU5;R;RESIDENCE;;AMC;;0;AU786652;
C;300;2689439;3;20250203 01:05;2, 3/255949;
D;300;2689439;3;20250203 01:05;P;;;;;;
D;300;2689439;3;20250203 01:05;P;;;;;;
D;300;2689439;3;20250203 01:05;V;;;;;;
B;300;2781646;4;20250203 01:05;KILLARA;;2662;CARODA RD;ELCOMBE;2404;2022;H;20241212;20250123;4730000;RU1;R;RESIDENCE;;RFS;;0;AU774318;
C;300;2781646;4;20250203 01:05;1/652399 8, 29, 49/754828 1, 6, 7, 16, 21, 24, 25, 46, 56/754838 4, 8,;
C;300;2781646;4;20250203 01:05; 46, 49/754859 Enclosure Permit 653962;
D;300;2781646;4;20250203 01:05;P;;;;;;
D;300;2781646;4;20250203 01:05;V;;;;;;
D;300;2781646;4;20250203 01:05;V;;;;;;
Z;23;4;5;12;
