A;140;20020301 13:22;CDIXON;
B;140;1458693;1;20020301 13:22;;13;16;ARCADIA ST;PENSHURST;2222;;;20011218;20020125;276000;;3;HOME UNIT;13;;;;8310294;
C;140;1458693;1;20020301 13:22;13//SP 58038;
D;140;1458693;1;20020301 13:22;P;;;;;;
D;140;1458693;1;20020301 13:22;P;;;;;;
D;140;1458693;1;20020301 13:22;V;;;;;;
B;140;1459725;2;20020301 13:22;;;1 A;BARNARDS AVE;HURSTVILLE;2220;296.7;M;20011123;20020109;486000;A;R;RESIDENCE;;XC;;;8286227;
C;140;1459725;2;20020301 13:22;932//853542;
D;140;1459725;2;20020301 13:22;P;;;;;;
D;140;1459725;2;20020301 13:22;V;;;;;;
D;140;1459725;2;20020301 13:22;V;;;;;;
B;140;1459928;3;20020301 13:22;;4;62;BASSETT ST;HURSTVILLE;2220;;;20011025;20011212;290000;;R;RESIDENCE;4;;;;8345029;
C;140;1459928;3;20020301 13:22;4//8594;
D;140;1459928;3;20020301 13:22;P;;;;;;
D;140;1459928;3;20020301 13:22;V;;;;;;
D;140;1459928;3;20020301 13:22;V;;;;;;
B;140;1459996;4;20020301 13:22;;15;1 A;BASSETT ST;HURSTVILLE;2220;;;20010917;20011130;287500;;R;RESIDENCE;15;;;;8344238;
C;140;1459996;4;20020301 13:22;15//44652;
D;140;1459996;4;20020301 13:22;P;;;;;;
D;140;1459996;4;20020301 13:22;V;;;;;;
B;140;1460187;5;20020301 13:22;;;114;BAUMANS RD;PEAKHURST;2210;;;20010328;20010509;312900;A;R;RESIDENCE;;XF;;;8331157;
C;140;1460187;5;20020301 13:22;26//12823;
D;140;1460187;5;20020301 13:22;P;;;;;;
D;140;1460187;5;20020301 13:22;P;;;;;;
D;140;1460187;5;20020301 13:22;V;;;;;;
D;140;1460187;5;20020301 13:22;V;;;;;;
B;140;1460244;6;20020301 13:22;;;5;BAY RD;OATLEY;2223;;;20011101;20011213;509000;A;R;RESIDENCE;;XH;;;8385374;
C;140;1460244;6;20020301 13:22;C//375705;
D;140;1460244;6;20020301 13:22;P;;;;;;
D;140;1460244;6;20020301 13:22;V;;;;;;
B;140;1460266;7;20020301 13:22;;;51;BAY RD;OATLEY;2223;417.3;M;20011008;20011119;480000;A;R;RESIDENCE;;XH;;;8316057;
C;140;1460266;7;20020301 13:22;C//26342;
D;140;1460266;7;20020301 13:22;P;;;;;;
D;140;1460266;7;20020301 13:22;P;;;;;;
D;140;1460266;7;20020301 13:22;V;;;;;;
D;140;1460266;7;20020301 13:22;V;;;;;;
B;140;1461258;8;20020301 13:22;;3;8;BOND ST;HURSTVILLE;2220;;;20020111;20020208;300000;;R;RESIDENCE;3;;;;8351631;
C;140;1461258;8;20020301 13:22;3//SP 54802;
D;140;1461258;8;20020301 13:22;P;;;;;;
D;140;1461258;8;20020301 13:22;V;;;;;;
B;140;1461840;9;20020301 13:22;;;87;BOUNDARY RD;PEAKHURST;2210;2561;M;20010905;20010907;462500;I;V;VACANT LAND;;FB;;;8321750;
C;140;1461840;9;20020301 13:22;B//369346;
D;140;1461840;9;20020301 13:22;P;;;;;;
D;140;1461840;9;20020301 13:22;P;;;;;;
D;140;1461840;9;20020301 13:22;P;;;;;;
D;140;1461840;9;20020301 13:22;P;;;;;;
D;140;1461840;9;20020301 13:22;P;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
D;140;1461840;9;20020301 13:22;V;;;;;;
B;140;1462000;10;20020301 13:22;;5;17;THE KING GEORGE GARDENTS 2-8;HURSTVILLE;2220;;;20011217;20020125;350000;;R;RESIDENCE;5;;;;8335671;
C;140;1462000;10;20020301 13:22;5//SP 54531;
D;140;1462000;10;20020301 13:22;P;;;;;;
D;140;1462000;10;20020301 13:22;V;;;;;;
B;140;1462000;11;20020301 13:22;;22;17;THE KING GEORGE GARDENTS 2-8;HURSTVILLE;2220;;;20011221;20020215;425000;;R;RESIDENCE;22;;;;8371121;
C;140;1462000;11;20020301 13:22;22//SP 54531;
D;140;1462000;11;20020301 13:22;P;;;;;;
D;140;1462000;11;20020301 13:22;P;;;;;;
D;140;1462000;11;20020301 13:22;V;;;;;;
D;140;1462000;11;20020301 13:22;V;;;;;;
B;140;1462000;12;20020301 13:22;;54;17;THE KING GEORGE GARDENTS 2-8;HURSTVILLE;2220;;;20011207;20020122;350000;;R;RESIDENCE;54;;;;8363293;
C;140;1462000;12;20020301 13:22;54//SP 54531;
D;140;1462000;12;20020301 13:22;P;;;;;;
D;140;1462000;12;20020301 13:22;P;;;;;;
D;140;1462000;12;20020301 13:22;V;;;;;;
B;140;1462117;13;20020301 13:22;;;5;BRIGHTON RD;PEAKHURST;2210;;;20011207;20020118;341000;A;R;RESIDENCE;;XF;;;8319110;
C;140;1462117;13;20020301 13:22;21//16838;
D;140;1462117;13;20020301 13:22;P;;;;;;
D;140;1462117;13;20020301 13:22;P;;;;;;
D;140;1462117;13;20020301 13:22;V;;;;;;
B;140;1462739;14;20020301 13:22;;6;6;CAIRNS ST;RIVERWOOD;2210;;;20011219;20020130;305000;;R;RESIDENCE;6;;;;8332059;
C;140;1462739;14;20020301 13:22;6//SP 63272;
D;140;1462739;14;20020301 13:22;P;;;;;;
D;140;1462739;14;20020301 13:22;V;;;;;;
D;140;1462739;14;20020301 13:22;V;;;;;;
B;140;1462754;15;20020301 13:22;;18;10;CAIRNS ST;RIVERWOOD;2210;;;20011122;20020111;271000;;R;RESIDENCE;18;;;;8330304;
C;140;1462754;15;20020301 13:22;18//57054;
D;140;1462754;15;20020301 13:22;P;;;;;;
D;140;1462754;15;20020301 13:22;P;;;;;;
D;140;1462754;15;20020301 13:22;V;;;;;;
B;140;1462863;16;20020301 13:22;;;11;CALEDONIA CRES;PEAKHURST;2210;556.4;M;20011124;20020115;380000;A;R;RESIDENCE;;LK;;;8329618;
C;140;1462863;16;20020301 13:22;5//202901;
D;140;1462863;16;20020301 13:22;P;;;;;;
D;140;1462863;16;20020301 13:22;P;;;;;;
D;140;1462863;16;20020301 13:22;V;;;;;;
B;140;1463089;17;20020301 13:22;;2;7;CAMBRIDGE ST;PENSHURST;2222;;;20011221;20020201;252000;;R;RESIDENCE;2;;;;8337293;
C;140;1463089;17;20020301 13:22;2//SP 49296;
D;140;1463089;17;20020301 13:22;P;;;;;;
D;140;1463089;17;20020301 13:22;P;;;;;;
D;140;1463089;17;20020301 13:22;V;;;;;;
D;140;1463089;17;20020301 13:22;V;;;;;;
B;140;1463249;18;20020301 13:22;;2;23;CAMBRIDGE ST;PENSHURST;2222;;;20011124;20020121;255000;;R;RESIDENCE;2;;;;8351307;
C;140;1463249;18;20020301 13:22;2//4264;
D;140;1463249;18;20020301 13:22;P;;;;;;
D;140;1463249;18;20020301 13:22;V;;;;;;
B;140;1463249;19;20020301 13:22;;24;23;CAMBRIDGE ST;PENSHURST;2222;;;20011124;20020121;255000;;R;RESIDENCE;24;;;;8351307;
C;140;1463249;19;20020301 13:22;24//4264;
D;140;1463249;19;20020301 13:22;P;;;;;;
D;140;1463249;19;20020301 13:22;V;;;;;;
B;140;1463415;20;20020301 13:22;;3;97;CAMBRIDGE ST;PENSHURST;2222;;;20011030;20020124;390000;;3;VILLA;3;;;;8348035;
C;140;1463415;20;20020301 13:22;3//36958;
D;140;1463415;20;20020301 13:22;P;;;;;;
D;140;1463415;20;20020301 13:22;V;;;;;;
D;140;1463415;20;20020301 13:22;V;;;;;;
B;140;1463537;21;20020301 13:22;;;205;CARRINGTON AVE;HURSTVILLE;2220;;;20010926;20020123;460000;A;R;RESIDENCE;;XD;;;8339678;
C;140;1463537;21;20020301 13:22;19//11787;
D;140;1463537;21;20020301 13:22;P;;;;;;
D;140;1463537;21;20020301 13:22;P;;;;;;
D;140;1463537;21;20020301 13:22;V;;;;;;
B;140;1463624;22;20020301 13:22;;7;39;CARRINGTON AVE;HURSTVILLE;2220;;;20020108;20020207;298000;;R;RESIDENCE;7;;;;8342912;
C;140;1463624;22;20020301 13:22;7//19724;
D;140;1463624;22;20020301 13:22;P;;;;;;
D;140;1463624;22;20020301 13:22;V;;;;;;
D;140;1463624;22;20020301 13:22;V;;;;;;
