A;231;20020201 11:30;CDIXON;
B;231;2607129;1;20020201 11:30;;;1882;MR398 WEST;BARMEDMAN;2668;21.35;H;20001027;20010201;147500;R;3;;;RM;;;7443877;
C;231;2607129;1;20020201 11:30;PT 126//750607;
D;231;2607129;1;20020201 11:30;P;;;;;;
D;231;2607129;1;20020201 11:30;P;;;;;;
B;231;2607155;2;20020201 11:30;;;;DE BOOS ST;BARMEDMAN;2668;2023;M;20011107;20011210;21000;Z;R;RESIDENCE;;VB;;;8274106;
C;231;2607155;2;20020201 11:30;18, 19/6/758055;
D;231;2607155;2;20020201 11:30;P;;;;;;
D;231;2607155;2;20020201 11:30;P;;;;;;
D;231;2607155;2;20020201 11:30;V;;;;;;
B;231;2607288;3;20020201 11:30;;;78;QUEEN ST;BARMEDMAN;2668;1012;M;20011213;20020118;62000;Z;3;TRUCK STOP;;VB;;;8296385;
C;231;2607288;3;20020201 11:30;9/3/758055;
D;231;2607288;3;20020201 11:30;P;;;;;;
D;231;2607288;3;20020201 11:30;V;;;;;;
B;231;2607290;4;20020201 11:30;;;;QUEEN ST;BARMEDMAN;2668;3591;M;20011213;20020118;62000;Z;3;TRUCK STOP;;VB;;;8296385;
C;231;2607290;4;20020201 11:30;6//655419 5, 7, 8/3/758055 1//914054;
D;231;2607290;4;20020201 11:30;P;;;;;;
D;231;2607290;4;20020201 11:30;V;;;;;;
B;231;2607291;5;20020201 11:30;;;94;QUEEN ST;BARMEDMAN;2668;1062;M;20011213;20020118;62000;Z;3;TRUCK STOP;;VB;;;8296385;
C;231;2607291;5;20020201 11:30;4/3/758055;
D;231;2607291;5;20020201 11:30;P;;;;;;
D;231;2607291;5;20020201 11:30;V;;;;;;
B;231;2607306;6;20020201 11:30;;;;ROBERTSON ST;BARMEDMAN;2668;2023;M;20011213;20020118;62000;Z;3;TRUCK STOP;;VB;;;8296385;
C;231;2607306;6;20020201 11:30;20, 21/3/758055;
D;231;2607306;6;20020201 11:30;P;;;;;;
D;231;2607306;6;20020201 11:30;V;;;;;;
B;231;2607307;7;20020201 11:30;;;;ROBERTSON ST;BARMEDMAN;2668;1012;M;20011213;20020118;62000;Z;3;TRUCK STOP;;VB;;;8296385;
C;231;2607307;7;20020201 11:30;19/3/758055;
D;231;2607307;7;20020201 11:30;P;;;;;;
D;231;2607307;7;20020201 11:30;V;;;;;;
B;231;2607308;8;20020201 11:30;;;;ROBERTSON ST;BARMEDMAN;2668;2024;M;20011213;20020118;62000;Z;3;TRUCK STOP;;VB;;;8296385;
C;231;2607308;8;20020201 11:30;17, 18/3/758055;
D;231;2607308;8;20020201 11:30;P;;;;;;
D;231;2607308;8;20020201 11:30;V;;;;;;
