A;RTSALEDATA;224;20250106 01:07;VALNET;
B;224;2544620;1;20250106 01:07;;;11;DRYAD PL;LEONAY;2750;853.6;M;20241212;20241230;1400000;R2;R;RESIDENCE;;RGN;;0;AU724402;
C;224;2544620;1;20250106 01:07;16/236061;
D;224;2544620;1;20250106 01:07;P;;;;;;
D;224;2544620;1;20250106 01:07;V;;;;;;
B;224;2565427;2;20250106 01:07;;;17;MILLER ST;SOUTH PENRITH;2750;556.4;M;20241128;20241227;900000;R2;R;RESIDENCE;;RGG;;0;AU723075;
C;224;2565427;2;20250106 01:07;43/225134;
D;224;2565427;2;20250106 01:07;P;;;;;;
D;224;2565427;2;20250106 01:07;P;;;;;;
D;224;2565427;2;20250106 01:07;V;;;;;;
D;224;2565427;2;20250106 01:07;V;;;;;;
B;224;4527728;3;20250106 01:07;;;2;DEPOT CCT;WERRINGTON;2747;230;M;20240909;20241227;535000;R4;R;RESIDENCE;;DHD;;0;AU722837;
C;224;4527728;3;20250106 01:07;30/1299774;
D;224;4527728;3;20250106 01:07;P;;;;;;
D;224;4527728;3;20250106 01:07;P;;;;;;
D;224;4527728;3;20250106 01:07;V;;;;;;
B;224;4527763;4;20250106 01:07;;;37;DEPOT CCT;WERRINGTON;2747;225;M;20240810;20241227;1037000;R4;R;RESIDENCE;;DHD;;0;AU722360;
C;224;4527763;4;20250106 01:07;65/1299774;
D;224;4527763;4;20250106 01:07;P;;;;;;
D;224;4527763;4;20250106 01:07;P;;;;;;
D;224;4527763;4;20250106 01:07;V;;;;;;
B;224;4589227;5;20250106 01:07;;2;40;MAMRE RD;ST MARYS;2760;145;M;20240609;20241227;760000;;R;RESIDENCE;2;;;0;AU722964;
C;224;4589227;5;20250106 01:07;2/SP108932;
D;224;4589227;5;20250106 01:07;P;;;;;;
D;224;4589227;5;20250106 01:07;V;;;;;;
B;224;4589227;6;20250106 01:07;;5;40;MAMRE RD;ST MARYS;2760;152;M;20240510;20241227;770000;;R;RESIDENCE;5;;;0;AU722881;
C;224;4589227;6;20250106 01:07;5/SP108932;
D;224;4589227;6;20250106 01:07;P;;;;;;
D;224;4589227;6;20250106 01:07;P;;;;;;
D;224;4589227;6;20250106 01:07;V;;;;;;
Z;31;6;6;17;
