A;RTSALEDATA;274;20250317 01:18;VALNET;
B;274;552461;1;20250317 01:18;;;24;CARABOST ST;ROSEWOOD;2652;1214;M;20250228;20250307;270000;RU5;R;RESIDENCE;;VRW;;0;AU877023;
C;274;552461;1;20250317 01:18;11/14/758887;
D;274;552461;1;20250317 01:18;P;;;;;;
D;274;552461;1;20250317 01:18;V;;;;;;
B;274;558784;2;20250317 01:18;;;80;LAMBIE ST;TUMUT;2720;923.2;M;20250219;20250312;539000;R3;R;RESIDENCE;;RTH;;0;AU885736;
C;274;558784;2;20250317 01:18;2/100769;
D;274;558784;2;20250317 01:18;P;;;;;;
D;274;558784;2;20250317 01:18;V;;;;;;
D;274;558784;2;20250317 01:18;V;;;;;;
B;274;557053;3;20250317 01:18;;;1 A;CLAYTON ST;TALBINGO;2720;746.1;M;20250205;20250311;475000;RU5;R;RESIDENCE;;VTB;;0;AU882878;
C;274;557053;3;20250317 01:18;26/238760;
D;274;557053;3;20250317 01:18;P;;;;;;
D;274;557053;3;20250317 01:18;V;;;;;;
B;274;559726;4;20250317 01:18;;;4;TUMUT PLAINS RD;TUMUT;2720;695.6;M;20250221;20250312;455000;R2;R;RESIDENCE;;RTF;;0;AU885095;
C;274;559726;4;20250317 01:18;3/222468;
D;274;559726;4;20250317 01:18;P;;;;;;
D;274;559726;4;20250317 01:18;P;;;;;;
D;274;559726;4;20250317 01:18;V;;;;;;
B;274;559903;5;20250317 01:18;;;54;WYNYARD ST;TUMUT;2720;777.8;M;20250227;20250304;245000;E1;3;COMMERCIAL;;BTP;;25;AU868424;
C;274;559903;5;20250317 01:18;1/668781;
D;274;559903;5;20250317 01:18;P;;;;;;
D;274;559903;5;20250317 01:18;P;;;;;;
D;274;559903;5;20250317 01:18;P;;;;;;
D;274;559903;5;20250317 01:18;V;;;;;;
D;274;559903;5;20250317 01:18;V;;;;;;
D;274;559903;5;20250317 01:18;V;;;;;;
B;274;559904;6;20250317 01:18;;;48;WYNYARD ST;TUMUT;2720;1134;M;20250227;20250304;245000;E1;3;COMMERCIAL;;BTP;;25;AU868424;
C;274;559904;6;20250317 01:18;31/749413;
D;274;559904;6;20250317 01:18;P;;;;;;
D;274;559904;6;20250317 01:18;P;;;;;;
D;274;559904;6;20250317 01:18;P;;;;;;
D;274;559904;6;20250317 01:18;V;;;;;;
D;274;559904;6;20250317 01:18;V;;;;;;
D;274;559904;6;20250317 01:18;V;;;;;;
B;274;3330189;7;20250317 01:18;;2;1;LOCKERIDGE DR;TUMUT;2720;894.2;M;20250217;20250306;615000;R2;R;RESIDENCE;;RTP;;0;AU872981;
C;274;3330189;7;20250317 01:18;2/1115140;
D;274;3330189;7;20250317 01:18;P;;;;;;
D;274;3330189;7;20250317 01:18;P;;;;;;
D;274;3330189;7;20250317 01:18;V;;;;;;
D;274;3330189;7;20250317 01:18;V;;;;;;
Z;42;7;7;26;
