A;116;20020603 10:15;PTHIRLWELL;
B;116;1237333;1;20020603 10:15;;;;;PARKES;2870;83.368;H;20011024;20020201;430000;R;3;FARM LAND;;RA;;;8552001;
C;116;1237333;1;20020603 10:15;8//113781 32//750132;
D;116;1237333;1;20020603 10:15;P;;;;;;
D;116;1237333;1;20020603 10:15;P;;;;;;
D;116;1237333;1;20020603 10:15;V;;;;;;
D;116;1237333;1;20020603 10:15;V;;;;;;
B;116;1237409;2;20020603 10:15;;;;;PARKES;2870;257.8;H;20020311;20020419;275000;R;3;FARMLAND;;RJ;;;8557630;
C;116;1237409;2;20020603 10:15;23//753971;
D;116;1237409;2;20020603 10:15;P;;;;;;
D;116;1237409;2;20020603 10:15;P;;;;;;
D;116;1237409;2;20020603 10:15;V;;;;;;
B;116;1237411;3;20020603 10:15;;;;;PARKES;2870;257;H;20020311;20020419;275000;R;3;FARMLAND;;RJ;;;8557630;
C;116;1237411;3;20020603 10:15;25//753971;
D;116;1237411;3;20020603 10:15;P;;;;;;
D;116;1237411;3;20020603 10:15;P;;;;;;
D;116;1237411;3;20020603 10:15;V;;;;;;
B;116;1237518;4;20020603 10:15;LOT 8;;;FLAGSTONE ST;COOKAMIDGERA;2870;8094;M;20011107;20011205;86000;Z;R;RESIDENCE;;ZC;AC;;8260985;
C;116;1237518;4;20020603 10:15;3, 4, 7, 8/2/758273;
D;116;1237518;4;20020603 10:15;P;;;;;;
D;116;1237518;4;20020603 10:15;V;;;;;;
B;116;1238122;5;20020603 10:15;;;;LACHLAN ST;BOGAN GATE;2876;2023;M;20020419;20020516;70000;Z;R;RESIDENCE;;ZB;;;8626100;
C;116;1238122;5;20020603 10:15;3, 4/6/758125;
D;116;1238122;5;20020603 10:15;P;;;;;;
D;116;1238122;5;20020603 10:15;V;;;;;;
B;116;1238158;6;20020603 10:15;;;22;STATION ST;BOGAN GATE;2876;1012;M;20020215;20020418;42500;Z;R;RESIDENCE;;ZB;;;8549188;
C;116;1238158;6;20020603 10:15;4/7/758125;
D;116;1238158;6;20020603 10:15;P;;;;;;
D;116;1238158;6;20020603 10:15;V;;;;;;
B;116;1238371;7;20020603 10:15;;;;;PARKES;2870;81.84;H;20020412;20020426;235000;R;3;FARM;;RC;;;8567347;
C;116;1238371;7;20020603 10:15;3//566429;
D;116;1238371;7;20020603 10:15;P;;;;;;
D;116;1238371;7;20020603 10:15;P;;;;;;
D;116;1238371;7;20020603 10:15;V;;;;;;
B;116;1238425;8;20020603 10:15;;;2;WARREGAL RD;TICHBORNE;2870;2.907;H;20020122;20020221;25000;R;V;VACANT LAND;;RF;RV;;8403317;
C;116;1238425;8;20020603 10:15;2//865124;
D;116;1238425;8;20020603 10:15;P;;;;;;
D;116;1238425;8;20020603 10:15;P;;;;;;
D;116;1238425;8;20020603 10:15;V;;;;;;
B;116;1238881;9;20020603 10:15;;;89;DERRIBONG ST;PEAK HILL;2869;1012;M;20020206;20020228;54000;Z;R;RESIDENCE;;ZP;AC;;8433349;
C;116;1238881;9;20020603 10:15;16/3/758832;
D;116;1238881;9;20020603 10:15;P;;;;;;
D;116;1238881;9;20020603 10:15;P;;;;;;
D;116;1238881;9;20020603 10:15;V;;;;;;
B;116;1239215;10;20020603 10:15;;;;;PARKES;2870;295.4;H;20020220;20020222;140000;R;R;RESIDENCE;;RM;RM;;8430414;
C;116;1239215;10;20020603 10:15;108//752105;
D;116;1239215;10;20020603 10:15;P;;;;;;
D;116;1239215;10;20020603 10:15;P;;;;;;
D;116;1239215;10;20020603 10:15;V;;;;;;
B;116;1239334;11;20020603 10:15;BROLGAN ROAD;;;;GUNNINGBLAND;2876;221.09;H;20011016;20020121;283762;R;3;FARM;;RF;RM;;8348991;
C;116;1239334;11;20020603 10:15;38//6868 1//585042;
D;116;1239334;11;20020603 10:15;P;;;;;;
D;116;1239334;11;20020603 10:15;P;;;;;;
D;116;1239334;11;20020603 10:15;V;;;;;;
B;116;1239524;12;20020603 10:15;ELGIN;;;;TULLAMORE;2874;141.6;H;20011122;20011224;60500;R;3;FARM;;RK;RM;;8261239;
C;116;1239524;12;20020603 10:15;2//526677;
D;116;1239524;12;20020603 10:15;P;;;;;;
D;116;1239524;12;20020603 10:15;P;;;;;;
D;116;1239524;12;20020603 10:15;V;;;;;;
B;116;1239870;13;20020603 10:15;;;61;FORBES ST;TRUNDLE;2875;286.5;M;20020501;20020506;38000;Z;3;SHOP;;ZF;;;8597639;
C;116;1239870;13;20020603 10:15;1//255160;
D;116;1239870;13;20020603 10:15;P;;;;;;
D;116;1239870;13;20020603 10:15;V;;;;;;
B;116;1239897;14;20020603 10:15;;;;GOBONDERY ST;TRUNDLE;2875;2023;M;20020311;20020326;200;Z;V;VACANT LAND;;ZF;;;8550742;
C;116;1239897;14;20020603 10:15;10/9/758996;
D;116;1239897;14;20020603 10:15;P;;;;;;
D;116;1239897;14;20020603 10:15;V;;;;;;
D;116;1239897;14;20020603 10:15;V;;;;;;
B;116;1240261;15;20020603 10:15;;;33;ALLUVIAL ST;PARKES;2870;828.34;M;20020208;20020311;72500;Z;R;RESIDENCE;;AR;AC;;8442860;
C;116;1240261;15;20020603 10:15;588//750179;
D;116;1240261;15;20020603 10:15;P;;;;;;
