A;084;20020603 10:01;PTHIRLWELL;
B;084;683218;1;20020603 10:01;;;29 B;ADA AVE;WAHROONGA;2076;1304;M;20020319;20020415;1825000;A;V;VACANT LAND;;EA;;;8540375;
C;084;683218;1;20020603 10:01;5//285554;
D;084;683218;1;20020603 10:01;P;;;;;;
D;084;683218;1;20020603 10:01;P;;;;;;
D;084;683218;1;20020603 10:01;V;;;;;;
B;084;683271;2;20020603 10:01;;;90 A;ADA AVE S;WAHROONGA;2076;1195;M;20020320;20020507;595000;A;R;RESIDENCE;;EC;;;8587550;
C;084;683271;2;20020603 10:01;D//407549;
D;084;683271;2;20020603 10:01;P;;;;;;
D;084;683271;2;20020603 10:01;P;;;;;;
D;084;683271;2;20020603 10:01;V;;;;;;
B;084;683527;3;20020603 10:01;;;24;ALBERT DR;KILLARA;2071;885.2;M;20020118;20020418;568000;A;R;RESIDENCE;;GA;;;8575469;
C;084;683527;3;20020603 10:01;83//31533;
D;084;683527;3;20020603 10:01;P;;;;;;
D;084;683527;3;20020603 10:01;V;;;;;;
B;084;683630;4;20020603 10:01;;;18 C;ALICE ST;TURRAMURRA;2074;1537;M;20011010;20020506;1250000;A;R;RESIDENCE;;GV;;;8575415;
C;084;683630;4;20020603 10:01;33//771744;
D;084;683630;4;20020603 10:01;P;;;;;;
D;084;683630;4;20020603 10:01;V;;;;;;
B;084;683923;5;20020603 10:01;;;25;AMARNA PDE;ROSEVILLE;2069;702.7;M;20020226;20020412;1500000;A;V;VACANT LAND;;GF;;;8542432;
C;084;683923;5;20020603 10:01;77//11994;
D;084;683923;5;20020603 10:01;P;;;;;;
D;084;683923;5;20020603 10:01;P;;;;;;
D;084;683923;5;20020603 10:01;V;;;;;;
D;084;683923;5;20020603 10:01;V;;;;;;
B;084;683937;6;20020603 10:01;;;23;AMAROO AVE;WAHROONGA;2076;1246;M;20020122;20020415;910000;A;R;RESIDENCE;;EA;;;8542988;
C;084;683937;6;20020603 10:01;1//502835;
D;084;683937;6;20020603 10:01;P;;;;;;
D;084;683937;6;20020603 10:01;P;;;;;;
D;084;683937;6;20020603 10:01;V;;;;;;
B;084;683941;7;20020603 10:01;;;16;AMAROO AVE;WAHROONGA;2076;1353;M;20011219;20020411;850000;A;R;RESIDENCE;;EA;;;8580105;
C;084;683941;7;20020603 10:01;1//26448;
D;084;683941;7;20020603 10:01;P;;;;;;
D;084;683941;7;20020603 10:01;V;;;;;;
D;084;683941;7;20020603 10:01;V;;;;;;
B;084;684022;8;20020603 10:01;;;11;ANEMBO CRES;KILLARA;2071;1233;M;20020220;20020419;778000;A;R;RESIDENCE;;GA;;;8582437;
C;084;684022;8;20020603 10:01;16//26146;
D;084;684022;8;20020603 10:01;P;;;;;;
D;084;684022;8;20020603 10:01;P;;;;;;
D;084;684022;8;20020603 10:01;V;;;;;;
B;084;684085;9;20020603 10:01;;;14;APPS AVE;TURRAMURRA;2074;929.5;M;20020201;20020322;450000;A;R;RESIDENCE;;GV;;;8542720;
C;084;684085;9;20020603 10:01;6//27598;
D;084;684085;9;20020603 10:01;P;;;;;;
D;084;684085;9;20020603 10:01;V;;;;;;
D;084;684085;9;20020603 10:01;V;;;;;;
B;084;684253;10;20020603 10:01;;;49;ARNOLD ST;KILLARA;2071;1998;M;20020320;20020503;1970000;A;R;RESIDENCE;;GM;;;8601905;
C;084;684253;10;20020603 10:01;B//324201;
D;084;684253;10;20020603 10:01;P;;;;;;
D;084;684253;10;20020603 10:01;V;;;;;;
D;084;684253;10;20020603 10:01;V;;;;;;
B;084;684730;11;20020603 10:01;;;1;AYRES RD;ST IVES;2075;1321;M;20020322;20020515;730000;A;R;RESIDENCE;;GS;;;8619970;
C;084;684730;11;20020603 10:01;3//515287;
D;084;684730;11;20020603 10:01;P;;;;;;
D;084;684730;11;20020603 10:01;P;;;;;;
D;084;684730;11;20020603 10:01;V;;;;;;
B;084;684998;12;20020603 10:01;;;20;BANCROFT AVE;ROSEVILLE;2069;1394;M;20011204;20020405;2600000;A;R;RESIDENCE;;GE;;;8570273;
C;084;684998;12;20020603 10:01;26/A/5035 2//200517;
D;084;684998;12;20020603 10:01;P;;;;;;
D;084;684998;12;20020603 10:01;P;;;;;;
D;084;684998;12;20020603 10:01;V;;;;;;
B;084;685099;13;20020603 10:01;;;15;BANKS AVE;TURRAMURRA;2074;929.5;M;20020326;20020507;565500;A;R;RESIDENCE;;GV;;;8618119;
C;084;685099;13;20020603 10:01;17//30712;
D;084;685099;13;20020603 10:01;P;;;;;;
D;084;685099;13;20020603 10:01;V;;;;;;
B;084;685166;14;20020603 10:01;;;54;BANNOCKBURN RD;PYMBLE;2073;786.8;M;20020219;20020503;855000;A;R;RESIDENCE;;GT;;;8564469;
C;084;685166;14;20020603 10:01;10//7900;
D;084;685166;14;20020603 10:01;P;;;;;;
D;084;685166;14;20020603 10:01;V;;;;;;
B;084;685186;15;20020603 10:01;;;18;BANNOCKBURN RD;PYMBLE;2073;935.8;M;20020324;20020506;1375000;A;R;RESIDENCE;;GT;;;8569878;
C;084;685186;15;20020603 10:01;9//20409;
D;084;685186;15;20020603 10:01;P;;;;;;
D;084;685186;15;20020603 10:01;P;;;;;;
D;084;685186;15;20020603 10:01;V;;;;;;
D;084;685186;15;20020603 10:01;V;;;;;;
B;084;685202;16;20020603 10:01;;;19;BANNOCKBURN RD;PYMBLE;2073;765.1;M;20020213;20020410;865000;A;R;RESIDENCE;;GT;;;8555372;
C;084;685202;16;20020603 10:01;14//526667;
D;084;685202;16;20020603 10:01;P;;;;;;
D;084;685202;16;20020603 10:01;P;;;;;;
D;084;685202;16;20020603 10:01;V;;;;;;
D;084;685202;16;20020603 10:01;V;;;;;;
B;084;685254;17;20020603 10:01;;;127;BANNOCKBURN RD;TURRAMURRA;2074;853.2;M;20020205;20020412;605000;A;R;RESIDENCE;;GT;;;8585157;
C;084;685254;17;20020603 10:01;20//16889;
D;084;685254;17;20020603 10:01;P;;;;;;
D;084;685254;17;20020603 10:01;V;;;;;;
D;084;685254;17;20020603 10:01;V;;;;;;
B;084;685282;18;20020603 10:01;;;21;BANOOL AVE;ST IVES;2075;1043;M;20020419;20020517;685000;A;R;RESIDENCE;;GY;;;8622239;
C;084;685282;18;20020603 10:01;Y//378703;
D;084;685282;18;20020603 10:01;P;;;;;;
D;084;685282;18;20020603 10:01;V;;;;;;
D;084;685282;18;20020603 10:01;V;;;;;;
D;084;685282;18;20020603 10:01;V;;;;;;
B;084;685315;19;20020603 10:01;;;20;BARANA PDE;ROSEVILLE CHASE;2069;1600;M;20020215;20020416;1150000;A;R;RESIDENCE;;GG;;;8544737;
C;084;685315;19;20020603 10:01;5, 6//14083;
D;084;685315;19;20020603 10:01;P;;;;;;
D;084;685315;19;20020603 10:01;V;;;;;;
B;084;685903;20;20020603 10:01;;;15;BELL AVE;LINDFIELD;2070;866.3;M;20020325;20020506;680000;A;R;RESIDENCE;;GB;;;8568767;
C;084;685903;20;20020603 10:01;16//22014;
D;084;685903;20;20020603 10:01;P;;;;;;
D;084;685903;20;20020603 10:01;V;;;;;;
B;084;685964;21;20020603 10:01;;;35;BENAROON AVE;ST IVES;2075;1781;M;20020405;20020517;1750000;A;R;RESIDENCE;;GY;;;8635498;
C;084;685964;21;20020603 10:01;126, 127//15578;
D;084;685964;21;20020603 10:01;P;;;;;;
D;084;685964;21;20020603 10:01;V;;;;;;
B;084;686131;22;20020603 10:01;;;12;BERILDA AVE;WARRAWEE;2074;872;M;20020327;20020516;585000;A;R;RESIDENCE;;EF;;;8612878;
C;084;686131;22;20020603 10:01;30//14402;
D;084;686131;22;20020603 10:01;P;;;;;;
D;084;686131;22;20020603 10:01;P;;;;;;
D;084;686131;22;20020603 10:01;V;;;;;;
B;084;686450;23;20020603 10:01;;;5;BLAIR PL;ST IVES;2075;916.9;M;20020305;20020430;443000;A;R;RESIDENCE;;GP;;;8584699;
C;084;686450;23;20020603 10:01;2//531920;
D;084;686450;23;20020603 10:01;P;;;;;;
D;084;686450;23;20020603 10:01;P;;;;;;
D;084;686450;23;20020603 10:01;V;;;;;;
