A;130;20030619 09:06;PDANN;
B;130;1287146;1;20030619 09:06;;;;BARTON ST;WELLINGTON;2820;3849;M;20030307;20030320;120000;Z;R;RESIDENCE;;ZD;AC;0;9480431;
C;130;1287146;1;20030619 09:06;1//810990;
D;130;1287146;1;20030619 09:06;P;;;;;;
D;130;1287146;1;20030619 09:06;V;;;;;;
B;130;1287153;2;20030619 09:06;;;3;BENGALLA CRES;WELLINGTON;2820;644.2;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287153;2;20030619 09:06;9//39488;
D;130;1287153;2;20030619 09:06;P;;;;;;
D;130;1287153;2;20030619 09:06;V;;;;;;
B;130;1287154;3;20030619 09:06;;;5;BENGALLA CRES;WELLINGTON;2820;623.1;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287154;3;20030619 09:06;10//39488;
D;130;1287154;3;20030619 09:06;P;;;;;;
D;130;1287154;3;20030619 09:06;V;;;;;;
B;130;1287156;4;20030619 09:06;;;9;BENGALLA CRES;WELLINGTON;2820;663.1;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287156;4;20030619 09:06;12//39488;
D;130;1287156;4;20030619 09:06;P;;;;;;
D;130;1287156;4;20030619 09:06;V;;;;;;
B;130;1287161;5;20030619 09:06;;;26;BENGALLA CRES;WELLINGTON;2820;720.6;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287161;5;20030619 09:06;17//39488;
D;130;1287161;5;20030619 09:06;P;;;;;;
D;130;1287161;5;20030619 09:06;V;;;;;;
D;130;1287161;5;20030619 09:06;V;;;;;;
B;130;1287162;6;20030619 09:06;;;24;BENGALLA CRES;WELLINGTON;2820;802.7;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287162;6;20030619 09:06;18//39488;
D;130;1287162;6;20030619 09:06;P;;;;;;
D;130;1287162;6;20030619 09:06;V;;;;;;
D;130;1287162;6;20030619 09:06;V;;;;;;
B;130;1287164;7;20030619 09:06;;;20;BENGALLA CRES;WELLINGTON;2820;725.9;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287164;7;20030619 09:06;20//39488;
D;130;1287164;7;20030619 09:06;P;;;;;;
D;130;1287164;7;20030619 09:06;V;;;;;;
B;130;1287165;8;20030619 09:06;;;18;BENGALLA CRES;WELLINGTON;2820;739.5;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287165;8;20030619 09:06;21//39488;
D;130;1287165;8;20030619 09:06;P;;;;;;
D;130;1287165;8;20030619 09:06;V;;;;;;
B;130;1287166;9;20030619 09:06;;;16;BENGALLA CRES;WELLINGTON;2820;920.6;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287166;9;20030619 09:06;22//39488;
D;130;1287166;9;20030619 09:06;P;;;;;;
D;130;1287166;9;20030619 09:06;V;;;;;;
B;130;1287167;10;20030619 09:06;;;14;BENGALLA CRES;WELLINGTON;2820;949.1;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287167;10;20030619 09:06;23//39488;
D;130;1287167;10;20030619 09:06;P;;;;;;
D;130;1287167;10;20030619 09:06;V;;;;;;
B;130;1287170;11;20030619 09:06;;;8;BENGALLA CRES;WELLINGTON;2820;657.9;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287170;11;20030619 09:06;26//39488;
D;130;1287170;11;20030619 09:06;P;;;;;;
D;130;1287170;11;20030619 09:06;V;;;;;;
B;130;1287171;12;20030619 09:06;;;6;BENGALLA CRES;WELLINGTON;2820;640.1;M;20021206;20030228;66000;A;V;VACANT LAND;;AB;AV;0;9449287;
C;130;1287171;12;20030619 09:06;27//39488;
D;130;1287171;12;20030619 09:06;P;;;;;;
D;130;1287171;12;20030619 09:06;V;;;;;;
B;130;1287537;13;20030619 09:06;;;27;GISBORNE ST;WELLINGTON;2820;2024;M;20021101;20021210;133000;A;R;RESIDENCE;;AA;AC;0;4374459;
C;130;1287537;13;20030619 09:06;7/3/759073;
D;130;1287537;13;20030619 09:06;P;;;;;;
D;130;1287537;13;20030619 09:06;P;;;;;;
D;130;1287537;13;20030619 09:06;V;;;;;;
B;130;1287552;14;20030619 09:06;;;8;GLASSON ST;WELLINGTON;2820;729.4;M;20030109;20030228;30000;A;R;RESIDENCE;;AC;AC;0;9488090;
C;130;1287552;14;20030619 09:06;4//36334;
D;130;1287552;14;20030619 09:06;P;;;;;;
D;130;1287552;14;20030619 09:06;V;;;;;;
D;130;1287552;14;20030619 09:06;V;;;;;;
B;130;1287659;15;20030619 09:06;;;27;GOBOLION ST;WELLINGTON;2820;416.1;M;20030207;20030221;25000;A;R;RESIDENCE;;AB;AC;0;9464245;
C;130;1287659;15;20030619 09:06;91//587208;
D;130;1287659;15;20030619 09:06;P;;;;;;
D;130;1287659;15;20030619 09:06;P;;;;;;
D;130;1287659;15;20030619 09:06;V;;;;;;
B;130;1287666;16;20030619 09:06;;;;GOBOLION ST;WELLINGTON;2820;809.9;M;20030130;20030313;30000;A;V;VACANT LAND;;AA;AV;0;9455879;
C;130;1287666;16;20030619 09:06;6//883877;
D;130;1287666;16;20030619 09:06;P;;;;;;
D;130;1287666;16;20030619 09:06;V;;;;;;
D;130;1287666;16;20030619 09:06;V;;;;;;
B;130;1287826;17;20030619 09:06;;;3;MARSH ST;WELLINGTON;2820;625.7;M;20021220;20030131;55000;A;R;RESIDENCE;;AC;AC;0;9485196;
C;130;1287826;17;20030619 09:06;44//262748;
D;130;1287826;17;20030619 09:06;P;;;;;;
D;130;1287826;17;20030619 09:06;V;;;;;;
B;130;1287914;18;20030619 09:06;;;140;MAUGHAN ST;WELLINGTON;2820;710.5;M;20030320;20030320;42000;A;3;;;AB;AC;0;9485085;
C;130;1287914;18;20030619 09:06;22/D/14115;
D;130;1287914;18;20030619 09:06;P;;;;;;
D;130;1287914;18;20030619 09:06;V;;;;;;
B;130;1288063;19;20030619 09:06;;;28;MELALEUCA DR;WELLINGTON;2820;768.5;M;20021002;20021113;24500;A;V;VACANT LAND;;AM;AV;0;9454035;
C;130;1288063;19;20030619 09:06;8//836953;
