A;188;20011109 09:53;CDIXON;
B;188;1855578;1;20011109 09:53;;;61;INVERELL ST;DELUNGRA;2403;1012;M;20010507;20010613;25000;A;R;RESIDENCE;;VD;AC;;7731983;
C;188;1855578;1;20011109 09:53;19/8/758348;
D;188;1855578;1;20011109 09:53;P;;;;;;
D;188;1855578;1;20011109 09:53;V;;;;;;
B;188;1856851;2;20011109 09:53;;;17;ANGEL AVE;INVERELL;2360;706;M;20010507;20010618;125000;A;R;RESIDENCE;;AN;AC;;7763156;
C;188;1856851;2;20011109 09:53;16//807602;
D;188;1856851;2;20011109 09:53;P;;;;;;
D;188;1856851;2;20011109 09:53;V;;;;;;
B;188;1856920;3;20011109 09:53;;;23;AUBURN VALE RD;INVERELL;2360;720.8;M;20010531;20010615;63000;A;R;RESIDENCE;;AJ;AC;;7734783;
C;188;1856920;3;20011109 09:53;2//368242;
D;188;1856920;3;20011109 09:53;P;;;;;;
D;188;1856920;3;20011109 09:53;V;;;;;;
B;188;1857114;4;20011109 09:53;;;16;BENNETT ST;INVERELL;2360;589.2;M;20010525;20010622;55000;A;R;RESIDENCE;;AL;AC;;7751200;
C;188;1857114;4;20011109 09:53;2//926875;
D;188;1857114;4;20011109 09:53;P;;;;;;
D;188;1857114;4;20011109 09:53;P;;;;;;
D;188;1857114;4;20011109 09:53;V;;;;;;
D;188;1857114;4;20011109 09:53;V;;;;;;
B;188;1858346;5;20011109 09:53;;;23;GIRLE ST;INVERELL;2360;803;M;19631022;20010625;7170;A;R;RESIDENCE;;AH;ACI;;7755758;
C;188;1858346;5;20011109 09:53;21//36585;
D;188;1858346;5;20011109 09:53;P;;;;;;
D;188;1858346;5;20011109 09:53;V;;;;;;
B;188;1858916;6;20011109 09:53;;;9 B;HOPPER ST;INVERELL;2360;417.6;M;20000525;20000622;89000;A;R;RESIDENCE;;AA;AC;;7780807;
C;188;1858916;6;20011109 09:53;1//840094;
D;188;1858916;6;20011109 09:53;P;;;;;;
