A;248;20030620 11:41;PDANN;
B;248;2660615;1;20030620 11:41;;;50;FORBES ST;DEEPWATER;2371;2023;M;20030123;20030218;63500;Z;R;RESIDENCE;;VD;AC;0;9641647;
C;248;2660615;1;20030620 11:41;7/17/758344;
D;248;2660615;1;20030620 11:41;P;;;;;;
D;248;2660615;1;20030620 11:41;P;;;;;;
D;248;2660615;1;20030620 11:41;V;;;;;;
B;248;2660755;2;20030620 11:41;;;;YOUNG ST;DEEPWATER;2371;8078;M;20030311;20030416;90000;Z;R;RESIDENCE;;VD;AC;0;9609933;
C;248;2660755;2;20030620 11:41;10/1/758344 1, 2, 3//803244;
D;248;2660755;2;20030620 11:41;P;;;;;;
D;248;2660755;2;20030620 11:41;P;;;;;;
D;248;2660755;2;20030620 11:41;V;;;;;;
D;248;2660755;2;20030620 11:41;V;;;;;;
B;248;2661077;3;20030620 11:41;;;LOT145;DP 722489;KINGSGATE;2370;485.6;M;20030128;20030327;160000;R;V;VACANT LAND;;GL;RGI;0;9574944;
C;248;2661077;3;20030620 11:41;145, 146//722489 138//753288 Permissive Occupancy 87/6;
D;248;2661077;3;20030620 11:41;P;;;;;;
D;248;2661077;3;20030620 11:41;P;;;;;;
D;248;2661077;3;20030620 11:41;P;;;;;;
D;248;2661077;3;20030620 11:41;P;;;;;;
D;248;2661077;3;20030620 11:41;V;;;;;;
B;248;2661601;4;20030620 11:41;;;;NEW ENGLAND HWY;STONEHENGE;2370;1.786;H;20030331;20030505;40000;R;3;FARM/RURAL;;EG;RR;0;9613369;
C;248;2661601;4;20030620 11:41;3//844142;
D;248;2661601;4;20030620 11:41;P;;;;;;
D;248;2661601;4;20030620 11:41;P;;;;;;
D;248;2661601;4;20030620 11:41;V;;;;;;
D;248;2661601;4;20030620 11:41;V;;;;;;
Z;26;4;4;16;
