A;240;20011109 09:39;CDIXON;
B;240;2636865;1;20011109 09:39;;;;ARMATREE ST;ARMATREE;2831;1239;M;19981208;20010117;7950;Z;3;;;AR;AV;;7356149;
C;240;2636865;1;20011109 09:39;9B//325437;
D;240;2636865;1;20011109 09:39;P;;;;;;
D;240;2636865;1;20011109 09:39;P;;;;;;
D;240;2636865;1;20011109 09:39;V;;;;;;
B;240;2637481;2;20011109 09:39;;;47;IRIS ST;GILGANDRA;2827;2087;M;20010724;20010724;355;Z;V;VACANT LAND;;AC;;;7812014;
C;240;2637481;2;20011109 09:39;4, 5, 6//6191;
D;240;2637481;2;20011109 09:39;P;;;;;;
D;240;2637481;2;20011109 09:39;V;;;;;;
B;240;2638311;3;20011109 09:39;;;45;WRIGLEY ST;GILGANDRA;2827;954.8;M;20010612;20010629;135000;Z;R;RESIDENCE;;AC;;;7788169;
C;240;2638311;3;20011109 09:39;183//5104;
D;240;2638311;3;20011109 09:39;P;;;;;;
D;240;2638311;3;20011109 09:39;P;;;;;;
D;240;2638311;3;20011109 09:39;V;;;;;;
D;240;2638311;3;20011109 09:39;V;;;;;;
B;240;2789872;4;20011109 09:39;;;;;BREELONG;2827;274.4;H;20001207;20010119;81000;R;3;RURAL LAND;;DG;RM;;7390084;
C;240;2789872;4;20011109 09:39;25//754315;
D;240;2789872;4;20011109 09:39;P;;;;;;
D;240;2789872;4;20011109 09:39;V;;;;;;
Z;21;4;4;11;
