A;247;20030619 14:42;PDANN;
B;247;2654252;1;20030619 14:42;;;30;WALTON ST;BOGGABRI;2382;5059;M;20030404;20030516;25000;A;R;RESIDENCE;;BR;;0;9672521;
C;247;2654252;1;20030619 14:42;243//755475;
D;247;2654252;1;20030619 14:42;P;;;;;;
D;247;2654252;1;20030619 14:42;V;;;;;;
B;247;2654333;2;20030619 14:42;;;120;WEE WAA ST;BOGGABRI;2382;708.2;M;20030508;20030530;56000;A;R;RESIDENCE;;BR;;0;9672870;
C;247;2654333;2;20030619 14:42;1//964064;
D;247;2654333;2;20030619 14:42;P;;;;;;
D;247;2654333;2;20030619 14:42;P;;;;;;
D;247;2654333;2;20030619 14:42;V;;;;;;
B;247;2656861;3;20030619 14:42;;;1;COWPER ST;WEE WAA;2388;1012;M;20021107;20021129;125000;A;R;RESIDENCE;;AW;;0;9686783;
C;247;2656861;3;20030619 14:42;1/14/759063;
D;247;2656861;3;20030619 14:42;P;;;;;;
D;247;2656861;3;20030619 14:42;P;;;;;;
D;247;2656861;3;20030619 14:42;V;;;;;;
B;247;2656956;4;20030619 14:42;;;4;EMPIRE PL;WEE WAA;2388;771.4;M;20030512;20030527;5000;A;V;VACANT LAND;;AW;;0;9657026;
C;247;2656956;4;20030619 14:42;114//247895;
D;247;2656956;4;20030619 14:42;P;;;;;;
D;247;2656956;4;20030619 14:42;P;;;;;;
D;247;2656956;4;20030619 14:42;V;;;;;;
D;247;2656956;4;20030619 14:42;V;;;;;;
B;247;2656958;5;20030619 14:42;;;2;EMPIRE PL;WEE WAA;2388;638.6;M;20030512;20030527;10000;A;R;RESIDENCE;;AW;;0;9657027;
C;247;2656958;5;20030619 14:42;116//247895;
D;247;2656958;5;20030619 14:42;P;;;;;;
D;247;2656958;5;20030619 14:42;P;;;;;;
D;247;2656958;5;20030619 14:42;V;;;;;;
D;247;2656958;5;20030619 14:42;V;;;;;;
B;247;2658201;6;20030619 14:42;;;17;DEWHURST ST;NARRABRI;2390;1012;M;20030424;20030516;199000;A;V;VACANT LAND;;NC;;0;9674251;
C;247;2658201;6;20030619 14:42;3//17724;
D;247;2658201;6;20030619 14:42;P;;;;;;
D;247;2658201;6;20030619 14:42;P;;;;;;
D;247;2658201;6;20030619 14:42;V;;;;;;
B;247;2658533;7;20030619 14:42;;;59;GIBBONS ST;NARRABRI;2390;1012;M;20030411;20030416;140000;A;R;RESIDENCE;;NE;;0;9671318;
C;247;2658533;7;20030619 14:42;4/2/979855;
D;247;2658533;7;20030619 14:42;P;;;;;;
D;247;2658533;7;20030619 14:42;V;;;;;;
D;247;2658533;7;20030619 14:42;V;;;;;;
B;247;2658803;8;20030619 14:42;;;48;HINDS ST;NARRABRI;2390;2023;M;20030305;20030512;150000;A;R;RESIDENCE;;NR;;0;9656821;
C;247;2658803;8;20030619 14:42;8//23800;
D;247;2658803;8;20030619 14:42;P;;;;;;
D;247;2658803;8;20030619 14:42;P;;;;;;
D;247;2658803;8;20030619 14:42;V;;;;;;
B;247;2658949;9;20030619 14:42;;;8;KELVIN VICKERY AVE;NARRABRI;2390;4047;M;20030501;20030602;270000;A;R;RESIDENCE;;NQ;;0;9672029;
C;247;2658949;9;20030619 14:42;8//757093;
D;247;2658949;9;20030619 14:42;P;;;;;;
D;247;2658949;9;20030619 14:42;P;;;;;;
D;247;2658949;9;20030619 14:42;V;;;;;;
B;247;2847413;10;20030619 14:42;;;;EGANS L OLD GUNNEDAH RD;NARRABRI;2390;2;H;20030429;20030522;45000;R;V;VACANT LAND;;RR;;0;9658152;
C;247;2847413;10;20030619 14:42;2//1031768 WB 110066;
D;247;2847413;10;20030619 14:42;P;;;;;;
D;247;2847413;10;20030619 14:42;P;;;;;;
D;247;2847413;10;20030619 14:42;V;;;;;;
Z;53;10;10;31;
