A;114;20011109 09:45;CDIXON;
B;114;1222106;1;20011109 09:45;;;47;ALCHERINGA ST;DUBBO;2830;733.5;M;20010528;20010626;35000;A;R;RESIDENCE;;AW;;;7737871;
C;114;1222106;1;20011109 09:45;37//229748;
D;114;1222106;1;20011109 09:45;P;;;;;;
D;114;1222106;1;20011109 09:45;P;;;;;;
D;114;1222106;1;20011109 09:45;V;;;;;;
B;114;1222545;2;20011109 09:45;;;92;BAIRD DR;DUBBO;2830;805;M;20010525;20010712;144000;A;R;RESIDENCE;;AV;;;7785811;
C;114;1222545;2;20011109 09:45;6//251381;
D;114;1222545;2;20011109 09:45;P;;;;;;
D;114;1222545;2;20011109 09:45;P;;;;;;
D;114;1222545;2;20011109 09:45;V;;;;;;
D;114;1222545;2;20011109 09:45;V;;;;;;
D;114;1222545;2;20011109 09:45;V;;;;;;
B;114;1222681;3;20011109 09:45;;;4;BANKSIA CRES;DUBBO;2830;784.1;M;20010528;20010711;130000;A;R;RESIDENCE;;AH;;;7772289;
C;114;1222681;3;20011109 09:45;6/57/238499;
D;114;1222681;3;20011109 09:45;P;;;;;;
D;114;1222681;3;20011109 09:45;V;;;;;;
B;114;1222821;4;20011109 09:45;;5;13;BEDFORD AVE;DUBBO;2830;;;20010523;20010704;72000;;3;HOME UNIT ;5;;;;7771185;
C;114;1222821;4;20011109 09:45;5//23184;
D;114;1222821;4;20011109 09:45;P;;;;;;
D;114;1222821;4;20011109 09:45;V;;;;;;
D;114;1222821;4;20011109 09:45;V;;;;;;
B;114;1222831;5;20011109 09:45;;6;21;BEDFORD AVE;DUBBO;2830;;;20010514;20010702;114500;;R;RESIDENCE;6;;;;7781344;
C;114;1222831;5;20011109 09:45;6//42114;
D;114;1222831;5;20011109 09:45;P;;;;;;
D;114;1222831;5;20011109 09:45;P;;;;;;
D;114;1222831;5;20011109 09:45;V;;;;;;
B;114;1222850;6;20011109 09:45;;;1;BELAH ST;DUBBO;2830;761;M;20010604;20010716;142000;A;R;RESIDENCE;;AH;;;7794636;
C;114;1222850;6;20011109 09:45;22/57/758361;
D;114;1222850;6;20011109 09:45;P;;;;;;
D;114;1222850;6;20011109 09:45;V;;;;;;
D;114;1222850;6;20011109 09:45;V;;;;;;
B;114;1223247;7;20011109 09:45;;3;;BIRCH AVE;DUBBO;2830;;;20010418;20010524;79900;;R;RESIDENCE;3;;;;7813091;
