A;RTSALEDATA;276;20250120 01:10;VALNET;
B;276;3408262;1;20250120 01:10;;611;149;O'RIORDAN ST;MASCOT;2020;102;M;20241112;20250115;620000;;R;RESIDENCE;93;;;0;AU748036;
C;276;3408262;1;20250120 01:10;93/SP81059;
D;276;3408262;1;20250120 01:10;P;;;;;;
D;276;3408262;1;20250120 01:10;V;;;;;;
B;276;4167577;2;20250120 01:10;;424;8;STUDIO DR;EASTGARDENS;2036;170;M;20241030;20250115;1440000;;R;RESIDENCE;138;;;0;AU749340;
C;276;4167577;2;20250120 01:10;138/SP98537;
D;276;4167577;2;20250120 01:10;P;;;;;;
D;276;4167577;2;20250120 01:10;V;;;;;;
B;276;4223852;3;20250120 01:10;;1113;260;COWARD ST;MASCOT;2020;109;M;20241203;20250114;655500;;R;RESIDENCE;162;;;0;AU744143;
C;276;4223852;3;20250120 01:10;162/SP99677;
D;276;4223852;3;20250120 01:10;P;;;;;;
D;276;4223852;3;20250120 01:10;V;;;;;;
B;276;4211897;4;20250120 01:10;;;75;HOLLOWAY ST;PAGEWOOD;2035;227;M;20241010;20250114;1610000;;R;RESIDENCE;36;;;0;AU745627;
C;276;4211897;4;20250120 01:10;36/SP99319;
D;276;4211897;4;20250120 01:10;P;;;;;;
D;276;4211897;4;20250120 01:10;P;;;;;;
D;276;4211897;4;20250120 01:10;V;;;;;;
D;276;4211897;4;20250120 01:10;V;;;;;;
B;276;4249374;5;20250120 01:10;;217;5;BIDJIGAL RD;ARNCLIFFE;2205;;;20241206;20250115;575000;;R;RESIDENCE;54;;;0;AU747684;
C;276;4249374;5;20250120 01:10;54/SP94064;
D;276;4249374;5;20250120 01:10;P;;;;;;
D;276;4249374;5;20250120 01:10;V;;;;;;
B;276;4249374;6;20250120 01:10;;516;5;BIDJIGAL RD;ARNCLIFFE;2205;;;20241204;20250115;760000;;R;RESIDENCE;109;;;0;AU750049;
C;276;4249374;6;20250120 01:10;109/SP94064;
D;276;4249374;6;20250120 01:10;P;;;;;;
D;276;4249374;6;20250120 01:10;P;;;;;;
D;276;4249374;6;20250120 01:10;V;;;;;;
B;276;3011169;7;20250120 01:10;;;204;FREDERICK ST;ROCKDALE;2216;272.6;M;20241107;20250110;1450000;R2;R;RESIDENCE;;XQQ;;0;AU738240;
C;276;3011169;7;20250120 01:10;132/1053602;
D;276;3011169;7;20250120 01:10;P;;;;;;
D;276;3011169;7;20250120 01:10;P;;;;;;
D;276;3011169;7;20250120 01:10;V;;;;;;
B;276;3041511;8;20250120 01:10;;117;95;BONAR ST;WOLLI CREEK;2205;;;20241202;20250113;910000;;R;RESIDENCE;117;;;0;AU743065;
C;276;3041511;8;20250120 01:10;117/SP71920;
D;276;3041511;8;20250120 01:10;P;;;;;;
D;276;3041511;8;20250120 01:10;P;;;;;;
D;276;3041511;8;20250120 01:10;V;;;;;;
B;276;4090557;9;20250120 01:10;;306;118;PRINCES HWY;ARNCLIFFE;2205;111;M;20241123;20250110;720000;;R;RESIDENCE;94;;;0;AU736999;
C;276;4090557;9;20250120 01:10;94/SP92645;
D;276;4090557;9;20250120 01:10;P;;;;;;
D;276;4090557;9;20250120 01:10;P;;;;;;
D;276;4090557;9;20250120 01:10;V;;;;;;
D;276;4090557;9;20250120 01:10;V;;;;;;
B;276;4062446;10;20250120 01:10;;7;82;BAY ST;BOTANY;2019;;;20241111;20250115;850000;;R;RESIDENCE;122;;;0;AU749614;
C;276;4062446;10;20250120 01:10;122/SP96128;
D;276;4062446;10;20250120 01:10;P;;;;;;
D;276;4062446;10;20250120 01:10;P;;;;;;
D;276;4062446;10;20250120 01:10;V;;;;;;
D;276;4062446;10;20250120 01:10;V;;;;;;
B;276;4020065;11;20250120 01:10;;710 C;1;MULLER LANE;MASCOT;2020;;;20241130;20250113;740000;;R;RESIDENCE;99;;;0;AU740980;
C;276;4020065;11;20250120 01:10;99/SP94685;
D;276;4020065;11;20250120 01:10;P;;;;;;
D;276;4020065;11;20250120 01:10;V;;;;;;
B;276;4028584;12;20250120 01:10;;;52;BARNSBURY GR;BARDWELL PARK;2207;457.1;M;20241119;20250114;1965000;R2;R;RESIDENCE;;XLL;;0;AU746321;
C;276;4028584;12;20250120 01:10;3/1227231;
D;276;4028584;12;20250120 01:10;P;;;;;;
D;276;4028584;12;20250120 01:10;P;;;;;;
D;276;4028584;12;20250120 01:10;V;;;;;;
D;276;4028584;12;20250120 01:10;V;;;;;;
B;276;4534945;13;20250120 01:10;;;20;ROSE ST;BOTANY;2019;224;M;20241202;20250113;1890000;;R;RESIDENCE;10;;;0;AU742311;
C;276;4534945;13;20250120 01:10;10/SP101368;
D;276;4534945;13;20250120 01:10;P;;;;;;
D;276;4534945;13;20250120 01:10;V;;;;;;
B;276;4583268;14;20250120 01:10;;;14 A;PICTON ST;MASCOT;2020;233.3;M;20241213;20250115;2600000;R2;R;RESIDENCE;;AJA;;0;AU749773;
C;276;4583268;14;20250120 01:10;701/1300358;
D;276;4583268;14;20250120 01:10;P;;;;;;
D;276;4583268;14;20250120 01:10;P;;;;;;
D;276;4583268;14;20250120 01:10;V;;;;;;
B;276;4543104;15;20250120 01:10;;1919;9;STUDIO DR;EASTGARDENS;2036;82;M;20241121;20241219;916000;;R;RESIDENCE;80;;;0;AU701617;
C;276;4543104;15;20250120 01:10;80/SP107530;
D;276;4543104;15;20250120 01:10;P;;;;;;
D;276;4543104;15;20250120 01:10;V;;;;;;
B;276;1884517;16;20250120 01:10;;4;966;BOTANY RD;MASCOT;2020;79;M;20241203;20250113;480000;;R;RESIDENCE;4;;;0;AU741725;
C;276;1884517;16;20250120 01:10;4/SP57376;
D;276;1884517;16;20250120 01:10;P;;;;;;
D;276;1884517;16;20250120 01:10;V;;;;;;
B;276;1889994;17;20250120 01:10;;1;99;HIGH ST;MASCOT;2020;60;M;20241203;20250114;555000;;R;RESIDENCE;1;;;0;AU744349;
C;276;1889994;17;20250120 01:10;1/SP17228;
D;276;1889994;17;20250120 01:10;P;;;;;;
D;276;1889994;17;20250120 01:10;V;;;;;;
D;276;1889994;17;20250120 01:10;V;;;;;;
B;276;1885110;18;20250120 01:10;;92;919;BOTANY RD;ROSEBERY;2018;85;M;20241121;20250110;770000;;R;RESIDENCE;92;;;0;AU738237;
C;276;1885110;18;20250120 01:10;92/SP9019;
D;276;1885110;18;20250120 01:10;P;;;;;;
D;276;1885110;18;20250120 01:10;V;;;;;;
D;276;1885110;18;20250120 01:10;V;;;;;;
B;276;1885561;19;20250120 01:10;;12;35;BRITTAIN CRES;HILLSDALE;2036;;;20241128;20250115;675000;;R;RESIDENCE;12;;;0;AU749654;
C;276;1885561;19;20250120 01:10;12/SP14209;
D;276;1885561;19;20250120 01:10;P;;;;;;
D;276;1885561;19;20250120 01:10;P;;;;;;
D;276;1885561;19;20250120 01:10;V;;;;;;
D;276;1885561;19;20250120 01:10;V;;;;;;
B;276;1885627;20;20250120 01:10;;55;276;BUNNERONG RD;HILLSDALE;2036;101;M;20241126;20250110;910000;;R;RESIDENCE;55;;;0;AU739297;
C;276;1885627;20;20250120 01:10;55/SP17424;
D;276;1885627;20;20250120 01:10;P;;;;;;
D;276;1885627;20;20250120 01:10;V;;;;;;
D;276;1885627;20;20250120 01:10;V;;;;;;
B;276;1891213;21;20250120 01:10;;4;318;KING ST;MASCOT;2020;;;20241127;20250114;730000;;R;RESIDENCE;4;;;0;AU746137;
C;276;1891213;21;20250120 01:10;4/SP31323;
D;276;1891213;21;20250120 01:10;P;;;;;;
D;276;1891213;21;20250120 01:10;V;;;;;;
D;276;1891213;21;20250120 01:10;V;;;;;;
B;276;1894744;22;20250120 01:10;;;32;SUTHERLAND ST;ROSEBERY;2018;378.1;M;20241116;20250114;2395000;R2;R;RESIDENCE;;ARA;;0;AU746104;
C;276;1894744;22;20250120 01:10;35/542965;
D;276;1894744;22;20250120 01:10;P;;;;;;
D;276;1894744;22;20250120 01:10;P;;;;;;
D;276;1894744;22;20250120 01:10;V;;;;;;
B;276;1883333;23;20250120 01:10;FERNWOOD - BLOCK 11;35;125;BANKSIA ST;BOTANY;2019;147;M;20241126;20250115;1165000;;R;RESIDENCE;164;;;0;AU749646;
C;276;1883333;23;20250120 01:10;164/SP58359;
D;276;1883333;23;20250120 01:10;P;;;;;;
D;276;1883333;23;20250120 01:10;P;;;;;;
D;276;1883333;23;20250120 01:10;V;;;;;;
B;276;1886405;24;20250120 01:10;;;253;COWARD ST;MASCOT;2020;4047;M;20241217;20250110;33000000;E3;3;COMMERCIAL;;EBW;;0;AU737086;
C;276;1886405;24;20250120 01:10;1/104795;
D;276;1886405;24;20250120 01:10;P;;;;;;
