A;134;20030416 10:07;PDANN;
B;134;1291953;1;20030416 10:07;;17;45;ALT ST;ASHFIELD;2131;;;20030217;20030331;280000;;R;RESIDENCE;17;;;;9520716;
C;134;1291953;1;20030416 10:07;17//SP 221;
D;134;1291953;1;20030416 10:07;P;;;;;;
D;134;1291953;1;20030416 10:07;V;;;;;;
D;134;1291953;1;20030416 10:07;V;;;;;;
B;134;1291953;2;20030416 10:07;;35;45;ALT ST;ASHFIELD;2131;;;20030217;20030331;280000;;R;RESIDENCE;35;;;;9520716;
C;134;1291953;2;20030416 10:07;35//SP 221;
D;134;1291953;2;20030416 10:07;P;;;;;;
D;134;1291953;2;20030416 10:07;V;;;;;;
D;134;1291953;2;20030416 10:07;V;;;;;;
B;134;1292015;3;20030416 10:07;;4;49;ALT ST;ASHFIELD;2131;;;20030217;20030331;310000;;R;RESIDENCE;4;;;;9519500;
C;134;1292015;3;20030416 10:07;4//SP 8;
D;134;1292015;3;20030416 10:07;P;;;;;;
D;134;1292015;3;20030416 10:07;P;;;;;;
D;134;1292015;3;20030416 10:07;V;;;;;;
B;134;1292015;4;20030416 10:07;;6;49;ALT ST;ASHFIELD;2131;;;20030210;20030324;312500;;R;RESIDENCE;6;;;;9519520;
C;134;1292015;4;20030416 10:07;6//SP 8;
D;134;1292015;4;20030416 10:07;P;;;;;;
D;134;1292015;4;20030416 10:07;P;;;;;;
D;134;1292015;4;20030416 10:07;V;;;;;;
D;134;1292015;4;20030416 10:07;V;;;;;;
B;134;1292015;5;20030416 10:07;;21;49;ALT ST;ASHFIELD;2131;;;20030217;20030331;310000;;R;RESIDENCE;21;;;;9519500;
C;134;1292015;5;20030416 10:07;21//SP 8;
D;134;1292015;5;20030416 10:07;P;;;;;;
D;134;1292015;5;20030416 10:07;P;;;;;;
D;134;1292015;5;20030416 10:07;V;;;;;;
B;134;1292015;6;20030416 10:07;;23;49;ALT ST;ASHFIELD;2131;;;20030210;20030324;312500;;R;RESIDENCE;23;;;;9519520;
C;134;1292015;6;20030416 10:07;23//SP 8;
D;134;1292015;6;20030416 10:07;P;;;;;;
D;134;1292015;6;20030416 10:07;P;;;;;;
D;134;1292015;6;20030416 10:07;V;;;;;;
D;134;1292015;6;20030416 10:07;V;;;;;;
B;134;1292043;7;20030416 10:07;;5;51;ALT ST;ASHFIELD;2131;;;20030215;20030327;318000;;R;RESIDENCE;5;;;;9510944;
C;134;1292043;7;20030416 10:07;5//SP 7022;
D;134;1292043;7;20030416 10:07;P;;;;;;
D;134;1292043;7;20030416 10:07;P;;;;;;
D;134;1292043;7;20030416 10:07;V;;;;;;
B;134;1292131;8;20030416 10:07;;;95;ALT ST;ASHFIELD;2131;;;20030206;20030320;1100000;A;R;RESIDENCE;;EG;;;9502306;
C;134;1292131;8;20030416 10:07;7//5324;
D;134;1292131;8;20030416 10:07;P;;;;;;
D;134;1292131;8;20030416 10:07;P;;;;;;
D;134;1292131;8;20030416 10:07;P;;;;;;
D;134;1292131;8;20030416 10:07;P;;;;;;
D;134;1292131;8;20030416 10:07;P;;;;;;
D;134;1292131;8;20030416 10:07;V;;;;;;
B;134;1292520;9;20030416 10:07;;6;42;ALT ST;ASHFIELD;2131;;;20030211;20030325;310000;;R;RESIDENCE;6;;;;9495875;
C;134;1292520;9;20030416 10:07;6//SP 7756;
D;134;1292520;9;20030416 10:07;P;;;;;;
D;134;1292520;9;20030416 10:07;P;;;;;;
D;134;1292520;9;20030416 10:07;V;;;;;;
B;134;1294764;10;20030416 10:07;;6;25;CHANDOS ST;ASHFIELD;2131;;;20030208;20030326;351000;;R;RESIDENCE;6;;;;9494318;
C;134;1294764;10;20030416 10:07;6//SP 7790;
D;134;1294764;10;20030416 10:07;P;;;;;;
D;134;1294764;10;20030416 10:07;V;;;;;;
B;134;1297299;11;20030416 10:07;;26;29;ELIZABETH ST;ASHFIELD;2131;;;20030219;20030328;288000;;R;RESIDENCE;26;;;;9509993;
C;134;1297299;11;20030416 10:08;26//SP 96;
D;134;1297299;11;20030416 10:08;P;;;;;;
D;134;1297299;11;20030416 10:08;V;;;;;;
B;134;1297299;12;20030416 10:08;;32;29;ELIZABETH ST;ASHFIELD;2131;;;20030219;20030328;288000;;R;RESIDENCE;32;;;;9509993;
C;134;1297299;12;20030416 10:08;32//SP 96;
D;134;1297299;12;20030416 10:08;P;;;;;;
D;134;1297299;12;20030416 10:08;V;;;;;;
D;134;1297299;12;20030416 10:08;V;;;;;;
B;134;1299158;13;20030416 10:08;;;27;HEIGHWAY AVE;ASHFIELD;2131;341.4;M;20021108;20030110;505000;A;R;RESIDENCE;;ES;;;9494169;
C;134;1299158;13;20030416 10:08;5//515108;
D;134;1299158;13;20030416 10:08;P;;;;;;
D;134;1299158;13;20030416 10:08;P;;;;;;
D;134;1299158;13;20030416 10:08;V;;;;;;
B;134;1299464;14;20030416 10:08;;7;42;HERCULES ST;ASHFIELD;2131;;;20030219;20030320;850000;;3;COMMERCIAL;7;;;;9486544;
C;134;1299464;14;20030416 10:08;7//SP 31678;
D;134;1299464;14;20030416 10:08;P;;;;;;
D;134;1299464;14;20030416 10:08;P;;;;;;
D;134;1299464;14;20030416 10:08;V;;;;;;
B;134;1299896;15;20030416 10:08;;;7;IDA ST;HURLSTONE PARK;2193;;;20030131;20030314;560000;A;R;RESIDENCE;;ES;;;9498462;
C;134;1299896;15;20030416 10:08;14/2/1078;
D;134;1299896;15;20030416 10:08;P;;;;;;
D;134;1299896;15;20030416 10:08;P;;;;;;
D;134;1299896;15;20030416 10:08;V;;;;;;
B;134;1301141;16;20030416 10:08;;14;77;LIVERPOOL RD;ASHFIELD;2131;;;20021106;20030305;265000;;R;RESIDENCE;14;;;;9525439;
C;134;1301141;16;20030416 10:08;14//SP 19279;
D;134;1301141;16;20030416 10:08;P;;;;;;
D;134;1301141;16;20030416 10:08;V;;;;;;
B;134;1301314;17;20030416 10:08;;28;356;LIVERPOOL RD;ASHFIELD;2131;;;20030205;20030319;410000;;R;RESIDENCE;28;;;;9510069;
C;134;1301314;17;20030416 10:08;28//SP 62129;
D;134;1301314;17;20030416 10:08;P;;;;;;
D;134;1301314;17;20030416 10:08;P;;;;;;
D;134;1301314;17;20030416 10:08;V;;;;;;
D;134;1301314;17;20030416 10:08;V;;;;;;
B;134;1303264;18;20030416 10:08;;4;25;ORPINGTON ST;ASHFIELD;2131;;;20030214;20030326;255000;;R;RESIDENCE;4;;;;9494673;
C;134;1303264;18;20030416 10:08;4//SP 10861;
D;134;1303264;18;20030416 10:08;P;;;;;;
D;134;1303264;18;20030416 10:08;P;;;;;;
D;134;1303264;18;20030416 10:08;V;;;;;;
B;134;1304086;19;20030416 10:08;;55;554;PARRAMATTA RD;ASHFIELD;2131;;;20030224;20030407;360500;;R;RESIDENCE;55;;;;9515767;
C;134;1304086;19;20030416 10:08;55//SP 56204;
D;134;1304086;19;20030416 10:08;P;;;;;;
D;134;1304086;19;20030416 10:08;P;;;;;;
