A;014;20020603 09:46;PTHIRLWELL;
B;014;330696;1;20020603 09:46;;;2;ACACIA AVE;LAKE MUNMORAH;2259;663.9;M;20020412;20020503;195000;A;R;RESIDENCE;;CQ;AC;;8571308;
C;014;330696;1;20020603 09:46;149//219571;
D;014;330696;1;20020603 09:46;P;;;;;;
D;014;330696;1;20020603 09:46;P;;;;;;
D;014;330696;1;20020603 09:46;V;;;;;;
B;014;330773;2;20020603 09:46;;;6;ACORN PL;OURIMBAH;2258;648;M;20020301;20020417;280000;A;R;RESIDENCE;;CU;AC;;8617680;
C;014;330773;2;20020603 09:46;113//838863;
D;014;330773;2;20020603 09:46;P;;;;;;
D;014;330773;2;20020603 09:46;P;;;;;;
D;014;330773;2;20020603 09:46;V;;;;;;
D;014;330773;2;20020603 09:46;V;;;;;;
B;014;330833;3;20020603 09:46;;;10;ADELINE AVE;LAKE MUNMORAH;2259;569.1;M;20011114;20011207;95000;A;R;RESIDENCE;;CQ;ACI;;8571898;
C;014;330833;3;20020603 09:46;129//25687;
D;014;330833;3;20020603 09:46;P;;;;;;
D;014;330833;3;20020603 09:46;V;;;;;;
D;014;330833;3;20020603 09:46;V;;;;;;
B;014;330892;4;20020603 09:46;;;30;AGATHA AVE;LAKE MUNMORAH;2259;645;M;20011214;20020206;135000;A;R;RESIDENCE;;CQ;AC;;8604687;
C;014;330892;4;20020603 09:46;26//221815;
D;014;330892;4;20020603 09:46;P;;;;;;
D;014;330892;4;20020603 09:46;P;;;;;;
D;014;330892;4;20020603 09:46;V;;;;;;
D;014;330892;4;20020603 09:46;V;;;;;;
B;014;330936;5;20020603 09:46;;;7;AHINA AVE;HALEKULANI;2262;556.4;M;20020325;20020515;187000;A;R;RESIDENCE;;CE;AC;;8619640;
C;014;330936;5;20020603 09:46;1548//24650;
D;014;330936;5;20020603 09:46;P;;;;;;
D;014;330936;5;20020603 09:46;P;;;;;;
D;014;330936;5;20020603 09:46;V;;;;;;
D;014;330936;5;20020603 09:46;V;;;;;;
B;014;331085;6;20020603 09:46;;41;10;ALBERT ST;OURIMBAH;2258;;;20020314;20020424;178000;;3;HOME UNIT;41;;XA;;8584586;
C;014;331085;6;20020603 09:46;41//63125;
D;014;331085;6;20020603 09:46;P;;;;;;
D;014;331085;6;20020603 09:46;V;;;;;;
B;014;331258;7;20020603 09:46;;6;6;ALEX CL;OURIMBAH;2258;;;20020311;20020419;187500;;R;RESIDENCE;6;;XA;;8556301;
C;014;331258;7;20020603 09:46;6//62954;
D;014;331258;7;20020603 09:46;P;;;;;;
D;014;331258;7;20020603 09:46;V;;;;;;
B;014;331618;8;20020603 09:46;;;30;ALLAMBEE CRES;BLUE HAVEN;2262;474.2;M;20020424;20020513;170000;A;R;RESIDENCE;;CD;AC;;8599246;
C;014;331618;8;20020603 09:46;74//215432;
D;014;331618;8;20020603 09:46;P;;;;;;
D;014;331618;8;20020603 09:46;V;;;;;;
B;014;331805;9;20020603 09:46;;;4;AMBROSIUS CT;TUGGERAH;2259;344.1;M;20020411;20020503;205000;A;R;RESIDENCE;;DX;AC;;8581966;
C;014;331805;9;20020603 09:46;163//851996;
D;014;331805;9;20020603 09:46;P;;;;;;
D;014;331805;9;20020603 09:46;P;;;;;;
D;014;331805;9;20020603 09:46;V;;;;;;
B;014;331848;10;20020603 09:46;;;24;ANCHORAGE CIR;SUMMERLAND POINT;2259;785.4;M;20020404;20020509;137500;A;R;RESIDENCE;;DJ;AC;;8601344;
C;014;331848;10;20020603 09:46;229//830759;
D;014;331848;10;20020603 09:46;P;;;;;;
D;014;331848;10;20020603 09:46;P;;;;;;
D;014;331848;10;20020603 09:46;V;;;;;;
B;014;331851;11;20020603 09:46;;;30;ANCHORAGE CIR;SUMMERLAND POINT;2259;772.2;M;20020308;20020419;261500;A;R;RESIDENCE;;DJ;AC;;8549109;
C;014;331851;11;20020603 09:46;232//830759;
D;014;331851;11;20020603 09:46;P;;;;;;
D;014;331851;11;20020603 09:46;P;;;;;;
D;014;331851;11;20020603 09:46;V;;;;;;
D;014;331851;11;20020603 09:46;V;;;;;;
B;014;331884;12;20020603 09:46;;;;ANDERSON RD;GLENNING VALLEY;2261;1.031;H;20020313;20020415;675000;P;R;RESIDENCE;;PC;RR;;8573539;
C;014;331884;12;20020603 09:46;16//837919;
D;014;331884;12;20020603 09:46;P;;;;;;
D;014;331884;12;20020603 09:46;P;;;;;;
D;014;331884;12;20020603 09:46;V;;;;;;
B;014;331993;13;20020603 09:46;;;51;ANEMBO AVE;SUMMERLAND POINT;2259;537.4;M;20020228;20020328;175000;A;R;RESIDENCE;;DJ;AC;;8599686;
C;014;331993;13;20020603 09:46;178//31339;
D;014;331993;13;20020603 09:46;P;;;;;;
D;014;331993;13;20020603 09:46;P;;;;;;
D;014;331993;13;20020603 09:46;V;;;;;;
B;014;332194;14;20020603 09:46;;;4;ANNABEL AVE;LAKE MUNMORAH;2259;569.1;M;20020118;20020215;125000;A;V;VACANT LAND;;CQ;AV;;8563974;
C;014;332194;14;20020603 09:46;163//25687;
D;014;332194;14;20020603 09:46;P;;;;;;
D;014;332194;14;20020603 09:46;P;;;;;;
D;014;332194;14;20020603 09:46;V;;;;;;
B;014;332589;15;20020603 09:46;;;4 A;ARCHBOLD RD;LONG JETTY;2261;809.4;M;20011220;20020221;315000;A;R;RESIDENCE;;CC;AC;;8608997;
C;014;332589;15;20020603 09:46;22B//416700 A//416701;
D;014;332589;15;20020603 09:46;P;;;;;;
D;014;332589;15;20020603 09:46;V;;;;;;
B;014;332610;16;20020603 09:46;;;44;ARCHBOLD RD;LONG JETTY;2261;371.7;M;20020314;20020510;260000;A;R;RESIDENCE;;CC;AC;;8607121;
C;014;332610;16;20020603 09:46;211//865656;
D;014;332610;16;20020603 09:46;P;;;;;;
D;014;332610;16;20020603 09:46;P;;;;;;
D;014;332610;16;20020603 09:46;V;;;;;;
B;014;332650;17;20020603 09:46;;;5;ARGYLE ST;WATANOBBI;2259;438.2;M;20020116;20020213;187000;A;R;RESIDENCE;;DG;AC;;8598729;
C;014;332650;17;20020603 09:46;6018//835228;
D;014;332650;17;20020603 09:46;P;;;;;;
D;014;332650;17;20020603 09:46;V;;;;;;
D;014;332650;17;20020603 09:46;V;;;;;;
B;014;332748;18;20020603 09:46;;;65;ARLINGTON ST;GOROKAN;2263;518.5;M;20020212;20020326;135000;A;R;RESIDENCE;;CM;AC;;8551111;
C;014;332748;18;20020603 09:46;128//27201;
D;014;332748;18;20020603 09:46;P;;;;;;
D;014;332748;18;20020603 09:46;V;;;;;;
B;014;332826;19;20020603 09:46;;;9;ARLUNYA AVE;GOROKAN;2263;803;M;20020317;20020501;418000;A;R;RESIDENCE;;WK;AC;;8599064;
C;014;332826;19;20020603 09:46;51//30327;
D;014;332826;19;20020603 09:46;P;;;;;;
D;014;332826;19;20020603 09:46;P;;;;;;
D;014;332826;19;20020603 09:46;V;;;;;;
