A;141;20110801 02:18;VALNET;
B;141;2971814;1;20110801 02:18;;31;15;BELGRAVE ST;KOGARAH;2217;;;20110531;20110712;480000;;R;RESIDENCE;31;;;0;AG374250;
C;141;2971814;1;20110801 02:18;31/SP68979;
D;141;2971814;1;20110801 02:18;P;;;;;;
D;141;2971814;1;20110801 02:18;P;;;;;;
D;141;2971814;1;20110801 02:18;V;;;;;;
B;141;3061290;2;20110801 02:18;;11;172;PRINCES HWY;BEVERLEY PARK;2217;;;20110530;20110711;450000;;R;RESIDENCE;11;;;0;AG371194;
C;141;3061290;2;20110801 02:18;11/SP72113;
D;141;3061290;2;20110801 02:18;P;;;;;;
D;141;3061290;2;20110801 02:18;P;;;;;;
D;141;3061290;2;20110801 02:18;V;;;;;;
B;141;3088147;3;20110801 02:18;;14;1;LANCELOT ST;ALLAWAH;2218;;;20110601;20110713;465000;;R;RESIDENCE;14;;;0;AG375667;
C;141;3088147;3;20110801 02:18;14/SP72704;
D;141;3088147;3;20110801 02:18;P;;;;;;
D;141;3088147;3;20110801 02:18;V;;;;;;
B;141;2831102;4;20110801 02:18;;;26;BELGRAVE ST;KOGARAH;2217;;;20100730;20100730;80000;;3;COMMERCIALCAFE;47;;;0;AG367582;
C;141;2831102;4;20110801 02:18;47/SP85102;
D;141;2831102;4;20110801 02:18;P;;;;;;
D;141;2831102;4;20110801 02:18;V;;;;;;
B;141;3587327;5;20110801 02:18;;4;773;KING GEORGES RD;SOUTH HURSTVILLE;2221;199;M;20110527;20110701;670000;;R;RESIDENCE;4;;;0;AG380307;
C;141;3587327;5;20110801 02:18;4/SP85430;
D;141;3587327;5;20110801 02:18;P;;;;;;
D;141;3587327;5;20110801 02:18;P;;;;;;
D;141;3587327;5;20110801 02:18;V;;;;;;
B;141;3592137;6;20110801 02:18;;;76 B;ST GEORGES PDE;HURSTVILLE;2220;240.3;M;20110512;20110704;841500;;R;RESIDENCE;;;;0;AG350724;
C;141;3592137;6;20110801 02:18;37/3/2765;
D;141;3592137;6;20110801 02:18;P;;;;;;
D;141;3592137;6;20110801 02:18;P;;;;;;
D;141;3592137;6;20110801 02:18;V;;;;;;
D;141;3592137;6;20110801 02:18;V;;;;;;
B;141;1489198;7;20110801 02:18;;;139;BELLEVUE PDE;ALLAWAH;2218;594.3;M;20110525;20110630;585000;A;R;RESIDENCE;;XF;;0;AG365824;
C;141;1489198;7;20110801 02:18;A/338627;
D;141;1489198;7;20110801 02:18;P;;;;;;
D;141;1489198;7;20110801 02:18;V;;;;;;
D;141;1489198;7;20110801 02:18;V;;;;;;
B;141;1489513;8;20110801 02:18;;;18;BEMBRIDGE ST;CARLTON;2218;241.56;M;20110528;20110711;520000;A;3;;;XP;;0;AG373881;
C;141;1489513;8;20110801 02:18;A/439840;
D;141;1489513;8;20110801 02:18;P;;;;;;
D;141;1489513;8;20110801 02:18;P;;;;;;
D;141;1489513;8;20110801 02:18;V;;;;;;
D;141;1489513;8;20110801 02:18;V;;;;;;
D;141;1489513;8;20110801 02:18;V;;;;;;
B;141;1490277;9;20110801 02:18;;;12;BURGESS ST;BEVERLEY PARK;2217;836.22;M;20110530;20110711;1140000;A;R;RESIDENCE;;XB;;0;AG368600;
C;141;1490277;9;20110801 02:18;9/7107;
D;141;1490277;9;20110801 02:18;P;;;;;;
D;141;1490277;9;20110801 02:18;P;;;;;;
D;141;1490277;9;20110801 02:18;V;;;;;;
D;141;1490277;9;20110801 02:18;V;;;;;;
B;141;1490863;10;20110801 02:18;;;4;CHARLES ST;OATLEY;2223;550.1;M;20110421;20110714;835000;A;R;RESIDENCE;;XJ;;0;AG378232;
C;141;1490863;10;20110801 02:18;D/365651;
D;141;1490863;10;20110801 02:18;P;;;;;;
D;141;1490863;10;20110801 02:18;V;;;;;;
D;141;1490863;10;20110801 02:18;V;;;;;;
B;141;1490936;11;20110801 02:18;;;5;CLAREMONT ST;PENSHURST;2222;537.4;M;20110521;20110701;775000;A;R;RESIDENCE;;XH;;0;AG381387;
C;141;1490936;11;20110801 02:18;6/5/1650;
D;141;1490936;11;20110801 02:18;P;;;;;;
D;141;1490936;11;20110801 02:18;P;;;;;;
D;141;1490936;11;20110801 02:18;V;;;;;;
B;141;1497378;12;20110801 02:18;;1;4;LANCELOT ST;ALLAWAH;2218;;;20110529;20110711;515000;;R;RESIDENCE;1;;;0;AG373496;
C;141;1497378;12;20110801 02:18;1/SP11649;
D;141;1497378;12;20110801 02:18;P;;;;;;
D;141;1497378;12;20110801 02:18;P;;;;;;
D;141;1497378;12;20110801 02:18;V;;;;;;
D;141;1497378;12;20110801 02:18;V;;;;;;
B;141;1502779;13;20110801 02:18;;1202;600;RAILWAY PDE;HURSTVILLE;2220;;;20110603;20110708;530000;;R;RESIDENCE;43;;;0;AG364613;
C;141;1502779;13;20110801 02:18;43/SP60752;
D;141;1502779;13;20110801 02:18;P;;;;;;
D;141;1502779;13;20110801 02:18;V;;;;;;
D;141;1502779;13;20110801 02:18;V;;;;;;
B;141;1495552;14;20110801 02:18;;3;13;ILLAWARRA ST;ALLAWAH;2218;;;20110607;20110719;415000;;R;RESIDENCE;3;;;0;AG383633;
C;141;1495552;14;20110801 02:18;3/SP10985;
D;141;1495552;14;20110801 02:18;P;;;;;;
D;141;1495552;14;20110801 02:18;P;;;;;;
D;141;1495552;14;20110801 02:18;V;;;;;;
D;141;1495552;14;20110801 02:18;V;;;;;;
B;141;1500488;15;20110801 02:18;;;93;PACIFIC AVE;PENSHURST;2222;464.1;M;20110412;20110713;735000;A;R;RESIDENCE;;XH;;0;AG377610;
C;141;1500488;15;20110801 02:18;1/838623;
D;141;1500488;15;20110801 02:18;P;;;;;;
D;141;1500488;15;20110801 02:18;P;;;;;;
D;141;1500488;15;20110801 02:18;V;;;;;;
D;141;1500488;15;20110801 02:18;V;;;;;;
B;141;1505843;16;20110801 02:18;;;114;TERRY ST;KYLE BAY;2221;902.5;M;20110604;20110715;1400000;A;R;RESIDENCE;;XN;;0;AG384321;
C;141;1505843;16;20110801 02:18;1/854914;
D;141;1505843;16;20110801 02:18;P;;;;;;
D;141;1505843;16;20110801 02:18;P;;;;;;
D;141;1505843;16;20110801 02:18;V;;;;;;
D;141;1505843;16;20110801 02:18;V;;;;;;
B;141;1493067;17;20110801 02:18;;17;21;GARFIELD ST;CARLTON;2218;;;20110531;20110712;410000;;R;RESIDENCE;17;;;0;AG370248;
C;141;1493067;17;20110801 02:18;17/SP8346;
D;141;1493067;17;20110801 02:18;P;;;;;;
D;141;1493067;17;20110801 02:18;V;;;;;;
B;141;1498156;18;20110801 02:18;;;27;LOBB CRES;BEVERLEY PARK;2217;720.8;M;20110604;20110718;880000;A;R;RESIDENCE;;XB;;0;AG383156;
C;141;1498156;18;20110801 02:18;149/19098;
D;141;1498156;18;20110801 02:18;P;;;;;;
D;141;1498156;18;20110801 02:18;V;;;;;;
B;141;1496081;19;20110801 02:18;;;2;JOHNSTON AVE;KOGARAH BAY;2217;531.1;M;20110413;20110713;778000;A;R;RESIDENCE;;XC;;0;AG376391;
C;141;1496081;19;20110801 02:18;18/27881;
D;141;1496081;19;20110801 02:18;P;;;;;;
D;141;1496081;19;20110801 02:18;V;;;;;;
D;141;1496081;19;20110801 02:18;V;;;;;;
B;141;1503938;20;20110801 02:18;;3;15;ROSA ST;OATLEY;2223;;;20110530;20110711;575000;;R;RESIDENCE;3;;;0;AG392020;
C;141;1503938;20;20110801 02:18;3/SP10558;
D;141;1503938;20;20110801 02:18;P;;;;;;
D;141;1503938;20;20110801 02:18;P;;;;;;
D;141;1503938;20;20110801 02:18;V;;;;;;
B;141;1496617;21;20110801 02:18;;;913;KING GEORGES RD;BLAKEHURST;2221;480.6;M;20110525;20110706;450000;A;R;RESIDENCE;;MH;;0;AG386333;
C;141;1496617;21;20110801 02:18;1/1/6565;
D;141;1496617;21;20110801 02:18;P;;;;;;
D;141;1496617;21;20110801 02:18;P;;;;;;
D;141;1496617;21;20110801 02:18;V;;;;;;
B;141;1507230;22;20110801 02:18;;5;32;WEST ST;HURSTVILLE;2220;;;20110601;20110713;543000;;R;RESIDENCE;5;;;0;AG373320;
C;141;1507230;22;20110801 02:18;5/SP16180;
D;141;1507230;22;20110801 02:18;P;;;;;;
D;141;1507230;22;20110801 02:18;V;;;;;;
D;141;1507230;22;20110801 02:18;V;;;;;;
