A;150;20011109 10:57;CDIXON;
B;150;1664798;1;20011109 10:57;;1;14;ALCORN ST;SUFFOLK PARK;2481;;;20010530;20010629;440000;;R;RESIDENCE;1;;;;7832234;
C;150;1664798;1;20011109 10:57;1//39506;
D;150;1664798;1;20011109 10:57;P;;;;;;
D;150;1664798;1;20011109 10:57;P;;;;;;
D;150;1664798;1;20011109 10:57;V;;;;;;
B;150;1664924;2;20011109 10:57;;;;ANGUS PL;EWINGSDALE;2481;5736;M;20010601;20010727;492500;R;R;RESIDENCE;;RZ;RR;;7822671;
C;150;1664924;2;20011109 10:57;3//792580;
D;150;1664924;2;20011109 10:57;P;;;;;;
D;150;1664924;2;20011109 10:57;P;;;;;;
D;150;1664924;2;20011109 10:57;V;;;;;;
B;150;1665058;3;20011109 10:57;;3;;ARMSTRONG ST;SUFFOLK PARK;2481;;;20010605;20010705;170000;;3;;3;;;;7816716;
C;150;1665058;3;20011109 10:57;3//13573;
D;150;1665058;3;20011109 10:57;P;;;;;;
D;150;1665058;3;20011109 10:57;V;;;;;;
B;150;1665079;4;20011109 10:57;;;31;ARMSTRONG ST;SUFFOLK PARK;2481;710.7;M;20010608;20010809;336200;A;R;RESIDENCE;;HG;AC;;7869891;
C;150;1665079;4;20011109 10:57;4/9/11632;
D;150;1665079;4;20011109 10:57;P;;;;;;
D;150;1665079;4;20011109 10:57;P;;;;;;
D;150;1665079;4;20011109 10:57;V;;;;;;
B;150;1665134;5;20011109 10:57;;;;ARMSTRONG ST;SUFFOLK PARK;2481;665.3;M;20010615;20010713;380000;A;R;RESIDENCE;;HG;AC;;7825069;
C;150;1665134;5;20011109 10:57;4//852474;
D;150;1665134;5;20011109 10:57;P;;;;;;
D;150;1665134;5;20011109 10:57;V;;;;;;
B;150;1665139;6;20011109 10:57;;16;58;ARMSTRONG ST;SUFFOLK PARK;2481;;;20010510;20010731;245000;;R;RESIDENCE;16;;;;7839148;
C;150;1665139;6;20011109 10:57;16//SP 55887;
D;150;1665139;6;20011109 10:57;P;;;;;;
D;150;1665139;6;20011109 10:57;V;;;;;;
B;150;1665164;7;20011109 10:57;'SANDERLING";2;60;ARMSTRONG ST;SUFFOLK PARK;2481;;;20010704;20010813;225000;;R;RESIDENCE;2;;;;7860788;
C;150;1665164;7;20011109 10:57;2//SP 61993;
D;150;1665164;7;20011109 10:57;P;;;;;;
D;150;1665164;7;20011109 10:57;V;;;;;;
D;150;1665164;7;20011109 10:57;V;;;;;;
B;150;1665210;8;20011109 10:57;;;11;AVOCADO CT;MULLUMBIMBY;2482;616.3;M;20010628;20010628;62500;A;R;RESIDENCE;;HE;AC;;7846241;
C;150;1665210;8;20011109 10:57;12//253324;
D;150;1665210;8;20011109 10:57;P;;;;;;
D;150;1665210;8;20011109 10:57;V;;;;;;
D;150;1665210;8;20011109 10:57;V;;;;;;
B;150;1665238;9;20011109 10:57;;;33;AZALEA AVE;MULLUMBIMBY;2482;616.2;M;20010619;20010719;150000;A;R;RESIDENCE;;HE;AC;;7860357;
C;150;1665238;9;20011109 10:57;1//809851;
D;150;1665238;9;20011109 10:57;P;;;;;;
D;150;1665238;9;20011109 10:57;P;;;;;;
D;150;1665238;9;20011109 10:57;V;;;;;;
B;150;1665387;10;20011109 10:57;;;55;BALEMO DR;OCEAN SHORES;2483;923.2;M;20010402;20010510;160000;A;V;VACANT LAND;;HN;AV;;7869403;
C;150;1665387;10;20011109 10:57;749//240399;
D;150;1665387;10;20011109 10:57;P;;;;;;
D;150;1665387;10;20011109 10:57;P;;;;;;
D;150;1665387;10;20011109 10:57;V;;;;;;
B;150;1665432;11;20011109 10:57;;2;118;BANGALOW RD;BYRON BAY;2481;;;20010607;20010709;174000;;R;RESIDENCE;2;;;;7886193;
C;150;1665432;11;20011109 10:57;2//19915;
D;150;1665432;11;20011109 10:57;P;;;;;;
D;150;1665432;11;20011109 10:57;V;;;;;;
D;150;1665432;11;20011109 10:57;V;;;;;;
B;150;1665493;12;20011109 10:57;;;8;BANGALOW RD;BYRON BAY;2481;1549;M;20010724;20010823;425000;A;R;RESIDENCE;;KT;AC;;7888512;
C;150;1665493;12;20011109 10:57;10, 11//4544;
D;150;1665493;12;20011109 10:57;P;;;;;;
D;150;1665493;12;20011109 10:57;V;;;;;;
B;150;1665678;13;20011109 10:57;;;;BANNISTER CT;BANGALOW;2479;1251;M;20010704;20010801;110000;A;V;VACANT LAND;;JB;AV;;7828609;
C;150;1665678;13;20011109 10:57;36//853050;
D;150;1665678;13;20011109 10:57;P;;;;;;
D;150;1665678;13;20011109 10:57;P;;;;;;
D;150;1665678;13;20011109 10:57;V;;;;;;
D;150;1665678;13;20011109 10:57;V;;;;;;
B;150;1665720;14;20011109 10:57;;;7;BANOOL CCT;OCEAN SHORES;2483;739.3;M;20010615;20010724;240000;A;R;RESIDENCE;;HQ;AC;;7860256;
C;150;1665720;14;20011109 10:57;1943//262829;
D;150;1665720;14;20011109 10:57;P;;;;;;
D;150;1665720;14;20011109 10:57;P;;;;;;
D;150;1665720;14;20011109 10:57;V;;;;;;
D;150;1665720;14;20011109 10:57;V;;;;;;
B;150;1665767;15;20011109 10:57;;;89;BATES RD;FEDERAL;2480;20.52;H;20010405;20010604;410000;R;R;RESIDENCE;;RQ;RR;;7817619;
