A;130;20030501 12:43;PBARBER;
C;130;1288414;7;20030501 12:43;7//2497;
D;130;1288414;7;20030501 12:43;P;;;;;;
D;130;1288414;7;20030501 12:43;V;;;;;;
B;130;1288424;8;20030501 12:43;;;9;PIERCE ST;WELLINGTON;2820;556.4;M;20021227;20030224;70000;A;R;RESIDENCE;;AB;;;9502439;
C;130;1288424;8;20030501 12:43;2//204489;
D;130;1288424;8;20030501 12:43;P;;;;;;
D;130;1288424;8;20030501 12:43;P;;;;;;
B;130;1288424;9;20030501 12:43;;;9;PIERCE ST;WELLINGTON;2820;556.4;M;20021218;20030227;65000;A;R;RESIDENCE;;AB;;;9502438;
C;130;1288424;9;20030501 12:43;2//204489;
D;130;1288424;9;20030501 12:43;P;;;;;;
D;130;1288424;9;20030501 12:43;V;;;;;;
D;130;1288424;9;20030501 12:43;V;;;;;;
B;130;1288635;10;20030501 12:43;;;1;REID ST;WELLINGTON;2820;1107.6;M;20030210;20030324;52000;A;V;VACANT LAND;;AB;;;9490492;
C;130;1288635;10;20030501 12:43;3/87/759073;
D;130;1288635;10;20030501 12:43;P;;;;;;
D;130;1288635;10;20030501 12:43;V;;;;;;
B;130;1288681;11;20030501 12:43;;;37;SHORT ST;WELLINGTON;2820;681.3;M;20021120;20030107;35000;A;R;RESIDENCE;;AB;;;9481857;
C;130;1288681;11;20030501 12:43;13/D/14115;
D;130;1288681;11;20030501 12:43;P;;;;;;
D;130;1288681;11;20030501 12:43;V;;;;;;
D;130;1288681;11;20030501 12:43;V;;;;;;
B;130;1289587;12;20030501 12:43;;;;'HIDDENDALE';CUMNOCK;2867;369.4;H;20030131;20030206;825000;R;R;RESIDENCE;;MA;RMO;;9443944;
C;130;1289587;12;20030501 12:43;9//111810 1, 2, 3//115146 1//181650 1//334714 46//665031 2, 49, 106, 1;
C;130;1289587;12;20030501 12:43;07, 108//753227 8, PT 12, 18, 104, 105, 106//753228;
D;130;1289587;12;20030501 12:43;P;;;;;;
D;130;1289587;12;20030501 12:43;P;;;;;;
D;130;1289587;12;20030501 12:43;P;;;;;;
D;130;1289587;12;20030501 12:43;P;;;;;;
B;130;1289976;13;20030501 12:43;;;15;CHAMBERS ST;GEURIE;2831;3112;M;20030117;20030307;95000;Z;R;RESIDENCE;;VG;;;9464921;
C;130;1289976;13;20030501 12:43;1, 3//5566;
D;130;1289976;13;20030501 12:43;P;;;;;;
D;130;1289976;13;20030501 12:43;V;;;;;;
D;130;1289976;13;20030501 12:43;V;;;;;;
B;130;1290683;14;20030501 12:43;;;688;'GLENVIEW'- MOOKERAWA ROAD;STUART TOWN;2820;734.9;H;20030129;20030312;230000;R;V;VACANT LAND;;GC;;;9474525;
C;130;1290683;14;20030501 12:43;47, 64, 91, 100//756893;
D;130;1290683;14;20030501 12:43;P;;;;;;
D;130;1290683;14;20030501 12:43;P;;;;;;
D;130;1290683;14;20030501 12:43;V;;;;;;
B;130;1291039;15;20030501 12:43;;;112;WATTLE RD 'NUMBLEBAKC';ELONG ELONG;2831;40;H;20020830;20030220;187500;R;R;RESIDENCE;;HH;;;9464017;
C;130;1291039;15;20030501 12:43;12//264109;
D;130;1291039;15;20030501 12:43;P;;;;;;
D;130;1291039;15;20030501 12:43;P;;;;;;
D;130;1291039;15;20030501 12:43;V;;;;;;
D;130;1291039;15;20030501 12:43;V;;;;;;
B;130;1291185;16;20030501 12:43;;;50;PONTO RD;GEURIE;2831;9.79;H;20030123;20030314;176000;R;R;RESIDENCE;;HC;;;9487622;
C;130;1291185;16;20030501 12:43;21//753245;
D;130;1291185;16;20030501 12:43;P;;;;;;
D;130;1291185;16;20030501 12:43;P;;;;;;
D;130;1291185;16;20030501 12:43;V;;;;;;
D;130;1291185;16;20030501 12:43;V;;;;;;
B;130;2983103;17;20030501 12:43;;;;CURRA CREEK RD;NEUREA;2820;240;H;20021223;20030317;95000;;V;VACANT LAND;;;;;9469577;
C;130;2983103;17;20030501 12:43;1, 2, 3//193386 572//593060;
D;130;2983103;17;20030501 12:43;P;;;;;;
D;130;2983103;17;20030501 12:43;P;;;;;;
D;130;2983103;17;20030501 12:43;V;;;;;;
Z;85;17;18;48;
