A;158;20020102 13:01;PTHIRLWELL;
B;158;1739344;1;20020102 13:01;;;;SANDILANDS ST;BONALBO;2469;2023;M;20011114;20011123;80000;Z;R;RESIDENCE;;VA;AC;;8160880;
C;158;1739344;1;20020102 13:01;7, 8/3/6063;
D;158;1739344;1;20020102 13:01;P;;;;;;
D;158;1739344;1;20020102 13:01;V;;;;;;
B;158;1739349;2;20020102 13:01;;;;SANDILANDS ST;BONALBO;2469;;;20011017;20011101;9000;Z;R;RESIDENCE;;VA;ACI;;8156235;
C;158;1739349;2;20020102 13:01;4/B/10036;
D;158;1739349;2;20020102 13:01;P;;;;;;
D;158;1739349;2;20020102 13:01;V;;;;;;
D;158;1739349;2;20020102 13:01;V;;;;;;
B;158;1740202;3;20020102 13:01;;;;SARGENTS RD;KYOGLE;2474;11.08;H;20011114;20011129;45000;R;V;VACANT LAND;;RD;RV;;8179835;
C;158;1740202;3;20020102 13:01;2//631543;
D;158;1740202;3;20020102 13:01;P;;;;;;
D;158;1740202;3;20020102 13:01;P;;;;;;
D;158;1740202;3;20020102 13:01;V;;;;;;
B;158;1740559;4;20020102 13:01;;;;COLIN LANE;KYOGLE;2474;505.9;M;20011116;20011214;80000;Z;R;RESIDENCE;;AA;;;8213451;
C;158;1740559;4;20020102 13:01;1//535402;
D;158;1740559;4;20020102 13:01;P;;;;;;
D;158;1740559;4;20020102 13:01;P;;;;;;
D;158;1740559;4;20020102 13:01;V;;;;;;
B;158;1740878;5;20020102 13:01;;;47;HIGHFIELD RD;KYOGLE;2474;1012;M;20011124;20011210;87000;Z;R;RESIDENCE;;AA;;;8212810;
C;158;1740878;5;20020102 13:01;24/A/6798;
D;158;1740878;5;20020102 13:01;P;;;;;;
D;158;1740878;5;20020102 13:01;P;;;;;;
D;158;1740878;5;20020102 13:01;V;;;;;;
B;158;1741194;6;20020102 13:01;;;;NORTON ST;KYOGLE;2474;1157;M;20010920;20011018;77000;Z;R;RESIDENCE;;AD;AC;;8162780;
C;158;1741194;6;20020102 13:01;10/6/4973;
D;158;1741194;6;20020102 13:01;P;;;;;;
D;158;1741194;6;20020102 13:01;P;;;;;;
D;158;1741194;6;20020102 13:01;V;;;;;;
B;158;1741256;7;20020102 13:01;;;31;STRATHEDEN ST;KYOGLE;2474;689.2;M;20011012;20011109;101000;Z;R;RESIDENCE;;AA;AC;;8136067;
C;158;1741256;7;20020102 13:01;A//357554;
D;158;1741256;7;20020102 13:01;P;;;;;;
D;158;1741256;7;20020102 13:01;V;;;;;;
B;158;1742024;8;20020102 13:01;;;;PH HANGING ROCK PH PORS;KYOGLE;2474;5.626;H;20010614;20011115;120000;R;R;RESIDENCE;;RA;RR;;8156269;
C;158;1742024;8;20020102 13:01;5//263932;
D;158;1742024;8;20020102 13:01;P;;;;;;
D;158;1742024;8;20020102 13:01;V;;;;;;
B;158;1742179;9;20020102 13:01;;;;PH JIGGI PH PORS;KYOGLE;2474;42.17;H;20011126;20011211;149500;R;V;VACANT LAND;;RC;;;8214230;
C;158;1742179;9;20020102 13:01;5//263202;
D;158;1742179;9;20020102 13:01;P;;;;;;
D;158;1742179;9;20020102 13:01;P;;;;;;
D;158;1742179;9;20020102 13:01;V;;;;;;
B;158;1742248;10;20020102 13:01;;;1194;IRON POT CREEK RD;KYOGLE;2474;222.46;H;20010907;20010928;580000;R;3;FARM;;RE;RG;;7990037;
C;158;1742248;10;20020102 13:01;4, 5//113560 1//188172 PT 33, PT 34//755717;
D;158;1742248;10;20020102 13:01;P;;;;;;
D;158;1742248;10;20020102 13:01;V;;;;;;
B;158;1742627;11;20020102 13:01;"NASHUA";;;TAYLOR'S RD;DEEP CREEK.;2479;440.46;H;20010628;20010628;450000;R;V;VACANT LAND;;RH;RT;;7937648;
C;158;1742627;11;20020102 13:01;104, 114, 94, 96, 97//14126;
D;158;1742627;11;20020102 13:01;P;;;;;;
D;158;1742627;11;20020102 13:01;V;;;;;;
B;158;1742875;12;20020102 13:01;;;33;YABBRA RD;OLD BONALBO;2469;1012;M;20011030;20011030;36000;R;R;RESIDENCE;;RW;RR;;8099026;
C;158;1742875;12;20020102 13:01;1/2/758545;
D;158;1742875;12;20020102 13:01;P;;;;;;
D;158;1742875;12;20020102 13:01;V;;;;;;
B;158;1743085;13;20020102 13:01;;;;SUMMERLAND WAY;KYOGLE;2474;41.4;H;20011120;20011120;290000;R;R;RESIDENCE;;RL;RR;;8180318;
C;158;1743085;13;20020102 13:01;60//4948 222//715611;
D;158;1743085;13;20020102 13:01;P;;;;;;
D;158;1743085;13;20020102 13:01;P;;;;;;
D;158;1743085;13;20020102 13:01;V;;;;;;
D;158;1743085;13;20020102 13:01;V;;;;;;
B;158;1743396;14;20020102 13:01;;;;LOWER BOTTLE CREEK RD;TABULAM;2469;308.5;H;20011031;20011212;225000;R;R;RESIDENCE;;RH;;;8209416;
C;158;1743396;14;20020102 13:01;226//43876 23, 79//752397;
D;158;1743396;14;20020102 13:01;P;;;;;;
D;158;1743396;14;20020102 13:01;P;;;;;;
D;158;1743396;14;20020102 13:01;V;;;;;;
B;158;1743487;15;20020102 13:01;;;;CREEK ST;TABULAM;2469;3642;M;20011023;20011123;47000;Z;R;RESIDENCE;;VF;AC;;8176501;
C;158;1743487;15;20020102 13:01;4/6/11813;
D;158;1743487;15;20020102 13:01;P;;;;;;
D;158;1743487;15;20020102 13:01;V;;;;;;
B;158;1743504;16;20020102 13:01;;;;LAWRENCE ST;TABULAM;2469;2914;M;20011010;20011204;40000;Z;R;RESIDENCE;;VD;AC;;8185483;
C;158;1743504;16;20020102 13:01;10, 9/3/11813;
D;158;1743504;16;20020102 13:01;P;;;;;;
D;158;1743504;16;20020102 13:01;P;;;;;;
D;158;1743504;16;20020102 13:01;V;;;;;;
B;158;1743620;17;20020102 13:01;;;;COLLINS CREEK RD;KYOGLE;2474;71.63;H;20011101;20011205;297500;R;3;FARM;;RG;;;8212171;
C;158;1743620;17;20020102 13:01;54//805297;
D;158;1743620;17;20020102 13:01;P;;;;;;
D;158;1743620;17;20020102 13:01;P;;;;;;
D;158;1743620;17;20020102 13:01;V;;;;;;
B;158;2781347;18;20020102 13:01;;;;GRADYS CREEK RD;COUGAL;2474;4.99;H;20011101;20011129;55000;R;V;VACANT LAND;;RB;RV;;8170636;
