A;112;20030619 09:05;PDANN;
B;112;1221421;1;20030619 09:05;;;30;DENMAN ST;MERRYGOEN;2831;771.4;M;20030122;20030307;3950;Z;V;VACANT LAND;;AS;AV;0;9478545;
C;112;1221421;1;20030619 09:05;B//376792;
D;112;1221421;1;20030619 09:05;P;;;;;;
D;112;1221421;1;20030619 09:05;P;;;;;;
D;112;1221421;1;20030619 09:05;V;;;;;;
Z;7;1;1;3;
