A;154;20021001 12:08;PDANN;
B;154;1717898;1;20021001 12:08;LOT 36;;;ALEXA CL;SOUTH GRAFTON;2460;3338;M;20020830;20020910;104500;I;3;STORAGE;;FL;IW;;8948420;
C;154;1717898;1;20021001 12:08;36//261830;
D;154;1717898;1;20021001 12:08;P;;;;;;
D;154;1717898;1;20021001 12:08;V;;;;;;
B;154;1718223;2;20021001 12:08;;;45;ARMIDALE ST;SOUTH GRAFTON;2460;806.8;M;20020807;20020906;80000;A;R;RESIDENCE;;AD;AC;;8966295;
C;154;1718223;2;20021001 12:08;4//11466;
D;154;1718223;2;20021001 12:08;P;;;;;;
D;154;1718223;2;20021001 12:08;P;;;;;;
D;154;1718223;2;20021001 12:08;V;;;;;;
B;154;1719058;3;20021001 12:08;;;42;BLANCH PDE;SOUTH GRAFTON;2460;733.5;M;20020724;20020918;112000;A;R;RESIDENCE;;AE;;;8976157;
C;154;1719058;3;20021001 12:08;99//234311;
D;154;1719058;3;20021001 12:08;P;;;;;;
D;154;1719058;3;20021001 12:08;V;;;;;;
D;154;1719058;3;20021001 12:08;V;;;;;;
B;154;1719221;4;20021001 12:08;;;67;BREIMBA ST;GRAFTON;2460;689.2;M;20020822;20020913;155000;A;R;RESIDENCE;;AC;AC;;8971761;
C;154;1719221;4;20021001 12:08;3//744838;
D;154;1719221;4;20021001 12:08;P;;;;;;
D;154;1719221;4;20021001 12:08;P;;;;;;
D;154;1719221;4;20021001 12:08;V;;;;;;
B;154;1719266;5;20021001 12:08;;;9;BRIDGE ST;GRAFTON;2460;609.6;M;20020716;20020807;85000;A;R;RESIDENCE;;AC;AC;;8938452;
C;154;1719266;5;20021001 12:08;B//160258;
D;154;1719266;5;20021001 12:08;P;;;;;;
D;154;1719266;5;20021001 12:08;P;;;;;;
D;154;1719266;5;20021001 12:08;V;;;;;;
B;154;1719598;6;20021001 12:08;;;77;CHAPMAN ST;GRAFTON;2460;621.4;M;20020816;20020913;100000;A;R;RESIDENCE;;AC;AC;;8969887;
C;154;1719598;6;20021001 12:08;9//718157;
D;154;1719598;6;20021001 12:08;P;;;;;;
D;154;1719598;6;20021001 12:08;V;;;;;;
B;154;1719664;7;20021001 12:08;;;76;CLARENCE ST;GRAFTON;2460;682.9;M;20020703;20020817;120000;A;R;RESIDENCE;;AC;AC;;8947329;
C;154;1719664;7;20021001 12:08;3//238746;
D;154;1719664;7;20021001 12:08;P;;;;;;
D;154;1719664;7;20021001 12:08;P;;;;;;
D;154;1719664;7;20021001 12:08;V;;;;;;
B;154;1719842;8;20021001 12:08;;;71;CRANWORTH ST;GRAFTON;2460;695.6;M;20020705;20020819;125000;A;R;RESIDENCE;;AA;AC;;8939684;
C;154;1719842;8;20021001 12:08;1//239803;
D;154;1719842;8;20021001 12:08;P;;;;;;
D;154;1719842;8;20021001 12:08;P;;;;;;
D;154;1719842;8;20021001 12:08;V;;;;;;
D;154;1719842;8;20021001 12:08;V;;;;;;
B;154;1719849;9;20021001 12:08;;;55;CRANWORTH ST;GRAFTON;2460;1268;M;20020730;20020828;140000;A;R;RESIDENCE;;AA;AC;;8946282;
C;154;1719849;9;20021001 12:08;3//663995 1//741025;
D;154;1719849;9;20021001 12:08;P;;;;;;
D;154;1719849;9;20021001 12:08;V;;;;;;
B;154;1720231;10;20021001 12:08;;;11;DUKE ST;GRAFTON;2460;501.7;M;20011206;20011214;280000;B;3;OFFICE SPACES;;CB;BO;;4362469;
C;154;1720231;10;20021001 12:08;PT 2/10/758470 COR LOT F & PT LOT E;
D;154;1720231;10;20021001 12:08;P;;;;;;
D;154;1720231;10;20021001 12:08;P;;;;;;
D;154;1720231;10;20021001 12:08;V;;;;;;
B;154;1720278;11;20021001 12:08;;;21;EDWARD OGILVIE DR;CLARENZA;2460;4000;M;20020514;20020619;43000;R;V;VACANT LAND;;RC;RV;;8953358;
C;154;1720278;11;20021001 12:08;29//1008493;
D;154;1720278;11;20021001 12:08;P;;;;;;
D;154;1720278;11;20021001 12:08;V;;;;;;
D;154;1720278;11;20021001 12:08;V;;;;;;
B;154;1720337;12;20021001 12:08;;;17;ELLANDGROVE RD;SOUTH GRAFTON;2460;1.5;H;20020801;20020826;247000;R;R;RESIDENCE;;RC;RR;;8940538;
C;154;1720337;12;20021001 12:08;5//809061;
D;154;1720337;12;20021001 12:08;P;;;;;;
D;154;1720337;12;20021001 12:08;P;;;;;;
D;154;1720337;12;20021001 12:08;V;;;;;;
B;154;1720893;13;20021001 12:08;;;21;FRY ST;GRAFTON;2460;624.4;M;20020829;20020919;105000;A;R;RESIDENCE;;AC;;;8974578;
C;154;1720893;13;20021001 12:08;1//199584;
D;154;1720893;13;20021001 12:08;P;;;;;;
D;154;1720893;13;20021001 12:08;V;;;;;;
