A;250;20010822 13:18;CDIXON;
B;250;2668247;1;20010822 13:18;;;216;BULWER ST;TENTERFIELD;2372;771.4;M;20010313;20010410;60000;Z;3;NULL;;AC;;;7578422;
C;250;2668247;1;20010822 13:18;1//235792;
D;250;2668247;1;20010822 13:18;P;;;;;;
D;250;2668247;1;20010822 13:18;V;;;;;;
B;250;2668270;2;20010822 13:18;;;;BULWER ST;TENTERFIELD;2372;2023;M;19991231;19991231;0;Z;R;;;AC;;;7608875;
C;250;2668270;2;20010822 13:18;6/2/758959;
D;250;2668270;2;20010822 13:18;P;;;;;;
D;250;2668270;2;20010822 13:18;P;;;;;;
D;250;2668270;2;20010822 13:18;V;;;;;;
D;250;2668270;2;20010822 13:18;V;;;;;;
B;250;2668349;3;20010822 13:18;;;;CLIVE ST;TENTERFIELD;2372;992.7;M;19660117;20001016;8930;Z;3;NULL;;AC;;;7599046;
C;250;2668349;3;20010822 13:18;1//220392;
D;250;2668349;3;20010822 13:18;P;;;;;;
D;250;2668349;3;20010822 13:18;V;;;;;;
B;250;2668481;4;20010822 13:18;;;83;DOUGLAS ST;TENTERFIELD;2372;5.322;H;20010417;20010517;110000;Z;R;;;AC;;;7648268;
C;250;2668481;4;20010822 13:18;1, 2/38/758959;
D;250;2668481;4;20010822 13:18;P;;;;;;
D;250;2668481;4;20010822 13:18;P;;;;;;
D;250;2668481;4;20010822 13:18;V;;;;;;
B;250;2668611;5;20010822 13:18;;;;EAST ST;TENTERFIELD;2372;4110;M;20010131;20010131;0;Z;V;;;AC;;;7650796;
C;250;2668611;5;20010822 13:18;G, H//36761;
D;250;2668611;5;20010822 13:18;P;;;;;;
D;250;2668611;5;20010822 13:18;V;;;;;;
D;250;2668611;5;20010822 13:18;V;;;;;;
B;250;2668987;6;20010822 13:18;;;40;MANNERS ST;TENTERFIELD;2372;1662;M;20010406;20010504;68000;Z;R;;;AC;;;7623264;
C;250;2668987;6;20010822 13:18;1, 2//996197;
D;250;2668987;6;20010822 13:18;P;;;;;;
D;250;2668987;6;20010822 13:18;V;;;;;;
D;250;2668987;6;20010822 13:18;V;;;;;;
B;250;2669107;7;20010822 13:18;;;140;MILES ST;TENTERFIELD;2372;765.1;M;20010424;20010522;63000;Z;3;NULL;;AC;;;7649954;
C;250;2669107;7;20010822 13:18;B//355017;
D;250;2669107;7;20010822 13:18;P;;;;;;
D;250;2669107;7;20010822 13:18;P;;;;;;
D;250;2669107;7;20010822 13:18;V;;;;;;
B;250;2669148;8;20010822 13:18;;;81;MILES ST;TENTERFIELD;2372;970.4;M;20010420;20010518;40000;Z;R;;;AC;;;7635952;
C;250;2669148;8;20010822 13:18;1//164825;
D;250;2669148;8;20010822 13:18;P;;;;;;
D;250;2669148;8;20010822 13:18;V;;;;;;
D;250;2669148;8;20010822 13:18;V;;;;;;
D;250;2669148;8;20010822 13:18;V;;;;;;
D;250;2669148;8;20010822 13:18;V;;;;;;
B;250;2669254;9;20010822 13:18;;;55;MOLESWORTH ST;TENTERFIELD;2372;2023;M;20010323;20010323;0;Z;R;;;AC;;;7640330;
C;250;2669254;9;20010822 13:18;C, H//10237;
D;250;2669254;9;20010822 13:18;P;;;;;;
D;250;2669254;9;20010822 13:18;V;;;;;;
D;250;2669254;9;20010822 13:18;V;;;;;;
B;250;2669434;10;20010822 13:18;;;;PETRE ST;TENTERFIELD;2372;993.5;M;20010321;20010410;80000;Z;R;;;AC;;;7589965;
C;250;2669434;10;20010822 13:18;9//778771;
D;250;2669434;10;20010822 13:18;P;;;;;;
D;250;2669434;10;20010822 13:18;P;;;;;;
D;250;2669434;10;20010822 13:18;V;;;;;;
B;250;2669640;11;20010822 13:18;;;;ROUSE ST;TENTERFIELD;2372;853.6;M;20010430;20010501;150000;Z;3;SERVICE STATI ;;AG;;;7644786;
C;250;2669640;11;20010822 13:18;A//400600;
D;250;2669640;11;20010822 13:18;P;;;;;;
D;250;2669640;11;20010822 13:18;P;;;;;;
D;250;2669640;11;20010822 13:18;P;;;;;;
D;250;2669640;11;20010822 13:18;P;;;;;;
D;250;2669640;11;20010822 13:18;V;;;;;;
B;250;2670597;12;20010822 13:18;;;;RIVERTREE RD;TENTERFIELD;2372;642.1;H;19990615;19990816;105000;R;3;RESIDENCE;;PM;;;6134847;
C;250;2670597;12;20010822 13:18;A, B//382826 B//438450 PT 10, PT 9//751043 115, 116, 174//751497 B//97;
C;250;2670597;12;20010822 13:18;0238;
D;250;2670597;12;20010822 13:18;P;;;;;;
D;250;2670597;12;20010822 13:18;P;;;;;;
