A;RTSALEDATA;152;20250526 01:16;VALNET;
B;152;1702381;1;20250526 01:16;;3;66;MILDURA ST;COFFS HARBOUR;2450;283;M;20250416;20250521;835000;;R;RESIDENCE;3;;;0;AV78348;
C;152;1702381;1;20250526 01:16;3/SP65471;
D;152;1702381;1;20250526 01:16;P;;;;;;
D;152;1702381;1;20250526 01:16;V;;;;;;
B;152;2912303;2;20250526 01:16;;;37;CUTHBERT ST;BOAMBEE EAST;2452;527.3;M;20250408;20250520;750000;R2;R;RESIDENCE;;ABT;;0;AV73777;
C;152;2912303;2;20250526 01:16;630/1041248;
D;152;2912303;2;20250526 01:16;P;;;;;;
D;152;2912303;2;20250526 01:16;P;;;;;;
D;152;2912303;2;20250526 01:16;V;;;;;;
B;152;3506043;3;20250526 01:16;;;32;KEILAWARRA RDGE;COFFS HARBOUR;2450;719.5;M;20250311;20250520;820000;R2;R;RESIDENCE;;ACH;;0;AV75150;
C;152;3506043;3;20250526 01:16;52/1148535;
D;152;3506043;3;20250526 01:16;P;;;;;;
D;152;3506043;3;20250526 01:16;P;;;;;;
D;152;3506043;3;20250526 01:16;V;;;;;;
D;152;3506043;3;20250526 01:16;V;;;;;;
B;152;1699028;4;20250526 01:16;;1;95;BRAY ST;COFFS HARBOUR;2450;;;20250408;20250520;510000;;R;RESIDENCE;1;;;0;AV73910;
C;152;1699028;4;20250526 01:16;1/SP32623;
D;152;1699028;4;20250526 01:16;P;;;;;;
D;152;1699028;4;20250526 01:16;V;;;;;;
B;152;1696583;5;20250526 01:16;;;27;MACAULEYS HEADLAND DR;COFFS HARBOUR;2450;935.7;M;20250405;20250519;1475000;R2;R;RESIDENCE;;ADB;;0;AV73370;
C;152;1696583;5;20250526 01:16;2/859386;
D;152;1696583;5;20250526 01:16;P;;;;;;
D;152;1696583;5;20250526 01:16;P;;;;;;
D;152;1696583;5;20250526 01:16;V;;;;;;
B;152;1696610;6;20250526 01:16;;;2;SANDON CL;COFFS HARBOUR;2450;682;M;20250404;20250516;995000;R2;R;RESIDENCE;;ADB;;0;AV64969;
C;152;1696610;6;20250526 01:16;321/791247;
D;152;1696610;6;20250526 01:16;P;;;;;;
D;152;1696610;6;20250526 01:16;P;;;;;;
D;152;1696610;6;20250526 01:16;V;;;;;;
B;152;1702301;7;20250526 01:16;;;24;HILL ST;COFFS HARBOUR;2450;1012;M;20250407;20250519;1040000;R4;R;RESIDENCE;;HTC;;0;AV72498;
C;152;1702301;7;20250526 01:16;17/1/5404;
D;152;1702301;7;20250526 01:16;P;;;;;;
D;152;1702301;7;20250526 01:16;P;;;;;;
D;152;1702301;7;20250526 01:16;V;;;;;;
B;152;1699927;8;20250526 01:16;;8;18;COMBINE ST;COFFS HARBOUR;2450;;;20250424;20250522;455000;;R;RESIDENCE;8;;;0;AV81141;
C;152;1699927;8;20250526 01:16;8/SP9683;
D;152;1699927;8;20250526 01:16;P;;;;;;
D;152;1699927;8;20250526 01:16;P;;;;;;
D;152;1699927;8;20250526 01:16;V;;;;;;
B;152;1697437;9;20250526 01:16;;;12;ANNIVERSARY PL;COFFS HARBOUR;2450;700.1;M;20250407;20250519;825000;R2;R;RESIDENCE;;ACH;;0;AV70321;
C;152;1697437;9;20250526 01:16;38/749734;
D;152;1697437;9;20250526 01:16;P;;;;;;
D;152;1697437;9;20250526 01:16;P;;;;;;
D;152;1697437;9;20250526 01:16;V;;;;;;
B;152;1695097;10;20250526 01:16;;;5;SEARLE CL;BOAMBEE EAST;2452;705.8;M;20250408;20250516;770000;R2;R;RESIDENCE;;ABT;;0;AV66150;
C;152;1695097;10;20250526 01:16;64/832864;
D;152;1695097;10;20250526 01:16;P;;;;;;
D;152;1695097;10;20250526 01:16;P;;;;;;
D;152;1695097;10;20250526 01:16;V;;;;;;
B;152;1697835;11;20250526 01:16;;;50;AUBREY CRES;COFFS HARBOUR;2450;810.1;M;20250416;20250519;761000;R2;R;RESIDENCE;;ACS;;0;AV70808;
C;152;1697835;11;20250526 01:16;6/250728;
D;152;1697835;11;20250526 01:16;P;;;;;;
D;152;1697835;11;20250526 01:16;P;;;;;;
D;152;1697835;11;20250526 01:16;V;;;;;;
B;152;1697871;12;20250526 01:16;;;37;AUBREY CRES;COFFS HARBOUR;2450;749.2;M;20250417;20250522;1100000;R2;R;RESIDENCE;;ACS;;0;AV83691;
C;152;1697871;12;20250526 01:16;13/250728;
D;152;1697871;12;20250526 01:16;P;;;;;;
D;152;1697871;12;20250526 01:16;V;;;;;;
D;152;1697871;12;20250526 01:16;V;;;;;;
B;152;1700933;13;20250526 01:16;;1;10;FITZGERALD ST;COFFS HARBOUR;2450;;;20250423;20250520;415000;;R;RESIDENCE;1;;;0;AV74749;
C;152;1700933;13;20250526 01:16;1/SP40358;
D;152;1700933;13;20250526 01:16;P;;;;;;
D;152;1700933;13;20250526 01:16;V;;;;;;
B;152;1693221;14;20250526 01:16;;;10;LINDSAYS RD;BOAMBEE;2450;1.92;H;20241128;20250520;860000;R5;R;RESIDENCE;;LBM;;0;AV74278;
C;152;1693221;14;20250526 01:16;10/701170;
D;152;1693221;14;20250526 01:16;P;;;;;;
D;152;1693221;14;20250526 01:16;P;;;;;;
D;152;1693221;14;20250526 01:16;V;;;;;;
B;152;1698655;15;20250526 01:16;;;5;BONALBO CL;COFFS HARBOUR;2450;811.5;M;20250505;20250516;400000;R2;R;RESIDENCE;;ACH;;0;AV67394;
C;152;1698655;15;20250526 01:16;13/792138;
D;152;1698655;15;20250526 01:16;P;;;;;;
D;152;1698655;15;20250526 01:16;V;;;;;;
D;152;1698655;15;20250526 01:16;V;;;;;;
B;152;1715079;16;20250526 01:16;;;43;DIAMOND HEAD DR;SANDY BEACH;2456;575.4;M;20250326;20250519;740000;R2;R;RESIDENCE;;AWS;;0;AV71269;
C;152;1715079;16;20250526 01:16;56/227257;
D;152;1715079;16;20250526 01:16;P;;;;;;
D;152;1715079;16;20250526 01:16;P;;;;;;
D;152;1715079;16;20250526 01:16;V;;;;;;
B;152;1709931;17;20250526 01:16;;;14;ELOUERA DR;SAPPHIRE BEACH;2450;904.2;M;20250519;20250520;375000;R2;R;RESIDENCE;;ASA;;0;AV74149;
C;152;1709931;17;20250526 01:16;103/241476;
D;152;1709931;17;20250526 01:16;P;;;;;;
D;152;1709931;17;20250526 01:16;P;;;;;;
D;152;1709931;17;20250526 01:16;P;;;;;;
D;152;1709931;17;20250526 01:16;V;;;;;;
D;152;1709931;17;20250526 01:16;V;;;;;;
D;152;1709931;17;20250526 01:16;V;;;;;;
D;152;1709931;17;20250526 01:16;V;;;;;;
D;152;1709931;17;20250526 01:16;V;;;;;;
B;152;1715185;18;20250526 01:16;;;12;DIAMOND HEAD DR;SANDY BEACH;2456;575.4;M;20250411;20250516;740000;R2;R;RESIDENCE;;AWS;;0;AV67986;
C;152;1715185;18;20250526 01:16;245/227257;
D;152;1715185;18;20250526 01:16;P;;;;;;
D;152;1715185;18;20250526 01:16;V;;;;;;
B;152;1715317;19;20250526 01:16;;;39;MAPLE RD;SANDY BEACH;2456;575.4;M;20250424;20250522;730000;R2;R;RESIDENCE;;ASE;;0;AV81438;
C;152;1715317;19;20250526 01:16;529/227298;
D;152;1715317;19;20250526 01:16;P;;;;;;
D;152;1715317;19;20250526 01:16;P;;;;;;
D;152;1715317;19;20250526 01:16;V;;;;;;
B;152;1705040;20;20250526 01:16;PACIFIC TOWERS;1403;121;OCEAN PDE;COFFS HARBOUR;2450;;;20250507;20250514;1020000;;R;RESIDENCE;50;;;0;AV58556;
C;152;1705040;20;20250526 01:16;50/SP19378;
D;152;1705040;20;20250526 01:16;P;;;;;;
