A;RTSALEDATA;269;20250203 01:05;VALNET;
B;269;2954885;1;20250203 01:05;;;12;HOLLARA DR;MOAMA;2731;3222;M;20241220;20250129;1270000;R5;R;RESIDENCE;;RR4;;0;AU786160;
C;269;2954885;1;20250203 01:05;24/270259;
D;269;2954885;1;20250203 01:05;P;;;;;;
D;269;2954885;1;20250203 01:05;P;;;;;;
D;269;2954885;1;20250203 01:05;V;;;;;;
D;269;2954885;1;20250203 01:05;V;;;;;;
B;269;4505432;2;20250203 01:05;;;40;WARDEN ST;MOAMA;2731;925;M;20241126;20250128;290000;R1;V;VACANT LAND;;ZA1;;0;AU781848;
C;269;4505432;2;20250203 01:05;8/1280160;
D;269;4505432;2;20250203 01:05;P;;;;;;
D;269;4505432;2;20250203 01:05;P;;;;;;
D;269;4505432;2;20250203 01:05;V;;;;;;
D;269;4505432;2;20250203 01:05;V;;;;;;
B;269;547059;3;20250203 01:05;;7;1;MAYFIELD CT;MOAMA;2731;;;20241217;20250124;390000;;R;RESIDENCE;7;;;0;AU779431;
C;269;547059;3;20250203 01:05;7/SP32192;
D;269;547059;3;20250203 01:05;P;;;;;;
D;269;547059;3;20250203 01:05;P;;;;;;
D;269;547059;3;20250203 01:05;V;;;;;;
D;269;547059;3;20250203 01:05;V;;;;;;
B;269;545372;4;20250203 01:05;;;17;KINSEY ST;MOAMA;2731;809.4;M;20241220;20250124;628000;R1;R;RESIDENCE;;ZA1;;0;AU776079;
C;269;545372;4;20250203 01:05;11/33/3155;
D;269;545372;4;20250203 01:05;P;;;;;;
D;269;545372;4;20250203 01:05;P;;;;;;
D;269;545372;4;20250203 01:05;V;;;;;;
D;269;545372;4;20250203 01:05;V;;;;;;
B;269;545903;5;20250203 01:05;ALLEN COURT RETIREMENT VILLAGE;5;61;REGENT ST;MOAMA;2731;;;20241211;20250122;185000;;R;RESIDENCE;5;;;0;AU769388;
C;269;545903;5;20250203 01:05;5/SP32370;
D;269;545903;5;20250203 01:05;P;;;;;;
D;269;545903;5;20250203 01:05;P;;;;;;
D;269;545903;5;20250203 01:05;V;;;;;;
B;269;571138;6;20250203 01:05;;;27;MELLOOL ST;BARHAM;2732;1195;M;20250120;20250124;340000;E1;R;RESIDENCE;;BLC;;0;AU778130;
C;269;571138;6;20250203 01:05;A/371688;
D;269;571138;6;20250203 01:05;P;;;;;;
D;269;571138;6;20250203 01:05;V;;;;;;
D;269;571138;6;20250203 01:05;V;;;;;;
B;269;2852712;7;20250203 01:05;WESTFOOTE;;;WALLISTON RD;MATHOURA;2710;289.7;H;20241213;20250129;1360400;RU1;3;FARM;;RB1;;0;AU786243;
C;269;2852712;7;20250203 01:05;10/251616 50, 52/751147 10/1015219 1, 2/1016220;
D;269;2852712;7;20250203 01:05;P;;;;;;
D;269;2852712;7;20250203 01:05;V;;;;;;
B;269;4426417;8;20250203 01:05;;;15;EMMYLOU PL;MOAMA;2731;935;M;20241128;20250124;350000;R1;R;RESIDENCE;;ZA1;;0;AU779176;
C;269;4426417;8;20250203 01:05;111/1264832;
D;269;4426417;8;20250203 01:05;P;;;;;;
D;269;4426417;8;20250203 01:05;V;;;;;;
D;269;4426417;8;20250203 01:05;V;;;;;;
B;269;4427250;9;20250203 01:05;;;34;ALTESSE AVE;MOAMA;2731;1001;M;20241218;20250123;263000;R1;V;VACANT LAND;;ZA1;;0;AU772466;
C;269;4427250;9;20250203 01:05;11/1268285;
D;269;4427250;9;20250203 01:05;P;;;;;;
D;269;4427250;9;20250203 01:05;V;;;;;;
D;269;4427250;9;20250203 01:05;V;;;;;;
Z;50;9;9;30;
