A;RTSALEDATA;258;20250609 01:19;VALNET;
B;258;3463773;1;20250609 01:20;;5;101;COURTNEY RD;PADSTOW;2211;;;20250428;20250602;1010000;;R;RESIDENCE;5;;;0;AV112445;
C;258;3463773;1;20250609 01:20;5/SP82431;
D;258;3463773;1;20250609 01:20;P;;;;;;
D;258;3463773;1;20250609 01:20;P;;;;;;
D;258;3463773;1;20250609 01:20;V;;;;;;
B;258;4218001;2;20250609 01:20;;;35;HENDY AVE;PANANIA;2213;309.6;M;20250423;20250604;1340000;R2;R;RESIDENCE;;SME;;0;AV119414;
C;258;4218001;2;20250609 01:20;1/1243258;
D;258;4218001;2;20250609 01:20;P;;;;;;
D;258;4218001;2;20250609 01:20;V;;;;;;
D;258;4218001;2;20250609 01:20;V;;;;;;
B;258;1340668;3;20250609 01:20;;20;75;CHISWICK RD;GREENACRE;2190;;;20250506;20250530;340000;;R;RESIDENCE;20;;;0;AV108854;
C;258;1340668;3;20250609 01:20;20/SP12577;
D;258;1340668;3;20250609 01:20;P;;;;;;
D;258;1340668;3;20250609 01:20;P;;;;;;
D;258;1340668;3;20250609 01:20;V;;;;;;
D;258;1340668;3;20250609 01:20;V;;;;;;
B;258;1343387;4;20250609 01:20;;;65;DAVIES RD;PADSTOW;2211;670.3;M;20241128;20250528;2585000;IN2;R;RESIDENCE;;G2B;;0;AV99576;
C;258;1343387;4;20250609 01:20;2/127648;
D;258;1343387;4;20250609 01:20;P;;;;;;
D;258;1343387;4;20250609 01:20;V;;;;;;
D;258;1343387;4;20250609 01:20;V;;;;;;
B;258;1330513;5;20250609 01:20;;;89;ARDATH AVE;PANANIA;2213;512.2;M;20250208;20250529;1415000;R2;R;RESIDENCE;;SME;;0;AV105628;
C;258;1330513;5;20250609 01:20;76/17706;
D;258;1330513;5;20250609 01:20;P;;;;;;
D;258;1330513;5;20250609 01:20;V;;;;;;
D;258;1330513;5;20250609 01:20;V;;;;;;
B;258;1338629;6;20250609 01:20;;;79;CAROLINE CRES;GEORGES HALL;2198;556.4;M;20250503;20250604;1656000;R2;R;RESIDENCE;;WDO;;0;AV120111;
