A;240;20020603 10:56;PTHIRLWELL;
B;240;2637082;1;20020603 10:56;;;96;MAHERS HILL RD;GILGANDRA;2827;5.728;H;20011206;20020111;70000;R;3;FARM;;HB;RR;;8280074;
C;240;2637082;1;20020603 10:56;1212//733933 153//752554;
D;240;2637082;1;20020603 10:56;P;;;;;;
B;240;2637290;2;20020603 10:56;;;3;DUDLEY ST;GILGANDRA;2827;766.45;M;20020123;20020218;70000;Z;R;RESIDENCE;;AC;AC;;8408550;
C;240;2637290;2;20020603 10:56;18/5/7879;
D;240;2637290;2;20020603 10:56;P;;;;;;
D;240;2637290;2;20020603 10:56;V;;;;;;
B;240;2637315;3;20020603 10:56;;;9;EIRABEN ST;GILGANDRA;2827;1012;M;20011109;20011214;45000;Z;R;RESIDENCE;;AC;AC;;8308435;
C;240;2637315;3;20020603 10:56;13/3/3576;
D;240;2637315;3;20020603 10:56;P;;;;;;
D;240;2637315;3;20020603 10:56;P;;;;;;
D;240;2637315;3;20020603 10:56;V;;;;;;
B;240;2637325;4;20020603 10:56;;;44;EIRABEN ST;GILGANDRA;2827;1287;M;20011130;20020517;23000;Z;R;RESIDENCE;;AE;;;8617152;
C;240;2637325;4;20020603 10:56;D, E//388074;
D;240;2637325;4;20020603 10:56;P;;;;;;
D;240;2637325;4;20020603 10:56;V;;;;;;
B;240;2637369;5;20020603 10:56;;;10;FARRAR ST;GILGANDRA;2827;1012;M;20020121;20020307;85000;Z;R;RESIDENCE;;AB;AC;;8461438;
C;240;2637369;5;20020603 10:56;29/3/6698;
D;240;2637369;5;20020603 10:56;P;;;;;;
D;240;2637369;5;20020603 10:56;V;;;;;;
B;240;2637470;6;20020603 10:56;;;16;IRIS ST;GILGANDRA;2827;904.3;M;20011120;20011213;80000;Z;R;RESIDENCE;;AC;AC;;8386509;
C;240;2637470;6;20020603 10:56;1//535559;
D;240;2637470;6;20020603 10:56;P;;;;;;
D;240;2637470;6;20020603 10:56;V;;;;;;
D;240;2637470;6;20020603 10:56;V;;;;;;
B;240;2637854;7;20020603 10:56;;;24;RAYMOND ST;GILGANDRA;2827;811.3;M;20011011;20011105;87000;Z;R;RESIDENCE;;AC;AC;;8271747;
C;240;2637854;7;20020603 10:56;16//5725;
D;240;2637854;7;20020603 10:56;P;;;;;;
D;240;2637854;7;20020603 10:56;P;;;;;;
D;240;2637854;7;20020603 10:56;V;;;;;;
B;240;2638071;8;20020603 10:56;;;242;WARREN RD;GILGANDRA;2827;802.4;M;20020220;20020409;65000;Z;R;RESIDENCE;;AB;;;8560643;
C;240;2638071;8;20020603 10:56;462//775065;
D;240;2638071;8;20020603 10:56;P;;;;;;
D;240;2638071;8;20020603 10:56;V;;;;;;
D;240;2638071;8;20020603 10:56;V;;;;;;
