A;203;20011109 15:23;CDIXON;
B;203;1882906;1;20011109 15:23;;;;ANDERSON ST;BOTANY;2019;2218;M;20010710;20010905;1050000;I;3;OFFICE/COMMER;;HD;;;7916031;
C;203;1882906;1;20011109 15:23;4//787554;
D;203;1882906;1;20011109 15:23;P;;;;;;
D;203;1882906;1;20011109 15:23;V;;;;;;
D;203;1882906;1;20011109 15:23;V;;;;;;
B;203;1883282;2;20011109 15:23;;;170;BANKSIA ST;EAST BOTANY;2019;505.9;M;20010328;20010704;790000;A;R;RESIDENCE;;AE;AC;;7748992;
C;203;1883282;2;20011109 15:23;4//231419;
D;203;1883282;2;20011109 15:23;P;;;;;;
D;203;1883282;2;20011109 15:23;P;;;;;;
D;203;1883282;2;20011109 15:23;V;;;;;;
D;203;1883282;2;20011109 15:23;V;;;;;;
B;203;1883333;3;20011109 15:23;;24;125;BANKSIA ST;BOTANY;2019;;;20010730;20010921;362000;;R;RESIDENCE;24;;;;7981792;
C;203;1883333;3;20011109 15:23;24//SP 56811;
D;203;1883333;3;20011109 15:23;P;;;;;;
D;203;1883333;3;20011109 15:23;P;;;;;;
D;203;1883333;3;20011109 15:23;V;;;;;;
D;203;1883333;3;20011109 15:23;V;;;;;;
B;203;1883333;4;20011109 15:23;;107;125;BANKSIA ST;BOTANY;2019;;;20010424;20010605;342500;;R;RESIDENCE;107;;;;7927500;
C;203;1883333;4;20011109 15:23;107//SP 58358;
D;203;1883333;4;20011109 15:23;P;;;;;;
D;203;1883333;4;20011109 15:23;P;;;;;;
D;203;1883333;4;20011109 15:23;V;;;;;;
D;203;1883333;4;20011109 15:23;V;;;;;;
B;203;1883333;5;20011109 15:23;;109;125;BANKSIA ST;BOTANY;2019;;;20010713;20010824;312000;;R;RESIDENCE;109;;;;7901009;
C;203;1883333;5;20011109 15:23;109//SP 58358;
D;203;1883333;5;20011109 15:23;P;;;;;;
D;203;1883333;5;20011109 15:23;P;;;;;;
D;203;1883333;5;20011109 15:23;V;;;;;;
B;203;1883333;6;20011109 15:23;;129;125;BANKSIA ST;BOTANY;2019;;;20010807;20010824;162500;;R;RESIDENCE;129;;;;7916497;
C;203;1883333;6;20011109 15:23;129//SP 58358;
D;203;1883333;6;20011109 15:23;P;;;;;;
D;203;1883333;6;20011109 15:23;V;;;;;;
B;203;1883333;7;20011109 15:23;;148;125;BANKSIA ST;BOTANY;2019;;;20010801;20010912;315000;;R;RESIDENCE;148;;;;7952813;
C;203;1883333;7;20011109 15:23;148//SP 58359;
D;203;1883333;7;20011109 15:23;P;;;;;;
D;203;1883333;7;20011109 15:23;V;;;;;;
B;203;1883625;8;20011109 15:23;;;29;BANKSIA ST;BOTANY;2019;518.5;M;20010728;20010910;580000;A;R;RESIDENCE;;AF;;;7948031;
C;203;1883625;8;20011109 15:23;19//5177;
D;203;1883625;8;20011109 15:23;P;;;;;;
D;203;1883625;8;20011109 15:23;P;;;;;;
D;203;1883625;8;20011109 15:23;V;;;;;;
D;203;1883625;8;20011109 15:23;V;;;;;;
B;203;1883739;9;20011109 15:23;;1;26;BARBER AVE;ROSEBERY;2018;;;20010730;20010906;240000;;R;RESIDENCE;1;;;;7919389;
C;203;1883739;9;20011109 15:23;1//6593;
D;203;1883739;9;20011109 15:23;P;;;;;;
D;203;1883739;9;20011109 15:23;V;;;;;;
D;203;1883739;9;20011109 15:23;V;;;;;;
B;203;1884085;10;20011109 15:23;;;87;BAY ST;BOTANY;2019;531.1;M;20010404;20010518;405000;A;R;RESIDENCE;;AF;AC;;7634813;
C;203;1884085;10;20011109 15:23;B//343268;
D;203;1884085;10;20011109 15:23;P;;;;;;
D;203;1884085;10;20011109 15:23;V;;;;;;
D;203;1884085;10;20011109 15:23;V;;;;;;
D;203;1884085;10;20011109 15:23;V;;;;;;
B;203;1884611;11;20011109 15:23;;;1160;BOTANY RD;BOTANY;2019;;;20010807;20010918;365000;B;R;RESIDENCE;;EG;;;7976216;
C;203;1884611;11;20011109 15:23;B//438725;
D;203;1884611;11;20011109 15:23;P;;;;;;
D;203;1884611;11;20011109 15:23;P;;;;;;
D;203;1884611;11;20011109 15:23;V;;;;;;
D;203;1884611;11;20011109 15:23;V;;;;;;
B;203;1884812;12;20011109 15:23;;;1605;BOTANY RD;BOTANY;2019;695.6;M;20010720;20010913;740000;I;3;FACTORY;;JF;;;7980401;
C;203;1884812;12;20011109 15:23;1//542262;
D;203;1884812;12;20011109 15:23;P;;;;;;
D;203;1884812;12;20011109 15:23;V;;;;;;
B;203;1884860;13;20011109 15:23;;;1479;BOTANY RD;BOTANY;2019;;;20010711;20010831;450000;A;R;RESIDENCE;;AF;;;7934589;
C;203;1884860;13;20011109 15:23;53/7/773;
D;203;1884860;13;20011109 15:23;P;;;;;;
D;203;1884860;13;20011109 15:23;P;;;;;;
D;203;1884860;13;20011109 15:23;V;;;;;;
B;203;1884885;14;20011109 15:23;;;1453;BOTANY RD;BOTANY;2019;252;M;20010519;20010730;610000;A;3;;;AF;AC;;7820451;
C;203;1884885;14;20011109 15:23;PT 1//576678;
D;203;1884885;14;20011109 15:23;P;;;;;;
D;203;1884885;14;20011109 15:23;V;;;;;;
B;203;1884886;15;20011109 15:23;;;1451;BOTANY RD;BOTANY;2019;;;20010519;20010730;610000;A;3;;;AF;AC;;7820451;
C;203;1884886;15;20011109 15:23;PT 1//576678;
D;203;1884886;15;20011109 15:23;P;;;;;;
D;203;1884886;15;20011109 15:23;V;;;;;;
B;203;1884894;16;20011109 15:23;;;1433;BOTANY RD;BOTANY;2019;275.1;M;20010419;20010628;695000;B;R;RESIDENCE;;EF;AC;;7800010;
C;203;1884894;16;20011109 15:23;2//589749;
D;203;1884894;16;20011109 15:23;P;;;;;;
D;203;1884894;16;20011109 15:23;P;;;;;;
D;203;1884894;16;20011109 15:23;V;;;;;;
B;203;1884895;17;20011109 15:23;;;1431;BOTANY RD;BOTANY;2019;298.7;M;20010419;20010628;695000;B;R;RESIDENCE;;EF;AC;;7800010;
C;203;1884895;17;20011109 15:23;1//589749;
D;203;1884895;17;20011109 15:23;P;;;;;;
D;203;1884895;17;20011109 15:23;P;;;;;;
D;203;1884895;17;20011109 15:23;V;;;;;;
D;203;1884895;17;20011109 15:23;V;;;;;;
B;203;1885360;18;20011109 15:23;;1;34;BRITTAIN CRES;HILLSDALE;2036;;;20010615;20010907;195000;;R;RESIDENCE;1;;;;7924644;
C;203;1885360;18;20011109 15:23;1//1220;
D;203;1885360;18;20011109 15:23;P;;;;;;
D;203;1885360;18;20011109 15:23;V;;;;;;
B;203;1885897;19;20011109 15:23;;;10;BYRNES ST;BOTANY;2019;1290;M;19991102;20000218;300000;I;3;FACTORY;;HG;;;6608830;
C;203;1885897;19;20011109 15:23;16, 17, 18, 19, 20, 21/B/1961;
D;203;1885897;19;20011109 15:23;P;;;;;;
