A;RTSALEDATA;240;20250324 01:07;VALNET;
B;240;2637733;1;20250324 01:07;;;68;MYRTLE ST;GILGANDRA;2827;1821;M;20250225;20250313;250000;R1;R;RESIDENCE;;GSR;;0;AU890694;
C;240;2637733;1;20250324 01:07;232, 233/6192;
D;240;2637733;1;20250324 01:07;P;;;;;;
D;240;2637733;1;20250324 01:07;V;;;;;;
B;240;2639068;2;20250324 01:07;;;390;JOHN RENSHAW PKWY;TOORAWEENAH;2817;5579;M;20250307;20250317;95000;RU1;R;RESIDENCE;;RRX;;0;AU896094;
C;240;2639068;2;20250324 01:07;1/664370;
D;240;2639068;2;20250324 01:07;P;;;;;;
D;240;2639068;2;20250324 01:07;P;;;;;;
D;240;2639068;2;20250324 01:07;V;;;;;;
B;240;3683519;3;20250324 01:07;;;59;MYRTLE ST;GILGANDRA;2827;702.7;M;20250210;20250317;200000;R1;R;RESIDENCE;;GSR;;0;AU898768;
C;240;3683519;3;20250324 01:07;1/1182316;
D;240;3683519;3;20250324 01:07;P;;;;;;
D;240;3683519;3;20250324 01:07;V;;;;;;
D;240;3683519;3;20250324 01:07;V;;;;;;
Z;16;3;3;8;
